"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"
8,D,8.889701e+001,1.369000e+001,2.088000e+003,2.566000e+003,1217,1.384565e-001,9.604993e+001,1.863970e+002,2.710450e+001,1.253131e+000,1.925754e+002,2.108463e+000,1.531482e+000,6.921152e-001
9,B,1.738495e+001,1.369000e+001,1.293000e+003,4.960000e+002,238,1.432669e-001,1.105947e+002,1.828088e+002,3.558573e+001,1.156584e+000,1.977014e+002,2.084034e+000,1.483238e+000,7.044556e-001
9,C,9.444850e+001,1.369000e+001,2.179000e+003,2.916000e+003,1293,1.375069e-001,1.134916e+002,1.809480e+002,2.485621e+001,1.174326e+000,1.871765e+002,2.255220e+000,1.545122e+000,6.610634e-001
9,D,3.849525e+001,1.369000e+001,1.290000e+003,1.287000e+003,527,1.536161e-001,1.326737e+002,1.869728e+002,4.424782e+001,1.120874e+000,2.040970e+002,2.442125e+000,1.481283e+000,7.231562e-001
10,B,1.205259e+001,1.369000e+001,1.205000e+003,3.330000e+002,165,1.551865e-001,1.121944e+002,1.795041e+002,3.575824e+001,1.151696e+000,1.993070e+002,2.018182e+000,1.409589e+000,7.092454e-001
10,C,9.430241e+001,1.369000e+001,2.302000e+003,2.993000e+003,1291,1.421076e-001,1.145569e+002,1.819164e+002,2.746401e+001,1.178724e+000,1.873367e+002,2.318358e+000,1.539162e+000,6.650576e-001
10,D,5.325055e+001,1.369000e+001,1.517000e+003,1.681000e+003,729,1.454040e-001,1.168775e+002,1.886071e+002,4.015748e+001,1.168197e+000,2.017621e+002,2.305898e+000,1.467625e+000,7.130743e-001
11,B,1.322133e+001,1.369000e+001,9.260000e+002,3.850000e+002,181,1.506604e-001,1.176580e+002,1.833774e+002,3.740719e+001,1.153093e+000,1.965666e+002,2.127072e+000,1.500146e+000,6.881194e-001
11,C,8.568298e+001,1.369000e+001,2.065000e+003,2.967000e+003,1173,1.433279e-001,1.306306e+002,1.833369e+002,2.639433e+001,1.125607e+000,1.914512e+002,2.529412e+000,1.529126e+000,6.740919e-001
11,D,9.167275e+001,1.369000e+001,2.558000e+003,2.698000e+003,1255,1.353619e-001,9.975173e+001,1.891476e+002,3.074147e+001,1.246569e+000,1.980866e+002,2.149801e+000,1.493953e+000,7.000671e-001





4
Timespan (h):, 28.7858
2,B,2.673484e+001,1.369000e+001,1.480000e+003,7.740000e+002,366,1.563504e-001,1.145144e+002,1.764339e+002,4.242113e+001,1.112318e+000,1.931975e+002,2.114754e+000,1.499025e+000,7.010998e-001
2,C,1.592403e+002,1.369000e+001,2.774000e+003,5.741000e+003,2180,1.477854e-001,1.508695e+002,1.818862e+002,2.759424e+001,1.036402e+000,1.915163e+002,2.633486e+000,1.502468e+000,6.819791e-001
2,D,8.151936e+001,1.369000e+001,1.648000e+003,2.521000e+003,1116,1.559599e-001,1.234882e+002,1.858933e+002,3.888763e+001,1.091770e+000,2.016576e+002,2.258961e+000,1.514766e+000,6.938768e-001
3,B,3.024105e+001,1.369000e+001,1.696000e+003,8.370000e+002,414,1.484571e-001,1.076883e+002,1.737072e+002,3.307379e+001,1.155853e+000,1.898363e+002,2.021739e+000,1.524821e+000,6.780768e-001
