"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"1718","20160326","C","C08","WM164",3524,379.9236,"plx",4,2,11.7829982089204,3.06532178585402
"1778","20160326","C","C08","WM164",4675,432.8236,"plx",4,2,12.1907506496624,3.47307422659597
"1838","20160326","C","C08","WM164",5178,434.0431,"plx",4,2,12.3381792499001,3.62050282683372
"1898","20160326","C","C08","WM164",5549,447.2625,"plx",4,2,12.4380120876511,3.72033566458474
"1958","20160326","C","C08","WM164",5731,480.52,"plx",4,2,12.4845711809158,3.76689475784941
"2018","20160326","C","C08","WM164",6114,505.7247,"plx",4,2,12.577900836887,3.86022441382057
"2078","20160326","C","C08","WM164",6742,530.3719,"plx",4,2,12.7189609119842,4.00128448891781
"43","20160326","B","B09","WM164",438,0,"plx",8,1,8.77478705960117,0
"103","20160326","B","B09","WM164",543,15.9858,"plx",8,1,9.08480838780436,0.310021328203188
"163","20160326","B","B09","WM164",452,27.8592,"plx",8,1,8.82017896241519,0.0453919028140142
"223","20160326","B","B09","WM164",357,39.1519,"plx",8,1,8.4797802640291,-0.295006795572075
"283","20160326","B","B09","WM164",316,50.6911,"plx",8,1,8.3037807481771,-0.471006311424071
"343","20160326","B","B09","WM164",315,63.2436,"plx",8,1,8.29920801838728,-0.475579041213894
"403","20160326","B","B09","WM164",313,70.4658,"plx",8,1,8.29001884693262,-0.484768212668556
"463","20160326","B","B09","WM164",293,74.0789,"plx",8,1,8.19475685442225,-0.580030205178925
"523","20160326","B","B09","WM164",283,74.5556,"plx",8,1,8.14465824283188,-0.630128816769291
"583","20160326","B","B09","WM164",299,88.1797,"plx",8,1,8.2240016741981,-0.550785385403069
"643","20160326","B","B09","WM164",310,99.4331,"plx",8,1,8.27612440527424,-0.498662654326935
"703","20160326","B","B09","WM164",337,113.9669,"plx",8,1,8.39660478118186,-0.378182278419315
"763","20160326","B","B09","WM164",350,121.8025,"plx",8,1,8.45121111183233,-0.323575947768845
"823","20160326","B","B09","WM164",403,137.84,"plx",8,1,8.65463602852797,-0.120151031073206
"883","20160326","B","B09","WM164",422,146.6333,"plx",8,1,8.72109918870719,-0.0536878708939881
"943","20160326","B","B09","WM164",444,147.1642,"plx",8,1,8.79441586635011,0.0196288067489316
"1003","20160326","B","B09","WM164",489,171.6731,"plx",8,1,8.93369065495223,0.15890359535106
"1063","20160326","B","B09","WM164",549,187.7331,"plx",8,1,9.1006623390052,0.325875279404025
"1123","20160326","B","B09","WM164",656,209.6194,"plx",8,2,9.35755200461808,0.58276494501691
"1183","20160326","B","B09","WM164",676,219.9503,"plx",8,2,9.40087943628218,0.62609237668101
"1243","20160326","B","B09","WM164",824,244.7989,"plx",8,2,9.68650052718322,0.911713467582045
"1303","20160326","B","B09","WM164",722,245.2653,"plx",8,2,9.49585502688717,0.721067967285997
"1363","20160326","B","B09","WM164",878,259.3764,"plx",8,2,9.77807712953536,1.00329006993418
"1423","20160326","B","B09","WM164",960,285.2611,"plx",8,2,9.90689059560852,1.13210353600734
"1483","20160326","B","B09","WM164",1111,304.0694,"plx",8,2,10.1176431013891,1.34285604178792
"1543","20160326","B","B09","WM164",1381,335.7922,"plx",8,2,10.4314976042581,1.65671054465688
"1603","20160326","B","B09","WM164",1666,336.5042,"plx",8,2,10.7021726853655,1.92738562576437
"1663","20160326","B","B09","WM164",1895,361.2156,"plx",8,2,10.8879821330585,2.11319507345728
"1723","20160326","B","B09","WM164",1996,379.9236,"plx",8,2,10.9628960053373,2.18810894573609
"1783","20160326","B","B09","WM164",2682,432.8236,"plx",8,2,11.3890935219045,2.6143064623033
"1843","20160326","B","B09","WM164",2673,434.0431,"plx",8,2,11.3842441222431,2.6094570626419
"1903","20160326","B","B09","WM164",2920,447.2625,"plx",8,2,11.5117526537674,2.73696559416621
"1963","20160326","B","B09","WM164",3157,480.52,"plx",8,2,11.624338545313,2.84955148571181
"2023","20160326","B","B09","WM164",3529,505.7247,"plx",8,2,11.7850437147797,3.01025665517855
"2083","20160326","B","B09","WM164",3786,530.3719,"plx",8,2,11.8864586957037,3.11167163610253
"44","20160326","C","C09","WM164",394,0,"plx",8,1,8.62205181945638,0
"104","20160326","C","C09","WM164",478,15.9858,"plx",8,1,8.90086680798075,0.278814988524372
"164","20160326","C","C09","WM164",416,27.8592,"plx",8,1,8.70043971814109,0.0783878986847171
"224","20160326","C","C09","WM164",321,39.1519,"plx",8,1,8.3264294871223,-0.295622332334073
"284","20160326","C","C09","WM164",344,50.6911,"plx",8,1,8.4262647547021,-0.195787064754278
"344","20160326","C","C09","WM164",246,63.2436,"plx",8,1,7.94251450533924,-0.679537314117136
"404","20160326","C","C09","WM164",286,70.4658,"plx",8,1,8.15987133677839,-0.462180482677987
"464","20160326","C","C09","WM164",246,74.0789,"plx",8,1,7.94251450533924,-0.679537314117136
"524","20160326","C","C09","WM164",250,74.5556,"plx",8,1,7.96578428466209,-0.656267534794289
"584","20160326","C","C09","WM164",322,88.1797,"plx",8,1,8.33091687811462,-0.291134941341758
"644","20160326","C","C09","WM164",276,99.4331,"plx",8,1,8.10852445677817,-0.513527362678207
"704","20160326","C","C09","WM164",275,113.9669,"plx",8,1,8.10328780841202,-0.518764011044354
"764","20160326","C","C09","WM164",282,121.8025,"plx",8,1,8.13955135239879,-0.482500467057582
"824","20160326","C","C09","WM164",359,137.84,"plx",8,1,8.48784003382305,-0.134211785633324
"884","20160326","C","C09","WM164",370,146.6333,"plx",8,1,8.53138146051631,-0.0906703589400628
"944","20160326","C","C09","WM164",348,147.1642,"plx",8,1,8.44294349584873,-0.179108323607647
"1004","20160326","C","C09","WM164",400,171.6731,"plx",8,1,8.64385618977473,0.0218043703183497
"1064","20160326","C","C09","WM164",456,187.7331,"plx",8,2,8.83289001416474,0.210838194708366
"1124","20160326","C","C09","WM164",551,209.6194,"plx",8,2,9.10590850857116,0.483856689114782
"1184","20160326","C","C09","WM164",564,219.9503,"plx",8,2,9.13955135239879,0.517499532942418
"1244","20160326","C","C09","WM164",672,244.7989,"plx",8,2,9.39231742277876,0.770265603322384
"1304","20160326","C","C09","WM164",572,245.2653,"plx",8,2,9.15987133677839,0.537819517322013
"1364","20160326","C","C09","WM164",750,259.3764,"plx",8,2,9.55074678538324,0.928694965926868
"1424","20160326","C","C09","WM164",830,285.2611,"plx",8,2,9.69696752623429,1.07491570677791
"1484","20160326","C","C09","WM164",914,304.0694,"plx",8,2,9.83605035505807,1.21399853560169
"1544","20160326","C","C09","WM164",1103,335.7922,"plx",8,2,10.1072170755914,1.48516525613501
"1604","20160326","C","C09","WM164",1216,336.5042,"plx",8,2,10.2479275134436,1.62587569398721
"1664","20160326","C","C09","WM164",1410,361.2156,"plx",8,2,10.4614794472862,1.83942762782978
"1724","20160326","C","C09","WM164",1455,379.9236,"plx",8,2,10.5068034377956,1.88475161833927
"1784","20160326","C","C09","WM164",1951,432.8236,"plx",8,2,10.929998062609,2.30794624315265
"1844","20160326","C","C09","WM164",1906,434.0431,"plx",8,2,10.8963324039099,2.27428058445357
"1904","20160326","C","C09","WM164",2071,447.2625,"plx",8,2,11.0161118382205,2.39406001876414
"1964","20160326","C","C09","WM164",2266,480.52,"plx",8,2,11.1459321458205,2.52388032636414
"2024","20160326","C","C09","WM164",2581,505.7247,"plx",8,2,11.333714426094,2.71166260663759
"2084","20160326","C","C09","WM164",2755,530.3719,"plx",8,2,11.4278366034585,2.80578478400214
"49","20160326","B","B10","WM164",441,0,"plx",16,1,8.78463484555752,0
"109","20160326","B","B10","WM164",531,15.9858,"plx",16,1,9.05256805080415,0.267933205246631
"169","20160326","B","B10","WM164",448,27.8592,"plx",16,1,8.8073549220576,0.0227200765000823
"229","20160326","B","B10","WM164",286,39.1519,"plx",16,1,8.15987133677839,-0.624763508779132
"289","20160326","B","B10","WM164",287,50.6911,"plx",16,1,8.16490692667569,-0.619727918881834
"349","20160326","B","B10","WM164",253,63.2436,"plx",16,1,7.98299357469431,-0.801641270863211
"409","20160326","B","B10","WM164",213,70.4658,"plx",16,1,7.73470962022584,-1.04992522533168
"469","20160326","B","B10","WM164",224,74.0789,"plx",16,1,7.8073549220576,-0.977279923499918
"529","20160326","B","B10","WM164",165,74.5556,"plx",16,1,7.36632221424582,-1.41831263131171
"589","20160326","B","B10","WM164",192,88.1797,"plx",16,1,7.58496250072116,-1.19967234483637
"649","20160326","B","B10","WM164",224,99.4331,"plx",16,1,7.8073549220576,-0.977279923499918
"709","20160326","B","B10","WM164",247,113.9669,"plx",16,1,7.94836723158468,-0.836267613972844
"769","20160326","B","B10","WM164",221,121.8025,"plx",16,1,7.78790255939143,-0.99673228616609
"829","20160326","B","B10","WM164",265,137.84,"plx",16,1,8.04984854945056,-0.734786296106959
"889","20160326","B","B10","WM164",265,146.6333,"plx",16,1,8.04984854945056,-0.734786296106959
"949","20160326","B","B10","WM164",225,147.1642,"plx",16,1,7.81378119121704,-0.970853654340484
"1009","20160326","B","B10","WM164",264,171.6731,"plx",16,1,8.04439411935845,-0.740240726199067
"1069","20160326","B","B10","WM164",299,187.7331,"plx",16,1,8.2240016741981,-0.560633171359417
"1129","20160326","B","B10","WM164",321,209.6194,"plx",16,2,8.3264294871223,-0.458205358435219
"1189","20160326","B","B10","WM164",334,219.9503,"plx",16,2,8.38370429247405,-0.400930553083469
"1249","20160326","B","B10","WM164",364,244.7989,"plx",16,2,8.5077946401987,-0.276840205358825
"1309","20160326","B","B10","WM164",193,245.2653,"plx",16,2,7.59245703726808,-1.19217780828944
"1369","20160326","B","B10","WM164",277,259.3764,"plx",16,2,8.11374216604919,-0.670892679508333
"1429","20160326","B","B10","WM164",304,285.2611,"plx",16,2,8.24792751344359,-0.536707332113936
"1489","20160326","B","B10","WM164",320,304.0694,"plx",16,2,8.32192809488736,-0.46270675067016
"1549","20160326","B","B10","WM164",380,335.7922,"plx",16,2,8.56985560833095,-0.214779237226573
"1609","20160326","B","B10","WM164",354,336.5042,"plx",16,2,8.467605550083,-0.317029295474525
"1669","20160326","B","B10","WM164",485,361.2156,"plx",16,2,8.92184093707449,0.137206091516969
"1729","20160326","B","B10","WM164",536,379.9236,"plx",16,2,9.06608919045777,0.281454344900251
"1789","20160326","B","B10","WM164",631,432.8236,"plx",16,2,9.30149619498255,0.516861349425028
"1849","20160326","B","B10","WM164",536,434.0431,"plx",16,2,9.06608919045777,0.281454344900251
"1909","20160326","B","B10","WM164",663,447.2625,"plx",16,2,9.37286506011259,0.588230214555066
"1969","20160326","B","B10","WM164",717,480.52,"plx",16,2,9.4858293087019,0.701194463144382
"2029","20160326","B","B10","WM164",761,505.7247,"plx",16,2,9.57175264350355,0.787117797946024
"2089","20160326","B","B10","WM164",821,530.3719,"plx",16,2,9.68123841177781,0.896603566220284
"50","20160326","C","C10","WM164",418,0,"plx",16,1,8.70735913208088,0
"110","20160326","C","C10","WM164",522,15.9858,"plx",16,1,9.02790599656988,0.320546864489001
"170","20160326","C","C10","WM164",486,27.8592,"plx",16,1,8.92481250360578,0.217453371524897
"230","20160326","C","C10","WM164",266,39.1519,"plx",16,1,8.05528243550119,-0.652076696579694
"290","20160326","C","C10","WM164",232,50.6911,"plx",16,1,7.85798099512757,-0.849378136953312
"350","20160326","C","C10","WM164",207,63.2436,"plx",16,1,7.69348695749933,-1.01387217458156
"410","20160326","C","C10","WM164",205,70.4658,"plx",16,1,7.67948009950545,-1.02787903257544
"470","20160326","C","C10","WM164",205,74.0789,"plx",16,1,7.67948009950545,-1.02787903257544
"530","20160326","C","C10","WM164",149,74.5556,"plx",16,1,7.21916852046216,-1.48819061161872
"590","20160326","C","C10","WM164",161,88.1797,"plx",16,1,7.33091687811462,-1.37644225396627
"650","20160326","C","C10","WM164",164,99.4331,"plx",16,1,7.35755200461808,-1.3498071274628
"710","20160326","C","C10","WM164",219,113.9669,"plx",16,1,7.77478705960117,-0.93257207247971
"770","20160326","C","C10","WM164",199,121.8025,"plx",16,1,7.63662462054365,-1.07073451153723
"830","20160326","C","C10","WM164",214,137.84,"plx",16,1,7.74146698640115,-0.965892145679736
"890","20160326","C","C10","WM164",228,146.6333,"plx",16,1,7.83289001416474,-0.874469117916142
"950","20160326","C","C10","WM164",143,147.1642,"plx",16,1,7.15987133677839,-1.54748779530249
"1010","20160326","C","C10","WM164",207,171.6731,"plx",16,1,7.69348695749933,-1.01387217458156
"1070","20160326","C","C10","WM164",230,187.7331,"plx",16,2,7.84549005094437,-0.861869081136509
"1130","20160326","C","C10","WM164",242,209.6194,"plx",16,2,7.91886323727459,-0.788495894806289
"1190","20160326","C","C10","WM164",241,219.9503,"plx",16,2,7.91288933622996,-0.794469795850921
"1250","20160326","C","C10","WM164",253,244.7989,"plx",16,2,7.98299357469431,-0.724365557386573
"1310","20160326","C","C10","WM164",191,245.2653,"plx",16,2,7.57742882803575,-1.12993030404513
"1370","20160326","C","C10","WM164",218,259.3764,"plx",16,2,7.76818432477693,-0.939174807303957
"1430","20160326","C","C10","WM164",263,285.2611,"plx",16,2,8.0389189892923,-0.668440142788581
"1490","20160326","C","C10","WM164",275,304.0694,"plx",16,2,8.10328780841202,-0.604071323668862
"1550","20160326","C","C10","WM164",316,335.7922,"plx",16,2,8.3037807481771,-0.403578383903781
"1610","20160326","C","C10","WM164",307,336.5042,"plx",16,2,8.26209484537018,-0.445264286710705
"1670","20160326","C","C10","WM164",378,361.2156,"plx",16,2,8.56224242422107,-0.145116707859811
"1730","20160326","C","C10","WM164",421,379.9236,"plx",16,2,8.7176764230664,0.0103172909855118
"1790","20160326","C","C10","WM164",547,432.8236,"plx",16,2,9.09539702279256,0.388037890711674
"1850","20160326","C","C10","WM164",452,434.0431,"plx",16,2,8.82017896241519,0.112819830334304
"1910","20160326","C","C10","WM164",486,447.2625,"plx",16,2,8.92481250360578,0.217453371524897
"1970","20160326","C","C10","WM164",544,480.52,"plx",16,2,9.08746284125034,0.380103709169456
"2030","20160326","C","C10","WM164",618,505.7247,"plx",16,2,9.27146302790437,0.564103895823491
"2090","20160326","C","C10","WM164",656,530.3719,"plx",16,2,9.35755200461808,0.6501928725372
"55","20160326","B","B11","WM164",448,0,"plx",32,1,8.8073549220576,0
"115","20160326","B","B11","WM164",535,15.9858,"plx",32,1,9.06339508128851,0.256040159230906
"175","20160326","B","B11","WM164",469,27.8592,"plx",32,1,8.87344411251538,0.0660891904577721
"235","20160326","B","B11","WM164",322,39.1519,"plx",32,1,8.33091687811462,-0.476438043942986
"295","20160326","B","B11","WM164",294,50.6911,"plx",32,1,8.19967234483636,-0.60768257722124
"355","20160326","B","B11","WM164",234,63.2436,"plx",32,1,7.8703647195834,-0.936990202474199
"415","20160326","B","B11","WM164",230,70.4658,"plx",32,1,7.84549005094437,-0.961864871113229
"475","20160326","B","B11","WM164",216,74.0789,"plx",32,1,7.75488750216347,-1.05246741989414
"535","20160326","B","B11","WM164",151,74.5556,"plx",32,1,7.23840473932508,-1.56895018273253
"595","20160326","B","B11","WM164",187,88.1797,"plx",32,1,7.54689445988764,-1.26046046216997
"655","20160326","B","B11","WM164",163,99.4331,"plx",32,1,7.34872815423108,-1.45862676782653
"715","20160326","B","B11","WM164",167,113.9669,"plx",32,1,7.38370429247405,-1.42365062958355
"775","20160326","B","B11","WM164",188,121.8025,"plx",32,1,7.55458885167764,-1.25276607037997
"835","20160326","B","B11","WM164",162,137.84,"plx",32,1,7.33985000288462,-1.46750491917298
"895","20160326","B","B11","WM164",180,146.6333,"plx",32,1,7.49185309632967,-1.31550182572793
"955","20160326","B","B11","WM164",151,147.1642,"plx",32,1,7.23840473932508,-1.56895018273253
"1015","20160326","B","B11","WM164",169,171.6731,"plx",32,1,7.40087943628218,-1.40647548577542
"1075","20160326","B","B11","WM164",172,187.7331,"plx",32,1,7.4262647547021,-1.38109016735551
"1135","20160326","B","B11","WM164",172,209.6194,"plx",32,2,7.4262647547021,-1.38109016735551
"1195","20160326","B","B11","WM164",167,219.9503,"plx",32,2,7.38370429247405,-1.42365062958355
"1255","20160326","B","B11","WM164",185,244.7989,"plx",32,2,7.53138146051631,-1.27597346154129
"1315","20160326","B","B11","WM164",79,245.2653,"plx",32,2,6.3037807481771,-2.5035741738805
"1375","20160326","B","B11","WM164",213,259.3764,"plx",32,2,7.73470962022584,-1.07264530183177
"1435","20160326","B","B11","WM164",209,285.2611,"plx",32,2,7.70735913208088,-1.09999578997672
"1495","20160326","B","B11","WM164",213,304.0694,"plx",32,2,7.73470962022584,-1.07264530183177
"1555","20160326","B","B11","WM164",228,335.7922,"plx",32,2,7.83289001416474,-0.974464907892862
"1615","20160326","B","B11","WM164",116,336.5042,"plx",32,2,6.85798099512757,-1.94937392693003
"1675","20160326","B","B11","WM164",266,361.2156,"plx",32,2,8.05528243550119,-0.752072486556415
"1735","20160326","B","B11","WM164",280,379.9236,"plx",32,2,8.12928301694497,-0.678071905112636
"1795","20160326","B","B11","WM164",283,432.8236,"plx",32,2,8.14465824283188,-0.662696679225721
"1855","20160326","B","B11","WM164",75,434.0431,"plx",32,2,6.22881869049588,-2.57853623156172
"1915","20160326","B","B11","WM164",107,447.2625,"plx",32,2,6.74146698640115,-2.06588793565646
"1975","20160326","B","B11","WM164",119,480.52,"plx",32,2,6.89481776330794,-1.91253715874966
"2035","20160326","B","B11","WM164",120,505.7247,"plx",32,2,6.90689059560852,-1.90046432644909
"2095","20160326","B","B11","WM164",150,530.3719,"plx",32,2,7.22881869049588,-1.57853623156172
"56","20160326","C","C11","WM164",393,0,"plx",32,1,8.61838550225861,0
"116","20160326","C","C11","WM164",467,15.9858,"plx",32,1,8.86727873970966,0.248893237451055
"176","20160326","C","C11","WM164",421,27.8592,"plx",32,1,8.7176764230664,0.099290920807789
"236","20160326","C","C11","WM164",305,39.1519,"plx",32,1,8.25266543245025,-0.365720069808358
"296","20160326","C","C11","WM164",175,50.6911,"plx",32,1,7.45121111183233,-1.16717439042628
"356","20160326","C","C11","WM164",180,63.2436,"plx",32,1,7.49185309632967,-1.12653240592893
"416","20160326","C","C11","WM164",165,70.4658,"plx",32,1,7.36632221424582,-1.25206328801279
"476","20160326","C","C11","WM164",129,74.0789,"plx",32,1,7.01122725542325,-1.60715824683535
"536","20160326","C","C11","WM164",108,74.5556,"plx",32,1,6.75488750216347,-1.86349800009514
"596","20160326","C","C11","WM164",137,88.1797,"plx",32,1,7.09803208296053,-1.52035341929808
"656","20160326","C","C11","WM164",130,99.4331,"plx",32,1,7.02236781302845,-1.59601768923015
"716","20160326","C","C11","WM164",140,113.9669,"plx",32,1,7.12928301694497,-1.48910248531364
"776","20160326","C","C11","WM164",124,121.8025,"plx",32,1,6.95419631038687,-1.66418919187173
"836","20160326","C","C11","WM164",166,137.84,"plx",32,1,7.37503943134692,-1.24334607091168
"896","20160326","C","C11","WM164",148,146.6333,"plx",32,1,7.20945336562895,-1.40893213662966
"956","20160326","C","C11","WM164",73,147.1642,"plx",32,1,6.18982455888002,-2.42856094337859
"1016","20160326","C","C11","WM164",138,171.6731,"plx",32,1,7.10852445677817,-1.50986104548044
"1076","20160326","C","C11","WM164",134,187.7331,"plx",32,2,7.06608919045777,-1.55229631180083
"1136","20160326","C","C11","WM164",135,209.6194,"plx",32,2,7.07681559705083,-1.54156990520778
"1196","20160326","C","C11","WM164",139,219.9503,"plx",32,2,7.11894107272351,-1.4994444295351
"1256","20160326","C","C11","WM164",165,244.7989,"plx",32,2,7.36632221424582,-1.25206328801279
"1316","20160326","C","C11","WM164",72,245.2653,"plx",32,2,6.16992500144231,-2.44846050081629
"1376","20160326","C","C11","WM164",161,259.3764,"plx",32,2,7.33091687811462,-1.28746862414399
"1436","20160326","C","C11","WM164",177,285.2611,"plx",32,2,7.467605550083,-1.15077995217561
"1496","20160326","C","C11","WM164",171,304.0694,"plx",32,2,7.4178525148859,-1.20053298737271
"1556","20160326","C","C11","WM164",164,335.7922,"plx",32,2,7.35755200461808,-1.26083349764052
"1616","20160326","C","C11","WM164",65,336.5042,"plx",32,2,6.02236781302845,-2.59601768923015
"1676","20160326","C","C11","WM164",134,361.2156,"plx",32,2,7.06608919045777,-1.55229631180083
"1736","20160326","C","C11","WM164",135,379.9236,"plx",32,2,7.07681559705083,-1.54156990520778
"1796","20160326","C","C11","WM164",136,432.8236,"plx",32,2,7.08746284125034,-1.53092266100827
"1856","20160326","C","C11","WM164",59,434.0431,"plx",32,2,5.88264304936184,-2.73574245289676
"1916","20160326","C","C11","WM164",98,447.2625,"plx",32,2,6.61470984411521,-2.0036756581434
"1976","20160326","C","C11","WM164",106,480.52,"plx",32,2,6.7279204545632,-1.89046504769541
"2036","20160326","C","C11","WM164",109,505.7247,"plx",32,2,6.76818432477693,-1.85020117748168
"2096","20160326","C","C11","WM164",111,530.3719,"plx",32,2,6.79441586635011,-1.8239696359085
"3","20160326","D","D02","WM793",514,0,"plx",0,1,9.00562454919388,0
"63","20160326","D","D02","WM793",830,15.9858,"plx",0,1,9.69696752623429,0.691342977040408
"123","20160326","D","D02","WM793",1121,27.8592,"plx",0,1,10.1305705628054,1.12494601361155
"183","20160326","D","D02","WM793",1559,39.1519,"plx",0,1,10.6064052126978,1.60078066350391
"243","20160326","D","D02","WM793",2252,50.6911,"plx",0,1,11.1369911120802,2.13136656288635
"303","20160326","D","D02","WM793",3188,63.2436,"plx",0,1,11.6384359139905,2.63281136479659
"363","20160326","D","D02","WM793",3913,70.4658,"plx",0,1,11.9340593949008,2.92843484570692
"423","20160326","D","D02","WM793",4327,74.0789,"plx",0,1,12.0791514054219,3.07352685622801
"483","20160326","D","D02","WM793",4220,74.5556,"plx",0,1,12.0430272835945,3.03740273440067
"543","20160326","D","D02","WM793",6258,88.1797,"plx",0,1,12.6114859432409,3.60586139404704
"603","20160326","D","D02","WM793",8585,99.4331,"plx",0,1,13.0676024188895,4.06197786969562
"663","20160326","D","D02","WM793",12295,113.9669,"plx",0,1,13.5857841144834,4.58015956528957
"723","20160326","D","D02","WM793",14090,121.8025,"plx",0,1,13.782383991197,4.77675944200312
"783","20160326","D","D02","WM793",17585,137.84,"plx",0,1,14.1020577145127,5.09643316531879
"843","20160326","D","D02","WM793",18600,146.6333,"plx",0,1,14.1830150008828,5.17739045168888
"903","20160326","D","D02","WM793",18396,147.1642,"plx",0,1,14.1671044823799,5.16147993318605
"963","20160326","D","D02","WM793",19938,171.6731,"plx",0,1,14.2832330784132,5.27760852921931
"1023","20160326","D","D02","WM793",20712,187.7331,"plx",0,1,14.3381792499001,5.33255470070623
"1083","20160326","D","D02","WM793",18582,209.6194,"plx",0,2,14.1816181683958,5.17599361920194
"1143","20160326","D","D02","WM793",15704,219.9503,"plx",0,2,13.9388444574662,4.93321990827229
"1203","20160326","D","D02","WM793",18409,244.7989,"plx",0,2,14.1681236393592,5.16249909016535
"1263","20160326","D","D02","WM793",17528,245.2653,"plx",0,2,14.0973737689902,5.09174921979634
"1323","20160326","D","D02","WM793",19201,259.3764,"plx",0,2,14.2288938289059,5.223269279712
"1383","20160326","D","D02","WM793",15562,285.2611,"plx",0,2,13.9257398643376,4.92011531514377
"1443","20160326","D","D02","WM793",11823,304.0694,"plx",0,2,13.529308534859,4.52368398566511
"1503","20160326","D","D02","WM793",13022,335.7922,"plx",0,2,13.6686634231753,4.66303887398142
"1563","20160326","D","D02","WM793",15623,336.5042,"plx",0,2,13.9313838925394,4.9257593433455
"1623","20160326","D","D02","WM793",8673,361.2156,"plx",0,2,13.0823153941982,4.07669084500433
"1683","20160326","D","D02","WM793",10157,379.9236,"plx",0,2,13.3101867261243,4.30456217693047
"1743","20160326","D","D02","WM793",6697,432.8236,"plx",0,2,12.7092992527122,3.70367470351828
"1803","20160326","D","D02","WM793",8966,434.0431,"plx",0,2,13.1302487840507,4.12462423485681
"1863","20160326","D","D02","WM793",9519,447.2625,"plx",0,2,13.2165943066388,4.21096975744491
"1923","20160326","D","D02","WM793",3941,480.52,"plx",0,2,11.9443460341378,2.93872148494395
"1983","20160326","D","D02","WM793",4881,505.7247,"plx",0,2,12.2529610363937,3.2473364871998
"2043","20160326","D","D02","WM793",4114,530.3719,"plx",0,2,12.0063260785249,3.00070152933105
"4","20160326","E","E02","WM793",517,0,"plx",0,1,9.01402047031493,0
"64","20160326","E","E02","WM793",789,15.9858,"plx",0,1,9.62388149001346,0.609861019698524
"124","20160326","E","E02","WM793",1115,27.8592,"plx",0,1,10.1228279948077,1.10880752449273
"184","20160326","E","E02","WM793",1533,39.1519,"plx",0,1,10.5821419816588,1.56812151134384
"244","20160326","E","E02","WM793",2223,50.6911,"plx",0,1,11.118292233027,2.10427176271206
"304","20160326","E","E02","WM793",3224,63.2436,"plx",0,1,11.654636028528,2.64061555821303
"364","20160326","E","E02","WM793",3946,70.4658,"plx",0,1,11.9461752407236,2.93215477040862
"424","20160326","E","E02","WM793",4271,74.0789,"plx",0,1,12.0603581826421,3.04633771232721
"484","20160326","E","E02","WM793",4069,74.5556,"plx",0,1,11.9904585650737,2.97643809475878
"544","20160326","E","E02","WM793",6021,88.1797,"plx",0,1,12.5557874020838,3.54176693176884
"604","20160326","E","E02","WM793",8327,99.4331,"plx",0,1,13.023581108623,4.00956063830809
"664","20160326","E","E02","WM793",11765,113.9669,"plx",0,1,13.5222137001117,4.50819322979673
"724","20160326","E","E02","WM793",13553,121.8025,"plx",0,1,13.7263246116503,4.7123041413354
"784","20160326","E","E02","WM793",16551,137.84,"plx",0,1,14.0146307658542,5.00061029553932
"844","20160326","E","E02","WM793",17539,146.6333,"plx",0,1,14.0982788732746,5.08425840295967
"904","20160326","E","E02","WM793",17555,147.1642,"plx",0,1,14.0995943757681,5.08557390545318
"964","20160326","E","E02","WM793",19112,171.6731,"plx",0,1,14.2221911384563,5.2081706681414
"1024","20160326","E","E02","WM793",18195,187.7331,"plx",0,2,14.151254430729,5.1372339604141
"1084","20160326","E","E02","WM793",17114,209.6194,"plx",0,2,14.0628893752457,5.04886890493081
"1144","20160326","E","E02","WM793",20565,219.9503,"plx",0,2,14.3279034513877,5.31388298107281
"1204","20160326","E","E02","WM793",15798,244.7989,"plx",0,2,13.9474543067672,4.93343383645228
"1264","20160326","E","E02","WM793",18179,245.2653,"plx",0,2,14.149985220736,5.13596475042108
"1324","20160326","E","E02","WM793",15211,259.3764,"plx",0,2,13.8928273812389,4.87880691092395
"1384","20160326","E","E02","WM793",10845,285.2611,"plx",0,2,13.4047424325596,4.3907219622447
"1444","20160326","E","E02","WM793",10446,304.0694,"plx",0,2,13.3506629883723,4.33664251805732
"1504","20160326","E","E02","WM793",8181,335.7922,"plx",0,2,12.9980614856364,3.98404101532149
"1564","20160326","E","E02","WM793",12188,336.5042,"plx",0,2,13.5731737846865,4.55915331437155
"1624","20160326","E","E02","WM793",10562,361.2156,"plx",0,2,13.3665954260714,4.3525749557565
"1684","20160326","E","E02","WM793",9522,379.9236,"plx",0,2,13.2170489135563,4.2030284432414
"1744","20160326","E","E02","WM793",6504,432.8236,"plx",0,2,12.667111542075,3.65309107176009
"1804","20160326","E","E02","WM793",5415,434.0431,"plx",0,2,12.4027456224957,3.38872515218076
"1864","20160326","E","E02","WM793",7966,447.2625,"plx",0,2,12.9596397643642,3.94561929404925
"1924","20160326","E","E02","WM793",6209,480.52,"plx",0,2,12.6001452163587,3.58612474604373
"1984","20160326","E","E02","WM793",4383,505.7247,"plx",0,2,12.0977029635247,3.08368249320972
"2044","20160326","E","E02","WM793",3615,530.3719,"plx",0,2,11.8197799318385,2.80575946152355
"9","20160326","D","D03","WM793",468,0,"plx",0.125,1,8.8703647195834,0
"69","20160326","D","D03","WM793",749,15.9858,"plx",0.125,1,9.54882190845875,0.678457188875345
"129","20160326","D","D03","WM793",973,27.8592,"plx",0.125,1,9.92629599478111,1.05593127519771
