"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
9,B,9.739469e+000,1.971360e+001,3.180000e+002,5.200000e+001,192,1.750229e-001,1.683002e+002,5.007198e+001,1.337716e+001,3.713734e-001,1.800260e+001,2.708333e-001,1.523654e+000,7.050848e-001
9,C,7.862592e+000,1.971360e+001,2.540000e+002,3.600000e+001,155,1.682120e-001,1.645402e+002,5.335251e+001,1.373630e+001,2.644593e-001,1.729032e+001,2.322581e-001,1.493079e+000,7.338834e-001
9,D,1.136271e+001,1.971360e+001,3.480000e+002,5.600000e+001,224,1.730188e-001,1.537694e+002,5.266211e+001,1.478623e+001,3.577030e-001,1.838170e+001,2.500000e-001,1.529929e+000,7.161010e-001
9,E,4.879880e+001,1.971360e+001,1.052000e+003,4.000000e+002,962,1.927248e-001,1.824816e+002,5.588278e+001,1.595971e+001,4.891587e-001,2.867723e+001,4.158004e-001,1.619328e+000,7.296086e-001
9,F,4.631321e+001,1.971360e+001,1.469000e+003,4.370000e+002,913,1.941348e-001,1.880424e+002,6.000498e+001,1.663258e+001,5.545948e-001,3.478478e+001,4.786418e-001,1.633659e+000,7.241534e-001
9,G,2.830533e+001,1.971360e+001,6.000000e+002,2.610000e+002,558,1.933071e-001,1.878650e+002,5.698860e+001,1.648571e+001,5.259082e-001,3.293190e+001,4.677419e-001,1.653271e+000,7.244790e-001
10,B,5.072640e+000,1.971360e+001,1.900000e+002,2.000000e+001,100,1.709164e-001,1.697463e+002,5.201200e+001,1.446099e+001,2.548451e-001,1.666000e+001,2.000000e-001,1.504094e+000,7.297207e-001
10,C,1.080472e+001,1.971360e+001,3.100000e+002,5.800000e+001,213,1.724142e-001,1.689972e+002,5.244672e+001,1.341442e+001,3.077926e-001,1.793584e+001,2.723005e-001,1.537704e+000,7.098605e-001
10,D,1.156562e+001,1.971360e+001,3.240000e+002,4.800000e+001,228,1.680852e-001,1.662439e+002,5.137116e+001,1.292005e+001,2.635542e-001,1.396272e+001,2.105263e-001,1.542734e+000,7.177565e-001
10,E,5.767592e+001,1.971360e+001,1.254000e+003,4.890000e+002,1137,1.955186e-001,1.828538e+002,5.639463e+001,1.643713e+001,5.168143e-001,2.952038e+001,4.300792e-001,1.637331e+000,7.285118e-001
10,F,4.215364e+001,1.971360e+001,1.010000e+003,3.070000e+002,831,1.870814e-001,1.879985e+002,5.544348e+001,1.494631e+001,4.196129e-001,2.668291e+001,3.694344e-001,1.593139e+000,7.335112e-001
10,G,3.332725e+001,1.971360e+001,7.140000e+002,2.700000e+002,657,1.906466e-001,1.849830e+002,5.604530e+001,1.558949e+001,4.946842e-001,2.856849e+001,4.109589e-001,1.658539e+000,7.202503e-001
11,B,7.456781e+000,1.971360e+001,2.140000e+002,3.100000e+001,147,1.602746e-001,1.545238e+002,5.068240e+001,1.297848e+001,2.854482e-001,1.363605e+001,2.108844e-001,1.486505e+000,7.435550e-001
11,C,9.333658e+000,1.971360e+001,2.590000e+002,4.500000e+001,184,1.680295e-001,1.670121e+002,5.104697e+001,1.293373e+001,3.135217e-001,1.607880e+001,2.445652e-001,1.525988e+000,7.247061e-001
11,D,1.313814e+001,1.971360e+001,3.980000e+002,5.100000e+001,259,1.683786e-001,1.598635e+002,4.970492e+001,1.252741e+001,2.307280e-001,1.246525e+001,1.969112e-001,1.510428e+000,7.240080e-001
11,E,4.646538e+001,1.971360e+001,1.053000e+003,3.870000e+002,916,1.990167e-001,1.849044e+002,5.459644e+001,1.614200e+001,5.080315e-001,2.972234e+001,4.224891e-001,1.633627e+000,7.251759e-001
11,F,3.251562e+001,1.971360e+001,7.470000e+002,3.100000e+002,641,1.927049e-001,2.079706e+002,5.584607e+001,1.564543e+001,5.183831e-001,3.278315e+001,4.836193e-001,1.519195e+000,7.354913e-001
11,G,2.987785e+001,1.971360e+001,6.520000e+002,2.360000e+002,589,1.953891e-001,1.820595e+002,5.604318e+001,1.606758e+001,4.648234e-001,2.821760e+001,4.006791e-001,1.619365e+000,7.301247e-001





2
Timespan (h):, 25.9614
2,B,9.638016e+000,1.971360e+001,8.090000e+002,7.400000e+001,190,1.746183e-001,1.848152e+002,5.617636e+001,1.382831e+001,4.679035e-001,2.816316e+001,3.894737e-001,1.495872e+000,7.087777e-001
2,C,9.942375e+000,1.971360e+001,5.920000e+002,8.000000e+001,196,1.740444e-001,1.928422e+002,5.746554e+001,1.438654e+001,4.643610e-001,2.973980e+001,4.081633e-001,1.519639e+000,7.015095e-001
2,D,1.171780e+001,1.971360e+001,6.660000e+002,1.070000e+002,231,1.881855e-001,1.923803e+002,5.882120e+001,1.588452e+001,5.621323e-001,3.413420e+001,4.632035e-001,1.565888e+000,6.961888e-001
2,E,3.449395e+001,1.971360e+001,9.730000e+002,2.760000e+002,680,1.797987e-001,1.905963e+002,6.140921e+001,1.645922e+001,4.644735e-001,3.117623e+001,4.058824e-001,1.630217e+000,7.333861e-001
2,F,3.089238e+001,1.971360e+001,8.200000e+002,2.450000e+002,609,1.770360e-001,1.964622e+002,6.217324e+001,1.659770e+001,4.372415e-001,3.075233e+001,4.022989e-001,1.617745e+000,7.335666e-001
2,G,4.058112e+001,1.971360e+001,9.360000e+002,2.580000e+002,800,1.739948e-001,2.013257e+002,5.907846e+001,1.492141e+001,3.506461e-001,2.397975e+001,3.225000e-001,1.612098e+000,7.302710e-001
3,B,1.055109e+001,1.971360e+001,7.270000e+002,9.500000e+001,208,1.882249e-001,1.779405e+002,5.666801e+001,1.551401e+001,5.905107e-001,3.384375e+001,4.567308e-001,1.559589e+000,7.090406e-001
3,C,1.440630e+001,1.971360e+001,9.830000e+002,1.310000e+002,284,1.939185e-001,1.748080e+002,5.712720e+001,1.566098e+001,5.886351e-001,3.576232e+001,4.612676e-001,1.542658e+000,7.094384e-001
3,D,1.481211e+001,1.971360e+001,8.000000e+002,1.550000e+002,292,1.955131e-001,1.810142e+002,5.763997e+001,1.617240e+001,6.616919e-001,3.937842e+001,5.308219e-001,1.569482e+000,7.015839e-001
