"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"920","20160305","C","C05","WM164",3247,133.1547,"plx",0.5,1,11.6648916692861,0.990699401140406
"980","20160305","C","C05","WM164",3247,189.0514,"plx",0.5,1,11.6648916692861,0.990699401140406
"1040","20160305","C","C05","WM164",3127,209.0325,"plx",0.5,1,11.610563503925,0.936371235779358
"1100","20160305","C","C05","WM164",3166,215.8778,"plx",0.5,1,11.6284455401372,0.954253271991497
"1160","20160305","C","C05","WM164",3357,234.4217,"plx",0.5,2,11.7129568216975,1.03876455355187
"1220","20160305","C","C05","WM164",3193,239.6119,"plx",0.5,2,11.6406968375701,0.96650456942441
"1280","20160305","C","C05","WM164",5385,240.1172,"plx",0.5,2,12.3947306294316,1.72053836128589
"1340","20160305","C","C05","WM164",5329,251.3706,"plx",0.5,2,12.37964911776,1.70545684961435
"1400","20160305","C","C05","WM164",5743,261.8069,"plx",0.5,2,12.487588846386,1.81339657824035
"1460","20160305","C","C05","WM164",5961,277.2936,"plx",0.5,2,12.5413386579708,1.86714638982514
"1520","20160305","C","C05","WM164",6701,288.4336,"plx",0.5,2,12.7101606917829,2.03596842363723
"1580","20160305","C","C05","WM164",6720,300.5003,"plx",0.5,2,12.7142455176661,2.04005324952044
"1640","20160305","C","C05","WM164",8547,310.3978,"plx",0.5,2,13.061202407045,2.38701013889932
"1700","20160305","C","C05","WM164",8897,311.1717,"plx",0.5,2,13.1191032370626,2.44491096891688
"1760","20160305","C","C05","WM164",12329,330.81,"plx",0.5,2,13.5897681676481,2.91557589950239
"1820","20160305","C","C05","WM164",11834,337.8069,"plx",0.5,2,13.53065017975,2.85645791160433
"1880","20160305","C","C05","WM164",12578,356.3128,"plx",0.5,2,13.6186149202508,2.94442265210512
"1940","20160305","C","C05","WM164",12342,370.0925,"plx",0.5,2,13.5912885792461,2.91709631110041
"2000","20160305","C","C05","WM164",14058,384.295,"plx",0.5,2,13.7791037395843,3.10491147143861
"2060","20160305","C","C05","WM164",18180,384.7611,"plx",0.5,2,14.1500645790815,3.47587231093579
"2120","20160305","C","C05","WM164",16045,402.1706,"plx",0.5,2,13.9698361691692,3.29564390102349
"2180","20160305","C","C05","WM164",16704,421.4922,"plx",0.5,2,14.0279059965699,3.3537137284242
"2240","20160305","C","C05","WM164",21070,446.0328,"plx",0.5,2,14.3629026937047,3.68871042555899
"25","20160305","B","B06","WM164",1496,0,"plx",1,1,10.5468944598876,0
"85","20160305","B","B06","WM164",1965,17.9611,"plx",1,1,10.940313597146,0.393419137258331
"145","20160305","B","B06","WM164",1978,22.1031,"plx",1,1,10.9498267107591,0.402932250871473
"205","20160305","B","B06","WM164",2640,35.9519,"plx",1,1,11.3663222142458,0.819427754358179
"265","20160305","B","B06","WM164",2727,40.3542,"plx",1,1,11.4130989849153,0.866204525027626
"325","20160305","B","B06","WM164",2651,46.1236,"plx",1,1,11.3723209548673,0.825426494979622
"385","20160305","B","B06","WM164",2780,60.1431,"plx",1,1,11.4408691676109,0.893974707723233
"445","20160305","B","B06","WM164",2753,70.1628,"plx",1,1,11.4267888945956,0.879894434707923
"505","20160305","B","B06","WM164",2614,70.5689,"plx",1,1,11.3520434257954,0.805148965907795
"565","20160305","B","B06","WM164",2242,71.0756,"plx",1,1,11.1305705628054,0.583676102917789
"625","20160305","B","B06","WM164",2881,85.8661,"plx",1,1,11.4923539451599,0.945459485272233
"685","20160305","B","B06","WM164",2706,95.6531,"plx",1,1,11.4019461239765,0.855051664088899
"745","20160305","B","B06","WM164",2575,108.7122,"plx",1,1,11.3303567169579,0.783462257070306
"805","20160305","B","B06","WM164",2256,113.4947,"plx",1,1,11.1395513523988,0.592656892511156
"865","20160305","B","B06","WM164",2368,117.7861,"plx",1,1,11.2094533656289,0.662558905741312
"925","20160305","B","B06","WM164",2133,133.1547,"plx",1,1,11.0586682503406,0.511773790452935
"985","20160305","B","B06","WM164",2133,189.0514,"plx",1,1,11.0586682503406,0.511773790452935
"1045","20160305","B","B06","WM164",1903,209.0325,"plx",1,1,10.894059846274,0.347165386386385
"1105","20160305","B","B06","WM164",2094,215.8778,"plx",1,1,11.0320457269308,0.485151267043172
"1165","20160305","B","B06","WM164",1946,234.4217,"plx",1,2,10.9262959947811,0.379401534893475
"1225","20160305","B","B06","WM164",2334,239.6119,"plx",1,2,11.1885888457073,0.641694385819711
"1285","20160305","B","B06","WM164",4197,240.1172,"plx",1,2,12.0351427478859,1.48824828799827
"1345","20160305","B","B06","WM164",5013,251.3706,"plx",1,2,12.2914585187823,1.74456405889471
"1405","20160305","B","B06","WM164",5035,261.8069,"plx",1,2,12.2977760628941,1.75088160300651
"1465","20160305","B","B06","WM164",3123,277.2936,"plx",1,2,11.6087168540206,1.06182239413294
"1525","20160305","B","B06","WM164",5529,288.4336,"plx",1,2,12.4328028563519,1.88590839646423
"1585","20160305","B","B06","WM164",6270,300.5003,"plx",1,2,12.6142497276894,2.06735526780176
"1645","20160305","B","B06","WM164",7210,310.3978,"plx",1,2,12.8157835441282,2.26888908424055
"1705","20160305","B","B06","WM164",7034,311.1717,"plx",1,2,12.7801296196253,2.23323515973767
"1765","20160305","B","B06","WM164",9975,330.81,"plx",1,2,13.2841011259971,2.73720666610943
"1825","20160305","B","B06","WM164",9742,337.8069,"plx",1,2,13.2500022678404,2.70310780795281
"1885","20160305","B","B06","WM164",9194,356.3128,"plx",1,2,13.1664769508168,2.61958249092917
"1945","20160305","B","B06","WM164",9799,370.0925,"plx",1,2,13.2584188125988,2.71152435271119
"2005","20160305","B","B06","WM164",11964,384.295,"plx",1,2,13.5464121951194,2.99951773523171
"2065","20160305","B","B06","WM164",15977,384.7611,"plx",1,2,13.9637089185138,3.41681445862612
"2125","20160305","B","B06","WM164",15918,402.1706,"plx",1,2,13.9583714609499,3.41147700106221
"2185","20160305","B","B06","WM164",15670,421.4922,"plx",1,2,13.9357175593599,3.3888230994723
"2245","20160305","B","B06","WM164",16870,446.0328,"plx",1,2,14.0421723531749,3.49527789328729
"26","20160305","C","C06","WM164",1197,0,"plx",1,1,10.2252074369435,0
"86","20160305","C","C06","WM164",1700,17.9611,"plx",1,1,10.7313190310251,0.506111594081563
"146","20160305","C","C06","WM164",1756,22.1031,"plx",1,1,10.7780771295354,0.552869692591857
"206","20160305","C","C06","WM164",2139,35.9519,"plx",1,1,11.062720767165,0.837513330221544
"266","20160305","C","C06","WM164",2203,40.3542,"plx",1,1,11.1052537797009,0.880046342757382
"326","20160305","C","C06","WM164",2255,46.1236,"plx",1,1,11.1389117181427,0.913704281199243
"386","20160305","C","C06","WM164",2257,60.1431,"plx",1,1,11.1401907031918,0.914983266248335
"446","20160305","C","C06","WM164",2220,70.1628,"plx",1,1,11.1163439612375,0.891136524293968
"506","20160305","C","C06","WM164",2224,70.5689,"plx",1,1,11.1189410727235,0.893733635780006
"566","20160305","C","C06","WM164",1983,71.0756,"plx",1,1,10.9534689622288,0.728261525285347
"626","20160305","C","C06","WM164",2299,85.8661,"plx",1,1,11.1667907507182,0.941583313774679
"686","20160305","C","C06","WM164",2249,95.6531,"plx",1,1,11.1350679457778,0.909860508834315
"746","20160305","C","C06","WM164",2132,108.7122,"plx",1,1,11.0579917227592,0.832784285815675
"806","20160305","C","C06","WM164",2003,113.4947,"plx",1,1,10.9679467058127,0.742739268869206
"866","20160305","C","C06","WM164",1977,117.7861,"plx",1,1,10.9490971557292,0.723889718785706
"926","20160305","C","C06","WM164",1938,133.1547,"plx",1,1,10.9203528554151,0.695145418471579
"986","20160305","C","C06","WM164",1938,189.0514,"plx",1,1,10.9203528554151,0.695145418471579
"1046","20160305","C","C06","WM164",1628,209.0325,"plx",1,1,10.6688849842662,0.443677547322746
"1106","20160305","C","C06","WM164",1861,215.8778,"plx",1,1,10.8618623400592,0.63665490311565
"1166","20160305","C","C06","WM164",2283,234.4217,"plx",1,2,11.1567151442247,0.931507707281201
"1226","20160305","C","C06","WM164",2150,239.6119,"plx",1,2,11.0701209444768,0.844913507533322
"1286","20160305","C","C06","WM164",4236,240.1172,"plx",1,2,12.0484868739923,1.82327943704884
"1346","20160305","C","C06","WM164",4569,251.3706,"plx",1,2,12.1576627272084,1.93245529026495
"1406","20160305","C","C06","WM164",3661,261.8069,"plx",1,2,11.8380220583045,1.61281462136104
"1466","20160305","C","C06","WM164",4754,277.2936,"plx",1,2,12.2149261879424,1.98971875099893
"1526","20160305","C","C06","WM164",5731,288.4336,"plx",1,2,12.4845711809158,2.2593637439723
"1586","20160305","C","C06","WM164",6957,300.5003,"plx",1,2,12.7642496053672,2.53904216842366
"1646","20160305","C","C06","WM164",8399,310.3978,"plx",1,2,13.0360018529199,2.81079441597636
"1706","20160305","C","C06","WM164",9536,311.1717,"plx",1,2,13.2191685204622,2.99396108351866
"1766","20160305","C","C06","WM164",12110,330.81,"plx",1,2,13.5639112445817,3.33870380763819
"1826","20160305","C","C06","WM164",13896,337.8069,"plx",1,2,13.7623820387104,3.53717460176689
"1886","20160305","C","C06","WM164",13056,356.3128,"plx",1,2,13.6724253419715,3.44721790502799
"1946","20160305","C","C06","WM164",15563,370.0925,"plx",1,2,13.9258325676335,3.70062513068998
"2006","20160305","C","C06","WM164",14560,384.295,"plx",1,2,13.8297227350861,3.60451529814256
"2066","20160305","C","C06","WM164",22702,384.7611,"plx",1,2,14.4705317811617,4.24532434421815
"2126","20160305","C","C06","WM164",23616,402.1706,"plx",1,2,14.5274770060604,4.30226956911689
"2186","20160305","C","C06","WM164",20589,421.4922,"plx",1,2,14.3295861400647,4.10437870312124
"2246","20160305","C","C06","WM164",22740,446.0328,"plx",1,2,14.4729446337796,4.24773719683611
"31","20160305","B","B07","WM164",1624,0,"plx",2,1,10.6653359171852,0
"91","20160305","B","B07","WM164",2073,17.9611,"plx",2,1,11.0175044011094,0.352168483924238
"151","20160305","B","B07","WM164",2227,22.1031,"plx",2,1,11.1208858427878,0.455549925602613
"211","20160305","B","B07","WM164",2837,35.9519,"plx",2,1,11.4701504352744,0.804814518089183
"271","20160305","B","B07","WM164",2854,40.3542,"plx",2,1,11.4787696194758,0.813433702290586
"331","20160305","B","B07","WM164",2831,46.1236,"plx",2,1,11.4670960339057,0.801760116720571
"391","20160305","B","B07","WM164",2748,60.1431,"plx",2,1,11.4241662888181,0.758830371632923
"451","20160305","B","B07","WM164",2681,70.1628,"plx",2,1,11.3885555039826,0.723219586797384
"511","20160305","B","B07","WM164",2675,70.5689,"plx",2,1,11.3853231761759,0.719987258990695
"571","20160305","B","B07","WM164",1912,71.0756,"plx",2,1,10.9008668079807,0.235530890795571
"631","20160305","B","B07","WM164",2550,85.8661,"plx",2,1,11.3162815317462,0.650945614561044
"691","20160305","B","B07","WM164",2503,95.6531,"plx",2,1,11.2894425756883,0.624106658503155
"751","20160305","B","B07","WM164",2402,108.7122,"plx",2,1,11.2300204357056,0.564684518520458
"811","20160305","B","B07","WM164",2222,113.4947,"plx",2,1,11.1176431013891,0.452307184203915
"871","20160305","B","B07","WM164",2114,117.7861,"plx",2,1,11.0457596613827,0.380423744197506
"931","20160305","B","B07","WM164",2115,133.1547,"plx",2,1,11.0464419480073,0.381106030822135
"991","20160305","B","B07","WM164",2115,189.0514,"plx",2,1,11.0464419480073,0.381106030822135
"1051","20160305","B","B07","WM164",1616,209.0325,"plx",2,1,10.6582114827518,-0.00712443443338096
"1111","20160305","B","B07","WM164",2023,215.8778,"plx",2,1,10.9822806045583,0.316944687373107
"1171","20160305","B","B07","WM164",2276,234.4217,"plx",2,2,11.1522848423066,0.486948925121405
"1231","20160305","B","B07","WM164",1773,239.6119,"plx",2,2,10.7919768208987,0.126640903713513
"1291","20160305","B","B07","WM164",3976,240.1172,"plx",2,2,11.9571020415623,1.29176612437711
"1351","20160305","B","B07","WM164",4488,251.3706,"plx",2,2,12.1318569606088,1.46652104342362
"1411","20160305","B","B07","WM164",3362,261.8069,"plx",2,2,11.7151040092362,1.04976809205099
"1471","20160305","B","B07","WM164",3906,277.2936,"plx",2,2,11.9314762338868,1.26614031670161
"1531","20160305","B","B07","WM164",3765,288.4336,"plx",2,2,11.8784341495593,1.21309823237411
"1591","20160305","B","B07","WM164",5139,300.5003,"plx",2,2,12.3272719368052,1.66193601961998
"1651","20160305","B","B07","WM164",5827,310.3978,"plx",2,2,12.5085375953473,1.84320167816215
"1711","20160305","B","B07","WM164",6606,311.1717,"plx",2,2,12.6895612542855,2.02422533710035
"1771","20160305","B","B07","WM164",8248,330.81,"plx",2,2,13.0098286173681,2.34449270018293
"1831","20160305","B","B07","WM164",8622,337.8069,"plx",2,2,13.0738068471785,2.40847092999332
"1891","20160305","B","B07","WM164",8613,356.3128,"plx",2,2,13.0723001159283,2.40696419874316
"1951","20160305","B","B07","WM164",9466,370.0925,"plx",2,2,13.2085392067384,2.54320328955319
"2011","20160305","B","B07","WM164",10465,384.295,"plx",2,2,13.3532846911431,2.6879487739579
"2071","20160305","B","B07","WM164",12935,384.7611,"plx",2,2,13.6589924335721,2.99365651638693
"2131","20160305","B","B07","WM164",14701,402.1706,"plx",2,2,13.8436266737928,3.17829075660767
"2191","20160305","B","B07","WM164",12984,421.4922,"plx",2,2,13.664447284548,2.9991113673628
"2251","20160305","B","B07","WM164",13162,446.0328,"plx",2,2,13.6840911065291,3.01875518934392
"32","20160305","C","C07","WM164",1517,0,"plx",2,1,10.567005370247,0
"92","20160305","C","C07","WM164",2029,17.9611,"plx",2,1,10.9865531497567,0.419547779509626
"152","20160305","C","C07","WM164",2139,22.1031,"plx",2,1,11.062720767165,0.495715396918012
"212","20160305","C","C07","WM164",2664,35.9519,"plx",2,1,11.3793783670713,0.812372996824228
"272","20160305","C","C07","WM164",2716,40.3542,"plx",2,1,11.4072677642447,0.840262393997699
"332","20160305","C","C07","WM164",2794,46.1236,"plx",2,1,11.4481163054095,0.881110935162431
"392","20160305","C","C07","WM164",2550,60.1431,"plx",2,1,11.3162815317462,0.749276161499187
"452","20160305","C","C07","WM164",2535,70.1628,"plx",2,1,11.3077700318907,0.74076466164367
"512","20160305","C","C07","WM164",2358,70.5689,"plx",2,1,11.2033480029798,0.636342632732729
"572","20160305","C","C07","WM164",1883,71.0756,"plx",2,1,10.8788172846142,0.311811914367196
"632","20160305","C","C07","WM164",2355,85.8661,"plx",2,1,11.2015113445001,0.634505974253113
"692","20160305","C","C07","WM164",2310,95.6531,"plx",2,1,11.1736771363034,0.606671766056387
"752","20160305","C","C07","WM164",2165,108.7122,"plx",2,1,11.0801513096141,0.513145939367055
"812","20160305","C","C07","WM164",1932,113.4947,"plx",2,1,10.9158793788358,0.348874008588741
"872","20160305","C","C07","WM164",2049,117.7861,"plx",2,1,11.0007042690112,0.433698898764213
"932","20160305","C","C07","WM164",1980,133.1547,"plx",2,1,10.951284714967,0.384279344719939
"992","20160305","C","C07","WM164",1980,189.0514,"plx",2,1,10.951284714967,0.384279344719939
"1052","20160305","C","C07","WM164",2342,209.0325,"plx",2,1,11.1935253605012,0.626519990254183
"1112","20160305","C","C07","WM164",2507,215.8778,"plx",2,1,11.2917462808339,0.724740910586906
"1172","20160305","C","C07","WM164",2897,234.4217,"plx",2,2,11.5003439692704,0.93333859902337
"1232","20160305","C","C07","WM164",3076,239.6119,"plx",2,2,11.5868397879618,1.01983441771479
"1292","20160305","C","C07","WM164",5498,240.1172,"plx",2,2,12.424691191513,1.85768582126592
"1352","20160305","C","C07","WM164",5605,251.3706,"plx",2,2,12.4524986576928,1.88549328744576
"1412","20160305","C","C07","WM164",5433,261.8069,"plx",2,2,12.4075333316713,1.84052796142429
"1472","20160305","C","C07","WM164",5444,277.2936,"plx",2,2,12.410451351504,1.84344598125696
"1532","20160305","C","C07","WM164",5636,288.4336,"plx",2,2,12.4604558963096,1.8934505260626
"1592","20160305","C","C07","WM164",7301,300.5003,"plx",2,2,12.8338783645774,2.26687299433034
"1652","20160305","C","C07","WM164",6981,310.3978,"plx",2,2,12.7692179961265,2.20221262587947
"1712","20160305","C","C07","WM164",8531,311.1717,"plx",2,2,13.0584991481847,2.4914937779377
"1772","20160305","C","C07","WM164",11791,330.81,"plx",2,2,13.5253984586696,2.95839308842258
"1832","20160305","C","C07","WM164",11136,337.8069,"plx",2,2,13.4429434958487,2.8759381256017
"1892","20160305","C","C07","WM164",11694,356.3128,"plx",2,2,13.513480875979,2.94647550573201
"1952","20160305","C","C07","WM164",11327,370.0925,"plx",2,2,13.4674781879076,2.90047281766057
"2012","20160305","C","C07","WM164",13529,384.295,"plx",2,2,13.723767585578,3.15676221533097
"2072","20160305","C","C07","WM164",16588,384.7611,"plx",2,2,14.017852331906,3.45084696165893
"2132","20160305","C","C07","WM164",14874,402.1706,"plx",2,2,13.8605050568079,3.29349968656085
"2192","20160305","C","C07","WM164",16833,421.4922,"plx",2,2,14.0390046981912,3.4719993279442
"2252","20160305","C","C07","WM164",17044,446.0328,"plx",2,2,14.0569763361782,3.48997096593119
"37","20160305","B","B08","WM164",1631,0,"plx",4,1,10.6715410667119,0
"97","20160305","B","B08","WM164",2280,17.9611,"plx",4,1,11.1548181090521,0.483277042340221
"157","20160305","B","B08","WM164",2456,22.1031,"plx",4,1,11.2620948453702,0.590553778658295
"217","20160305","B","B08","WM164",2914,35.9519,"plx",4,1,11.5087851620645,0.837244095352629
"277","20160305","B","B08","WM164",2973,40.3542,"plx",4,1,11.5377037479076,0.86616268119576
"337","20160305","B","B08","WM164",2809,46.1236,"plx",4,1,11.4558409091264,0.784299842414514
"397","20160305","B","B08","WM164",2598,60.1431,"plx",4,1,11.3431857154479,0.671644648735997
"457","20160305","B","B08","WM164",2374,70.1628,"plx",4,1,11.2131042196419,0.541563152930022
"517","20160305","B","B08","WM164",2340,70.5689,"plx",4,1,11.1922928144708,0.520751747758883
"577","20160305","B","B08","WM164",1561,71.0756,"plx",4,1,10.6082548219779,-0.063286244733975
"637","20160305","B","B08","WM164",2197,85.8661,"plx",4,1,11.1013191544233,0.429778087711393
"697","20160305","B","B08","WM164",2150,95.6531,"plx",4,1,11.0701209444768,0.39857987776494
"757","20160305","B","B08","WM164",1979,108.7122,"plx",4,1,10.9505558970475,0.279014830335628
"817","20160305","B","B08","WM164",1959,113.4947,"plx",4,1,10.9359016822676,0.264360615555704
"877","20160305","B","B08","WM164",1953,117.7861,"plx",4,1,10.9314762338868,0.259935167174907
