"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"2008","20160305","E","E06","WM793",37958,384.295,"plx",1,2,15.2121163585761,4.6546526569783
"2068","20160305","E","E06","WM793",37580,384.7611,"plx",1,2,15.1976774463074,4.64021374470959
"2128","20160305","E","E06","WM793",40410,402.1706,"plx",1,2,15.3024247310708,4.744961029473
"2188","20160305","E","E06","WM793",35487,421.4922,"plx",1,2,15.1150029965501,4.5575392949523
"2248","20160305","E","E06","WM793",30878,446.0328,"plx",1,2,14.9142916903315,4.35682798873364
"33","20160305","D","D07","WM793",1585,0,"plx",2,1,10.6302671250268,0
"93","20160305","D","D07","WM793",2500,17.9611,"plx",2,1,11.2877123795494,0.657445254522679
"153","20160305","D","D07","WM793",2761,22.1031,"plx",2,1,11.4309751725881,0.800708047561299
"213","20160305","D","D07","WM793",3488,35.9519,"plx",2,1,11.7681843247769,1.13791719975016
"273","20160305","D","D07","WM793",3603,40.3542,"plx",2,1,11.8149829364268,1.18471581140002
"333","20160305","D","D07","WM793",4133,46.1236,"plx",2,1,12.0129736483745,1.38270652334777
"393","20160305","D","D07","WM793",5232,60.1431,"plx",2,1,12.3531468254981,1.72287970047131
"453","20160305","D","D07","WM793",6161,70.1628,"plx",2,1,12.5889488203147,1.95868169528791
"513","20160305","D","D07","WM793",6011,70.5689,"plx",2,1,12.5533893047216,1.92312217969485
"573","20160305","D","D07","WM793",5816,71.0756,"plx",2,1,12.5058115539196,1.87554442889282
"633","20160305","D","D07","WM793",6992,85.8661,"plx",2,1,12.7714894695006,2.14122234447383
"693","20160305","D","D07","WM793",7741,95.6531,"plx",2,1,12.9183042336999,2.28803710867316
"753","20160305","D","D07","WM793",10608,108.7122,"plx",2,1,13.3728650601126,2.74259793508582
"813","20160305","D","D07","WM793",11137,113.4947,"plx",2,1,13.4430730423887,2.81280591736188
"873","20160305","D","D07","WM793",11104,117.7861,"plx",2,1,13.4387918525783,2.80852472755149
"933","20160305","D","D07","WM793",13302,133.1547,"plx",2,1,13.6993555555885,3.06908843056169
"993","20160305","D","D07","WM793",28999,189.0514,"plx",2,1,14.8237155308271,4.19344840580029
"1053","20160305","D","D07","WM793",33901,209.0325,"plx",2,1,15.0490402096592,4.41877308463246
"1113","20160305","D","D07","WM793",35114,215.8778,"plx",2,1,15.0997587292703,4.46949160424356
"1173","20160305","D","D07","WM793",39059,234.4217,"plx",2,2,15.2533673929444,4.62310026791766
"1233","20160305","D","D07","WM793",38301,239.6119,"plx",2,2,15.2250944394858,4.594827314459
"1293","20160305","D","D07","WM793",39147,240.1172,"plx",2,2,15.2566141314857,4.62634700645897
"1353","20160305","D","D07","WM793",40590,251.3706,"plx",2,2,15.3088367195851,4.67856959455829
"1413","20160305","D","D07","WM793",44226,261.8069,"plx",2,2,15.4326071438045,4.80234001877771
"1473","20160305","D","D07","WM793",45053,277.2936,"plx",2,2,15.4593355553112,4.82906843028446
"1533","20160305","D","D07","WM793",39812,288.4336,"plx",2,2,15.2809157281856,4.65064860315881
"1593","20160305","D","D07","WM793",47344,300.5003,"plx",2,2,15.5308939811939,4.90062685616715
"1653","20160305","D","D07","WM793",38436,310.3978,"plx",2,2,15.2301705834958,4.59990345846907
"1713","20160305","D","D07","WM793",43074,311.1717,"plx",2,2,15.3945296829808,4.76426255795404
"1773","20160305","D","D07","WM793",47996,330.81,"plx",2,2,15.5506265557869,4.9203594307601
"1833","20160305","D","D07","WM793",44635,337.8069,"plx",2,2,15.4458878054797,4.81562068045288
"1893","20160305","D","D07","WM793",28993,356.3128,"plx",2,2,14.8234170010203,4.19314987599355
"1953","20160305","D","D07","WM793",41291,370.0925,"plx",2,2,15.3335397381839,4.70327261315716
"2013","20160305","D","D07","WM793",42385,384.295,"plx",2,2,15.3712661666393,4.74099904161253
"2073","20160305","D","D07","WM793",41168,384.7611,"plx",2,2,15.3292357417338,4.69896861670703
"2133","20160305","D","D07","WM793",40828,402.1706,"plx",2,2,15.3172712769986,4.6870041519718
"2193","20160305","D","D07","WM793",35200,421.4922,"plx",2,2,15.103287808412,4.47302068338525
"2253","20160305","D","D07","WM793",36704,446.0328,"plx",2,2,15.1636496760158,4.53338255098905
"34","20160305","E","E07","WM793",1422,0,"plx",2,1,10.4737057496194,0
"94","20160305","E","E07","WM793",2523,17.9611,"plx",2,1,11.3009244909763,0.827218741356884
"154","20160305","E","E07","WM793",2749,22.1031,"plx",2,1,11.424691191513,0.950985441893538
"214","20160305","E","E07","WM793",3309,35.9519,"plx",2,1,11.6921795763125,1.21847382669312
"274","20160305","E","E07","WM793",3695,40.3542,"plx",2,1,11.8513586490335,1.3776528994141
"334","20160305","E","E07","WM793",4156,46.1236,"plx",2,1,12.0209799389042,1.5472741892848
"394","20160305","E","E07","WM793",5336,60.1431,"plx",2,1,12.3815429511846,1.90783720156517
"454","20160305","E","E07","WM793",6163,70.1628,"plx",2,1,12.5894170757686,2.11571132614919
"514","20160305","E","E07","WM793",6224,70.5689,"plx",2,1,12.6036263449862,2.12992059536678
"574","20160305","E","E07","WM793",6231,71.0756,"plx",2,1,12.6052480015658,2.13154225194639
"634","20160305","E","E07","WM793",7190,85.8661,"plx",2,1,12.8117760553267,2.33807030570724
"694","20160305","E","E07","WM793",8340,95.6531,"plx",2,1,13.025831668332,2.55212591871261
"754","20160305","E","E07","WM793",10601,108.7122,"plx",2,1,13.3719127412241,2.89820699160469
"814","20160305","E","E07","WM793",10522,113.4947,"plx",2,1,13.3611213347348,2.88741558511537
"874","20160305","E","E07","WM793",12157,117.7861,"plx",2,1,13.5694996363653,3.09579388674586
"934","20160305","E","E07","WM793",14042,133.1547,"plx",2,1,13.7774608126698,3.30375506305037
"994","20160305","E","E07","WM793",30481,189.0514,"plx",2,1,14.8956226141187,4.4219168644993
"1054","20160305","E","E07","WM793",36077,209.0325,"plx",2,1,15.1387917551419,4.66508600552251
"1114","20160305","E","E07","WM793",35256,215.8778,"plx",2,1,15.1055811812774,4.63187543165802
"1174","20160305","E","E07","WM793",36525,234.4217,"plx",2,2,15.1565966525782,4.68289090295881
"1234","20160305","E","E07","WM793",39417,239.6119,"plx",2,2,15.2665303576096,4.79282460799022
"1294","20160305","E","E07","WM793",39802,240.1172,"plx",2,2,15.2805533057351,4.80684755611571
"1354","20160305","E","E07","WM793",41274,251.3706,"plx",2,2,15.3329456410231,4.85923989140369
"1414","20160305","E","E07","WM793",44396,261.8069,"plx",2,2,15.4381420777437,4.96443632812424
"1474","20160305","E","E07","WM793",45019,277.2936,"plx",2,2,15.4582463903383,4.9845406407189
"1534","20160305","E","E07","WM793",46754,288.4336,"plx",2,2,15.5128021784171,5.03909642879767
"1594","20160305","E","E07","WM793",42986,300.5003,"plx",2,2,15.3915792482179,4.91787349859851
"1654","20160305","E","E07","WM793",39840,310.3978,"plx",2,2,15.2819300269554,4.80822427733603
"1714","20160305","E","E07","WM793",46780,311.1717,"plx",2,2,15.5136042412398,5.03989849162037
"1774","20160305","E","E07","WM793",49624,330.81,"plx",2,2,15.5987504095718,5.12504465995234
"1834","20160305","E","E07","WM793",45232,337.8069,"plx",2,2,15.4650561678312,4.99135041821176
"1894","20160305","E","E07","WM793",49518,356.3128,"plx",2,2,15.5956654257585,5.12195967613911
"1954","20160305","E","E07","WM793",45940,370.0925,"plx",2,2,15.4874632362653,5.01375748664587
"2014","20160305","E","E07","WM793",41929,384.295,"plx",2,2,15.3556608020961,4.88195505247673
"2074","20160305","E","E07","WM793",49565,384.7611,"plx",2,2,15.5970341100335,5.12332836041406
"2134","20160305","E","E07","WM793",45705,402.1706,"plx",2,2,15.480064380295,5.00635863067559
"2194","20160305","E","E07","WM793",43147,421.4922,"plx",2,2,15.3969726322194,4.92326688259998
"2254","20160305","E","E07","WM793",38683,446.0328,"plx",2,2,15.2394120646768,4.76570631505734
"39","20160305","D","D08","WM793",1565,0,"plx",4,1,10.61194694182,0
"99","20160305","D","D08","WM793",2286,17.9611,"plx",4,1,11.1586096882145,0.546662746394498
"159","20160305","D","D08","WM793",2633,22.1031,"plx",4,1,11.3624918060461,0.750544864226082
"219","20160305","D","D08","WM793",3147,35.9519,"plx",4,1,11.6197614632984,1.00781452147844
"279","20160305","D","D08","WM793",3233,40.3542,"plx",4,1,11.6586577921261,1.04671085030611
"339","20160305","D","D08","WM793",3416,46.1236,"plx",4,1,11.7380922596205,1.12614531780051
"399","20160305","D","D08","WM793",4223,60.1431,"plx",4,1,12.0440525318013,1.43210558998132
"459","20160305","D","D08","WM793",4747,70.1628,"plx",4,1,12.2128003344294,1.60085339260945
"519","20160305","D","D08","WM793",4536,70.5689,"plx",4,1,12.1472049249422,1.53525798312225
"579","20160305","D","D08","WM793",4566,71.0756,"plx",4,1,12.1567151442247,1.54476820240472
"639","20160305","D","D08","WM793",5448,85.8661,"plx",4,1,12.4115109880121,1.79956404619209
"699","20160305","D","D08","WM793",6594,95.6531,"plx",4,1,12.6869381716704,2.07499122985041
"759","20160305","D","D08","WM793",8228,108.7122,"plx",4,1,13.0063260785249,2.39437913670495
"819","20160305","D","D08","WM793",8471,113.4947,"plx",4,1,13.0483165741585,2.43636963233849
"879","20160305","D","D08","WM793",9070,117.7861,"plx",4,1,13.1468868354159,2.5349398935959
"939","20160305","D","D08","WM793",10174,133.1547,"plx",4,1,13.3125993788626,2.70065243704265
"999","20160305","D","D08","WM793",26737,189.0514,"plx",4,1,14.7065499778181,4.09460303599813
"1059","20160305","D","D08","WM793",28747,209.0325,"plx",4,1,14.8111237856603,4.19917684384034
"1119","20160305","D","D08","WM793",32676,215.8778,"plx",4,1,14.995943767765,4.38399682594497
"1179","20160305","D","D08","WM793",33930,234.4217,"plx",4,2,15.0502738095983,4.43832686777836
"1239","20160305","D","D08","WM793",35535,239.6119,"plx",4,2,15.1169530788488,4.50500613702877
"1299","20160305","D","D08","WM793",35390,240.1172,"plx",4,2,15.1110541413126,4.49910719949261
"1359","20160305","D","D08","WM793",38818,251.3706,"plx",4,2,15.2444381682756,4.63249122645565
"1419","20160305","D","D08","WM793",39576,261.8069,"plx",4,2,15.2723381841586,4.66039124233864
"1479","20160305","D","D08","WM793",42011,277.2936,"plx",4,2,15.3584795066705,4.7465325648505
"1539","20160305","D","D08","WM793",42781,288.4336,"plx",4,2,15.384682585245,4.77273564342502
"1599","20160305","D","D08","WM793",45524,300.5003,"plx",4,2,15.4743397062324,4.86239276441239
"1659","20160305","D","D08","WM793",41451,310.3978,"plx",4,2,15.3391192865211,4.72717234470112
"1719","20160305","D","D08","WM793",44233,311.1717,"plx",4,2,15.4328354725287,4.8208885307087
"1779","20160305","D","D08","WM793",47137,330.81,"plx",4,2,15.5245723217852,4.91262537996522
"1839","20160305","D","D08","WM793",43506,337.8069,"plx",4,2,15.4089267592079,4.79697981738792
"1899","20160305","D","D08","WM793",44224,356.3128,"plx",4,2,15.4325419003883,4.82059495856828
"1959","20160305","D","D08","WM793",41946,370.0925,"plx",4,2,15.3562456203622,4.74429867854218
"2019","20160305","D","D08","WM793",46002,384.295,"plx",4,2,15.4894089652269,4.8774620234069
"2079","20160305","D","D08","WM793",40634,384.7611,"plx",4,2,15.3103997696197,4.69845282779976
"2139","20160305","D","D08","WM793",45933,402.1706,"plx",4,2,15.4872433922348,4.87529645041483
"2199","20160305","D","D08","WM793",42652,421.4922,"plx",4,2,15.3803257722637,4.76837883044375
"2259","20160305","D","D08","WM793",40012,446.0328,"plx",4,2,15.2881451231534,4.67619818133344
"40","20160305","E","E08","WM793",1653,0,"plx",4,1,10.6908710092923,0
"100","20160305","E","E08","WM793",2414,17.9611,"plx",4,1,11.237209960755,0.546338951462708
"160","20160305","E","E08","WM793",2651,22.1031,"plx",4,1,11.3723209548673,0.681449945574945
"220","20160305","E","E08","WM793",3375,35.9519,"plx",4,1,11.7206717868256,1.02980077753324
"280","20160305","E","E08","WM793",3468,40.3542,"plx",4,1,11.7598881832218,1.06901717392952
"340","20160305","E","E08","WM793",3418,46.1236,"plx",4,1,11.7389366816761,1.04806567238383
"400","20160305","E","E08","WM793",4455,60.1431,"plx",4,1,12.1212097164093,1.43033870711697
"460","20160305","E","E08","WM793",5167,70.1628,"plx",4,1,12.3351111684249,1.64424015913255
"520","20160305","E","E08","WM793",5080,70.5689,"plx",4,1,12.3106127816595,1.61974177236721
"580","20160305","E","E08","WM793",5176,71.0756,"plx",4,1,12.3376219019925,1.64675089270019
"640","20160305","E","E08","WM793",6007,85.8661,"plx",4,1,12.5524289485265,1.86155793923416
"700","20160305","E","E08","WM793",6766,95.6531,"plx",4,1,12.724087461794,2.03321645250167
"760","20160305","E","E08","WM793",8257,108.7122,"plx",4,1,13.0114019898801,2.32053098058775
"820","20160305","E","E08","WM793",9194,113.4947,"plx",4,1,13.1664769508168,2.47560594152449
"880","20160305","E","E08","WM793",9716,117.7861,"plx",4,1,13.2461467746359,2.55527576534355
"940","20160305","E","E08","WM793",11166,133.1547,"plx",4,1,13.4468248407803,2.75595383148799
"1000","20160305","E","E08","WM793",25620,189.0514,"plx",4,1,14.644982855229,3.95411184593669
"1060","20160305","E","E08","WM793",30973,209.0325,"plx",4,1,14.9187235066857,4.22785249739337
"1120","20160305","E","E08","WM793",32220,215.8778,"plx",4,1,14.9756688735939,4.28479786430162
"1180","20160305","E","E08","WM793",34370,234.4217,"plx",4,2,15.0688622312597,4.37799122196735
"1240","20160305","E","E08","WM793",35351,239.6119,"plx",4,2,15.1094634057478,4.41859239645547
"1300","20160305","E","E08","WM793",36604,240.1172,"plx",4,2,15.1597136910326,4.46884268174031
"1360","20160305","E","E08","WM793",37220,251.3706,"plx",4,2,15.1837904349465,4.4929194256542
"1420","20160305","E","E08","WM793",40643,261.8069,"plx",4,2,15.3107192758865,4.61984826659416
"1480","20160305","E","E08","WM793",42198,277.2936,"plx",4,2,15.3648870026891,4.67401599339675
"1540","20160305","E","E08","WM793",43150,288.4336,"plx",4,2,15.3970729389537,4.70620192966136
"1600","20160305","E","E08","WM793",38870,300.5003,"plx",4,2,15.2463694872266,4.55549847793425
"1660","20160305","E","E08","WM793",44542,310.3978,"plx",4,2,15.4428787182163,4.75200770892396
"1720","20160305","E","E08","WM793",45800,311.1717,"plx",4,2,15.4830599778717,4.79218896857935
"1780","20160305","E","E08","WM793",46360,330.81,"plx",4,2,15.5005929458938,4.80972193660152
"1840","20160305","E","E08","WM793",48341,337.8069,"plx",4,2,15.5609596970907,4.87008868779834
"1900","20160305","E","E08","WM793",46996,356.3128,"plx",4,2,15.520250348558,4.82937933926565
"1960","20160305","E","E08","WM793",37963,370.0925,"plx",4,2,15.2123063843981,4.52143537510578
"2020","20160305","E","E08","WM793",32635,384.295,"plx",4,2,14.9941324188514,4.30326140955908
"2080","20160305","E","E08","WM793",45323,384.7611,"plx",4,2,15.4679557381015,4.77708472880917
"2140","20160305","E","E08","WM793",39740,402.1706,"plx",4,2,15.278304252137,4.58743324284472
"2200","20160305","E","E08","WM793",36726,421.4922,"plx",4,2,15.1645141535277,4.47364314423541
"2260","20160305","E","E08","WM793",34612,446.0328,"plx",4,2,15.078984687326,4.38811367803372
"45","20160305","D","D09","WM793",1239,0,"plx",8,1,10.2749604721406,0
"105","20160305","D","D09","WM793",1680,17.9611,"plx",8,1,10.7142455176661,0.439285045525521
"165","20160305","D","D09","WM793",1864,22.1031,"plx",8,1,10.8641861446543,0.589225672513678
"225","20160305","D","D09","WM793",2015,35.9519,"plx",8,1,10.9765641234153,0.701603651274727
"285","20160305","D","D09","WM793",2201,40.3542,"plx",8,1,11.1039434298916,0.828982957750956
"345","20160305","D","D09","WM793",2323,46.1236,"plx",8,1,11.1817734388088,0.906812966668205
"405","20160305","D","D09","WM793",2623,60.1431,"plx",8,1,11.357002092265,1.08204162012438
"465","20160305","D","D09","WM793",2955,70.1628,"plx",8,1,11.5289424150649,1.25398194292429
"525","20160305","D","D09","WM793",2761,70.5689,"plx",8,1,11.4309751725881,1.15601470044747
"585","20160305","D","D09","WM793",2726,71.0756,"plx",8,1,11.4125698468052,1.13760937466461
"645","20160305","D","D09","WM793",3417,85.8661,"plx",8,1,11.7385145324293,1.46355406028866
"705","20160305","D","D09","WM793",3827,95.6531,"plx",8,1,11.9019981856685,1.62703771352789
"765","20160305","D","D09","WM793",4603,108.7122,"plx",8,1,12.1683587272239,1.89339825508328
"825","20160305","D","D09","WM793",4636,113.4947,"plx",8,1,12.1786648510065,1.90370437886587
"885","20160305","D","D09","WM793",4586,117.7861,"plx",8,1,12.1630206395808,1.88806016744019
"945","20160305","D","D09","WM793",5516,133.1547,"plx",8,1,12.429406741514,2.15444626937338
"1005","20160305","D","D09","WM793",12846,189.0514,"plx",8,1,13.6490315811067,3.37407110896606
"1065","20160305","D","D09","WM793",15181,209.0325,"plx",8,1,13.8899792063716,3.61501873423096
"1125","20160305","D","D09","WM793",15976,215.8778,"plx",8,1,13.963618617444,3.68865814530337
"1185","20160305","D","D09","WM793",17863,234.4217,"plx",8,2,14.1246867736515,3.84972630151089
"1245","20160305","D","D09","WM793",17192,239.6119,"plx",8,2,14.0694497674278,3.79448929528718
"1305","20160305","D","D09","WM793",15819,240.1172,"plx",8,2,13.949370782101,3.67441030996039
"1365","20160305","D","D09","WM793",17425,251.3706,"plx",8,2,14.0888710356431,3.81391056350255
"1425","20160305","D","D09","WM793",20962,261.8069,"plx",8,2,14.3554887515979,4.08052827945734
"1485","20160305","D","D09","WM793",22359,277.2936,"plx",8,2,14.4485680450426,4.173607572902
"1545","20160305","D","D09","WM793",22947,288.4336,"plx",8,2,14.4860179332744,4.21105746113383
"1605","20160305","D","D09","WM793",26080,300.5003,"plx",8,2,14.6706562491184,4.39569577697784
"1665","20160305","D","D09","WM793",26806,310.3978,"plx",8,2,14.7102683355092,4.4353078633686
"1725","20160305","D","D09","WM793",25624,311.1717,"plx",8,2,14.6452080827747,4.37024761063408
"1785","20160305","D","D09","WM793",29512,330.81,"plx",8,2,14.8490140736948,4.57405360155422
"1845","20160305","D","D09","WM793",28329,337.8069,"plx",8,2,14.789992055727,4.51503158358643
"1905","20160305","D","D09","WM793",29834,356.3128,"plx",8,2,14.8646697998403,4.5897093276997
"1965","20160305","D","D09","WM793",28066,370.0925,"plx",8,2,14.7765358434222,4.50157537128161
"2025","20160305","D","D09","WM793",29937,384.295,"plx",8,2,14.8696420350815,4.59468156294094
"2085","20160305","D","D09","WM793",30665,384.7611,"plx",8,2,14.9043053305281,4.62934485838745
"2145","20160305","D","D09","WM793",34467,402.1706,"plx",8,2,15.0729281118643,4.79796763972369
"2205","20160305","D","D09","WM793",33177,421.4922,"plx",8,2,15.0178958173562,4.74293534521563
"2265","20160305","D","D09","WM793",31762,446.0328,"plx",8,2,14.9550141389836,4.68005366684299
"46","20160305","E","E09","WM793",1891,0,"plx",8,1,10.8849336479498,0
"106","20160305","E","E09","WM793",2732,17.9611,"plx",8,1,11.4157417682901,0.530808120340328
"166","20160305","E","E09","WM793",3020,22.1031,"plx",8,1,11.5603328342124,0.67539918626268
"226","20160305","E","E09","WM793",3544,35.9519,"plx",8,1,11.791162888555,0.906229240605256
"286","20160305","E","E09","WM793",3527,40.3542,"plx",8,1,11.7842258604263,0.899292212476491
"346","20160305","E","E09","WM793",3842,46.1236,"plx",8,1,11.9076418036655,1.02270815571577
"406","20160305","E","E09","WM793",4389,60.1431,"plx",8,1,12.0996765548596,1.21474290690988
"466","20160305","E","E09","WM793",4516,70.1628,"plx",8,1,12.140829770773,1.25589612282324
"526","20160305","E","E09","WM793",4867,70.5689,"plx",8,1,12.2488170592785,1.36388341132874
"586","20160305","E","E09","WM793",4828,71.0756,"plx",8,1,12.237209960755,1.35227631280526
"646","20160305","E","E09","WM793",5700,85.8661,"plx",8,1,12.4767462039395,1.5918125559897
"706","20160305","E","E09","WM793",6214,95.6531,"plx",8,1,12.6013065261218,1.71637287817208
"766","20160305","E","E09","WM793",6874,108.7122,"plx",8,1,12.7469341363723,1.86200048842254
"826","20160305","E","E09","WM793",7791,113.4947,"plx",8,1,12.9275927993996,2.0426591514498
"886","20160305","E","E09","WM793",8101,117.7861,"plx",8,1,12.9838842921647,2.09895064421489
"946","20160305","E","E09","WM793",9109,133.1547,"plx",8,1,13.1530769661067,2.26814331815693
"1006","20160305","E","E09","WM793",20759,189.0514,"plx",8,1,14.3414493275907,3.4565156796409
"1066","20160305","E","E09","WM793",21309,209.0325,"plx",8,1,14.3791752707042,3.49424162275446
"1126","20160305","E","E09","WM793",22584,215.8778,"plx",8,1,14.4630134134497,3.57807976549993
"1186","20160305","E","E09","WM793",24198,234.4217,"plx",8,2,14.562600191127,3.67766654317727
"1246","20160305","E","E09","WM793",26128,239.6119,"plx",8,2,14.6733090755617,3.78837542761193
"1306","20160305","E","E09","WM793",25277,240.1172,"plx",8,2,14.6255376270062,3.74060397905648
"1366","20160305","E","E09","WM793",27487,251.3706,"plx",8,2,14.7464618356436,3.8615281876938
"1426","20160305","E","E09","WM793",29732,261.8069,"plx",8,2,14.8597288926784,3.97479524472863
"1486","20160305","E","E09","WM793",30970,277.2936,"plx",8,2,14.918583762562,4.03365011461226
"1546","20160305","E","E09","WM793",32259,288.4336,"plx",8,2,14.9774140964868,4.09248044853708
"1606","20160305","E","E09","WM793",32270,300.5003,"plx",8,2,14.9779059573743,4.09297230942454
"1666","20160305","E","E09","WM793",33659,310.3978,"plx",8,2,15.0387046947654,4.15377104681563
"1726","20160305","E","E09","WM793",32060,311.1717,"plx",8,2,14.9684868050419,4.08355315709215
"1786","20160305","E","E09","WM793",37608,330.81,"plx",8,2,15.1987519651937,4.31381831724397
"1846","20160305","E","E09","WM793",35881,337.8069,"plx",8,2,15.1309324781382,4.24599883018843
"1906","20160305","E","E09","WM793",37680,356.3128,"plx",8,2,15.2015113445001,4.31657769655038
"1966","20160305","E","E09","WM793",35386,370.0925,"plx",8,2,15.1108910696451,4.22595742169533
"2026","20160305","E","E09","WM793",36971,384.295,"plx",8,2,15.1741064459453,4.28917279799554
"2086","20160305","E","E09","WM793",38375,384.7611,"plx",8,2,15.2278791300323,4.3429454820825
"2146","20160305","E","E09","WM793",40178,402.1706,"plx",8,2,15.2941181302335,4.40918448228374
"2206","20160305","E","E09","WM793",39911,421.4922,"plx",8,2,15.2844988066564,4.39956515870662
"2266","20160305","E","E09","WM793",37829,446.0328,"plx",8,2,15.2072050191641,4.32227137121433
"51","20160305","D","D10","WM793",1394,0,"plx",16,1,10.4450148458684,0
"111","20160305","D","D10","WM793",1769,17.9611,"plx",16,1,10.7887183326905,0.343703486822035
"171","20160305","D","D10","WM793",1908,22.1031,"plx",16,1,10.8978454560055,0.452830610137088
"231","20160305","D","D10","WM793",2158,35.9519,"plx",16,1,11.075479149488,0.630464303619593
"291","20160305","D","D10","WM793",2205,40.3542,"plx",16,1,11.1065629404449,0.66154809457646
"351","20160305","D","D10","WM793",1963,46.1236,"plx",16,1,10.9388444574662,0.493829611597748
"411","20160305","D","D10","WM793",2389,60.1431,"plx",16,1,11.2221911384563,0.77717629258791
"471","20160305","D","D10","WM793",2508,70.1628,"plx",16,1,11.292321632802,0.847306786933617
"531","20160305","D","D10","WM793",2536,70.5689,"plx",16,1,11.3083390301394,0.863324184270985
"591","20160305","D","D10","WM793",2492,71.0756,"plx",16,1,11.283088353024,0.838073507155579
"651","20160305","D","D10","WM793",2622,85.8661,"plx",16,1,11.3564519702218,0.911437124353332
"711","20160305","D","D10","WM793",3007,95.6531,"plx",16,1,11.554109152574,1.10909430670558
"771","20160305","D","D10","WM793",3246,108.7122,"plx",16,1,11.664447284548,1.21943243867955
"831","20160305","D","D10","WM793",3364,113.4947,"plx",16,1,11.7159619902551,1.27094714438672
"891","20160305","D","D10","WM793",3160,117.7861,"plx",16,1,11.6257088430645,1.18069399719604
"951","20160305","D","D10","WM793",3712,133.1547,"plx",16,1,11.8579809951276,1.41296614925915
"1011","20160305","D","D10","WM793",8148,189.0514,"plx",16,1,12.9922302649659,2.54721541909747
"1071","20160305","D","D10","WM793",8364,209.0325,"plx",16,1,13.0299773465896,2.58496250072116
"1131","20160305","D","D10","WM793",8317,215.8778,"plx",16,1,13.0218475166806,2.57683267081218
"1191","20160305","D","D10","WM793",9304,234.4217,"plx",16,2,13.1836353814732,2.7386205356048
"1251","20160305","D","D10","WM793",9206,239.6119,"plx",16,2,13.1683587272239,2.72334388135546
"1311","20160305","D","D10","WM793",8583,240.1172,"plx",16,2,13.0672662830443,2.62225143717592
"1371","20160305","D","D10","WM793",9912,251.3706,"plx",16,2,13.2749604721406,2.82994562627218
"1431","20160305","D","D10","WM793",10227,261.8069,"plx",16,2,13.3200953848611,2.87508053899268
"1491","20160305","D","D10","WM793",10898,277.2936,"plx",16,2,13.4117757755765,2.96676092970811
"1551","20160305","D","D10","WM793",10394,288.4336,"plx",16,2,13.3434633436679,2.89844849779948
"1611","20160305","D","D10","WM793",11260,300.5003,"plx",16,2,13.4589192069676,3.01390436109917
"1671","20160305","D","D10","WM793",11507,310.3978,"plx",16,2,13.4902241357596,3.04520928989113
"1731","20160305","D","D10","WM793",10421,311.1717,"plx",16,2,13.3472061049411,2.9021912590727
"1791","20160305","D","D10","WM793",13269,330.81,"plx",16,2,13.6957720276198,3.25075718175139
"1851","20160305","D","D10","WM793",12702,337.8069,"plx",16,2,13.6327680547287,3.18775320886032
"1911","20160305","D","D10","WM793",12227,356.3128,"plx",16,2,13.577782849151,3.13276800328257
"1971","20160305","D","D10","WM793",12396,370.0925,"plx",16,2,13.5975870395862,3.15257219371779
"2031","20160305","D","D10","WM793",11557,384.295,"plx",16,2,13.4964793269709,3.05146448110244
"2091","20160305","D","D10","WM793",12347,384.7611,"plx",16,2,13.5918729265508,3.14685808068238
"2151","20160305","D","D10","WM793",13693,402.1706,"plx",16,2,13.7411509408982,3.29613609502979
"2211","20160305","D","D10","WM793",13234,421.4922,"plx",16,2,13.6919615642168,3.24694671834837
"2271","20160305","D","D10","WM793",12451,446.0328,"plx",16,2,13.603973996309,3.1589591504406
"52","20160305","E","E10","WM793",1357,0,"plx",16,1,10.4062050054189,0
"112","20160305","E","E10","WM793",1994,17.9611,"plx",16,1,10.9614496943982,0.555244688979341
"172","20160305","E","E10","WM793",2002,22.1031,"plx",16,1,10.967226258836,0.561021253417138
"232","20160305","E","E10","WM793",2290,35.9519,"plx",16,1,11.1611318829843,0.754926877565453
"292","20160305","E","E10","WM793",2365,40.3542,"plx",16,1,11.2076244682268,0.801419462807903
"352","20160305","E","E10","WM793",2418,46.1236,"plx",16,1,11.2395985292491,0.833393523830269
"412","20160305","E","E10","WM793",2618,60.1431,"plx",16,1,11.3542493819452,0.948044376526386
"472","20160305","E","E10","WM793",2782,70.1628,"plx",16,1,11.4419067045422,1.03570169912338
"532","20160305","E","E10","WM793",2779,70.5689,"plx",16,1,11.4403501192006,1.03414511378171
"592","20160305","E","E10","WM793",2506,71.0756,"plx",16,1,11.2911706993219,0.884965693903006
"652","20160305","E","E10","WM793",2936,85.8661,"plx",16,1,11.5196362528432,1.11343124742436
"712","20160305","E","E10","WM793",3165,95.6531,"plx",16,1,11.6279897843157,1.22178477889685
"772","20160305","E","E10","WM793",3472,108.7122,"plx",16,1,11.7615512324445,1.35534622702562
"832","20160305","E","E10","WM793",3592,113.4947,"plx",16,1,11.8105716347411,1.40436662932229
"892","20160305","E","E10","WM793",3530,117.7861,"plx",16,1,11.7854524681585,1.37924746273969
"952","20160305","E","E10","WM793",4179,133.1547,"plx",16,1,12.0289420433224,1.62273703790355
"1012","20160305","E","E10","WM793",8307,189.0514,"plx",16,1,13.0201118390881,2.61390683366923
"1072","20160305","E","E10","WM793",8572,209.0325,"plx",16,1,13.0654161346765,2.65921112925769
