"","X","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"230",343,20151031,"SKMEL5 Subclone03","B",782,"B09",94.5472,"plx",8,1,9.61102479730735,0.762401856878014
"231",403,20151031,"SKMEL5 Subclone03","B",938,"B09",111.5292,"plx",8,1,9.87344411251538,1.02482117208604
"232",463,20151031,"SKMEL5 Subclone03","B",1008,"B09",119.1372,"plx",8,1,9.97727992349992,1.12865698307058
"233",523,20151031,"SKMEL5 Subclone03","B",1138,"B09",135.4592,"plx",8,1,10.1522848423066,1.30366190187724
"234",583,20151031,"SKMEL5 Subclone03","B",1112,"B09",142.0622,"plx",8,1,10.1189410727235,1.27031813229417
"235",643,20151031,"SKMEL5 Subclone03","B",1214,"B09",160.9006,"plx",8,1,10.2455527062557,1.39692976582634
"236",703,20151031,"SKMEL5 Subclone03","B",1327,"B09",184.6306,"plx",8,1,10.3739526553702,1.52532971494085
"237",763,20151031,"SKMEL5 Subclone03","B",963,"B09",190.7478,"plx",8,1,9.91139198784346,1.06276904741412
"238",823,20151031,"SKMEL5 Subclone03","B",1010,"B09",208.5317,"plx",8,1,9.98013957763916,1.13151663720982
"239",883,20151031,"SKMEL5 Subclone03","B",1104,"B09",232.6903,"plx",8,1,10.1085244567782,1.25990151634883
"240",943,20151031,"SKMEL5 Subclone03","B",1214,"B09",256.2172,"plx",8,1,10.2455527062557,1.39692976582634
"241",44,20151031,"SKMEL5 Subclone03","C",481,"C09",0,"plx",8,2,8.90989308377004,0
"242",104,20151031,"SKMEL5 Subclone03","C",591,"C09",16.9122,"plx",8,2,9.20701432017753,0.29712123640749
"243",164,20151031,"SKMEL5 Subclone03","C",600,"C09",25.3178,"plx",8,2,9.22881869049588,0.318925606725839
"244",224,20151031,"SKMEL5 Subclone03","C",631,"C09",39.2389,"plx",8,2,9.30149619498255,0.391603111212508
"245",284,20151031,"SKMEL5 Subclone03","C",1138,"C09",86.4383,"plx",8,2,10.1522848423066,1.24239175853654
"246",344,20151031,"SKMEL5 Subclone03","C",970,"C09",94.5472,"plx",8,2,9.92184093707449,1.01194785330445
"247",404,20151031,"SKMEL5 Subclone03","C",1144,"C09",111.5292,"plx",8,2,10.1598713367784,1.24997825300835
"248",464,20151031,"SKMEL5 Subclone03","C",1177,"C09",119.1372,"plx",8,2,10.2008986050384,1.2910055212684
"249",524,20151031,"SKMEL5 Subclone03","C",1382,"C09",135.4592,"plx",8,2,10.4325419003883,1.52264881661822
"250",584,20151031,"SKMEL5 Subclone03","C",1405,"C09",142.0622,"plx",8,2,10.4563544151083,1.54646133133825
"251",644,20151031,"SKMEL5 Subclone03","C",1569,"C09",160.9006,"plx",8,2,10.6156296369681,1.70573655319806
"252",704,20151031,"SKMEL5 Subclone03","C",1717,"C09",184.6306,"plx",8,2,10.7456743240021,1.83578124023209
"253",764,20151031,"SKMEL5 Subclone03","C",1414,"C09",190.7478,"plx",8,2,10.4655664048094,1.55567332103936
"254",824,20151031,"SKMEL5 Subclone03","C",1587,"C09",208.5317,"plx",8,2,10.6320864128352,1.72219332906514
"255",884,20151031,"SKMEL5 Subclone03","C",1837,"C09",232.6903,"plx",8,2,10.8431359111114,1.93324282734131
"256",944,20151031,"SKMEL5 Subclone03","C",2032,"C09",256.2172,"plx",8,2,10.9886846867722,2.07879160300212
"257",49,20151031,"SKMEL5 Subclone03","B",403,"B10",0,"plx",16,1,8.65463602852797,0
"258",109,20151031,"SKMEL5 Subclone03","B",469,"B10",16.9122,"plx",16,1,8.87344411251538,0.218808083987408
"259",169,20151031,"SKMEL5 Subclone03","B",438,"B10",25.3178,"plx",16,1,8.77478705960117,0.120151031073206
"260",229,20151031,"SKMEL5 Subclone03","B",383,"B10",39.2389,"plx",16,1,8.58120058192496,-0.0734354466030105
"261",289,20151031,"SKMEL5 Subclone03","B",594,"B10",86.4383,"plx",16,1,9.21431912080077,0.559683092272799
"262",349,20151031,"SKMEL5 Subclone03","B",395,"B10",94.5472,"plx",16,1,8.62570884306447,-0.0289271854635018
"263",409,20151031,"SKMEL5 Subclone03","B",456,"B10",111.5292,"plx",16,1,8.83289001416474,0.178253985636774
"264",469,20151031,"SKMEL5 Subclone03","B",450,"B10",119.1372,"plx",16,1,8.81378119121704,0.15914516268907
"265",529,20151031,"SKMEL5 Subclone03","B",513,"B10",135.4592,"plx",16,1,9.00281501560705,0.348178987079086
"266",589,20151031,"SKMEL5 Subclone03","B",510,"B10",142.0622,"plx",16,1,8.99435343685886,0.339717408330891
"267",649,20151031,"SKMEL5 Subclone03","B",492,"B10",160.9006,"plx",16,1,8.94251450533924,0.287878476811272
"268",709,20151031,"SKMEL5 Subclone03","B",531,"B10",184.6306,"plx",16,1,9.05256805080415,0.397932022276185
"269",769,20151031,"SKMEL5 Subclone03","B",386,"B10",190.7478,"plx",16,1,8.59245703726808,-0.0621789912598878
"270",829,20151031,"SKMEL5 Subclone03","B",401,"B10",208.5317,"plx",16,1,8.64745842645492,-0.00717760207304785
"271",889,20151031,"SKMEL5 Subclone03","B",414,"B10",232.6903,"plx",16,1,8.69348695749933,0.0388509289713586
"272",949,20151031,"SKMEL5 Subclone03","B",419,"B10",256.2172,"plx",16,1,8.71080643369935,0.0561704051713843
"273",50,20151031,"SKMEL5 Subclone03","C",494,"C10",0,"plx",16,2,8.94836723158468,0
"274",110,20151031,"SKMEL5 Subclone03","C",572,"C10",16.9122,"plx",16,2,9.15987133677839,0.211504105193711
"275",170,20151031,"SKMEL5 Subclone03","C",544,"C10",25.3178,"plx",16,2,9.08746284125034,0.139095609665661
"276",230,20151031,"SKMEL5 Subclone03","C",476,"C10",39.2389,"plx",16,2,8.89481776330794,-0.053549468276735
"277",290,20151031,"SKMEL5 Subclone03","C",804,"C10",86.4383,"plx",16,2,9.65105169117893,0.70268445959425
"278",350,20151031,"SKMEL5 Subclone03","C",629,"C10",94.5472,"plx",16,2,9.29691620687929,0.34854897529461
"279",410,20151031,"SKMEL5 Subclone03","C",792,"C10",111.5292,"plx",16,2,9.62935662007961,0.680989388494933
"280",470,20151031,"SKMEL5 Subclone03","C",827,"C10",119.1372,"plx",16,2,9.69174351917128,0.743376287586598
"281",530,20151031,"SKMEL5 Subclone03","C",929,"C10",135.4592,"plx",16,2,9.85953478638265,0.911167554797975
"282",590,20151031,"SKMEL5 Subclone03","C",922,"C10",142.0622,"plx",16,2,9.84862294042934,0.900255708844661
"283",650,20151031,"SKMEL5 Subclone03","C",1005,"C10",160.9006,"plx",16,2,9.97297978606629,1.02461255448161
"284",710,20151031,"SKMEL5 Subclone03","C",1026,"C10",184.6306,"plx",16,2,10.0028150156071,1.05444778402238
"285",770,20151031,"SKMEL5 Subclone03","C",804,"C10",190.7478,"plx",16,2,9.65105169117893,0.70268445959425
"286",830,20151031,"SKMEL5 Subclone03","C",834,"C10",208.5317,"plx",16,2,9.70390357344466,0.755536341859985
"287",890,20151031,"SKMEL5 Subclone03","C",895,"C10",232.6903,"plx",16,2,9.80574387215162,0.85737664056694
"288",950,20151031,"SKMEL5 Subclone03","C",904,"C10",256.2172,"plx",16,2,9.82017896241519,0.87181173083051
"289",55,20151031,"SKMEL5 Subclone03","B",381,"B11",0,"plx",32,1,8.57364718749332,0
"290",115,20151031,"SKMEL5 Subclone03","B",444,"B11",16.9122,"plx",32,1,8.79441586635011,0.220768678856784
"291",175,20151031,"SKMEL5 Subclone03","B",409,"B11",25.3178,"plx",32,1,8.67595703294175,0.102309845448428
"292",235,20151031,"SKMEL5 Subclone03","B",317,"B11",39.2389,"plx",32,1,8.30833903013941,-0.265308157353914
"293",295,20151031,"SKMEL5 Subclone03","B",400,"B11",86.4383,"plx",32,1,8.64385618977473,0.0702090022814037
"294",355,20151031,"SKMEL5 Subclone03","B",220,"B11",94.5472,"plx",32,1,7.78135971352466,-0.792287473968662
"295",415,20151031,"SKMEL5 Subclone03","B",316,"B11",111.5292,"plx",32,1,8.3037807481771,-0.269866439316219
"296",475,20151031,"SKMEL5 Subclone03","B",310,"B11",119.1372,"plx",32,1,8.27612440527424,-0.297522782219083
"297",535,20151031,"SKMEL5 Subclone03","B",335,"B11",135.4592,"plx",32,1,8.38801728534514,-0.185629902148186
"298",595,20151031,"SKMEL5 Subclone03","B",327,"B11",142.0622,"plx",32,1,8.35314682549808,-0.220500361995239
"299",655,20151031,"SKMEL5 Subclone03","B",378,"B11",160.9006,"plx",32,1,8.56224242422107,-0.0114047632722496
"300",715,20151031,"SKMEL5 Subclone03","B",351,"B11",184.6306,"plx",32,1,8.45532722030456,-0.118319967188761
"301",775,20151031,"SKMEL5 Subclone03","B",255,"B11",190.7478,"plx",32,1,7.99435343685886,-0.579293750634464
"302",835,20151031,"SKMEL5 Subclone03","B",224,"B11",208.5317,"plx",32,1,7.8073549220576,-0.766292265435718
"303",895,20151031,"SKMEL5 Subclone03","B",248,"B11",232.6903,"plx",32,1,7.95419631038687,-0.619450877106447
"304",955,20151031,"SKMEL5 Subclone03","B",233,"B11",256.2172,"plx",32,1,7.86418614465428,-0.709461042839041
"305",56,20151031,"SKMEL5 Subclone03","C",461,"C11",0,"plx",32,2,8.84862294042934,0
"306",116,20151031,"SKMEL5 Subclone03","C",537,"C11",16.9122,"plx",32,2,9.06877827798541,0.220155337556074
"307",176,20151031,"SKMEL5 Subclone03","C",506,"C11",25.3178,"plx",32,2,8.98299357469431,0.134370634264972
"308",236,20151031,"SKMEL5 Subclone03","C",408,"C11",39.2389,"plx",32,2,8.6724253419715,-0.176197598457843
"309",296,20151031,"SKMEL5 Subclone03","C",511,"C11",86.4383,"plx",32,2,8.99717948093762,0.148556540508283
"310",356,20151031,"SKMEL5 Subclone03","C",378,"C11",94.5472,"plx",32,2,8.56224242422107,-0.286380516208267
"311",416,20151031,"SKMEL5 Subclone03","C",484,"C11",111.5292,"plx",32,2,8.91886323727459,0.070240296845256
"312",476,20151031,"SKMEL5 Subclone03","C",505,"C11",119.1372,"plx",32,2,8.98013957763916,0.131516637209819
"313",536,20151031,"SKMEL5 Subclone03","C",619,"C11",135.4592,"plx",32,2,9.27379559921426,0.425172658784925
"314",596,20151031,"SKMEL5 Subclone03","C",570,"C11",142.0622,"plx",32,2,9.1548181090521,0.306195168622766
"315",656,20151031,"SKMEL5 Subclone03","C",604,"C11",160.9006,"plx",32,2,9.23840473932508,0.38978179889574
"316",716,20151031,"SKMEL5 Subclone03","C",652,"C11",184.6306,"plx",32,2,9.34872815423108,0.500105213801739
"317",776,20151031,"SKMEL5 Subclone03","C",448,"C11",190.7478,"plx",32,2,8.8073549220576,-0.0412680183717349
"318",836,20151031,"SKMEL5 Subclone03","C",424,"C11",208.5317,"plx",32,2,8.7279204545632,-0.12070248586614
"319",896,20151031,"SKMEL5 Subclone03","C",465,"C11",232.6903,"plx",32,2,8.86108690599539,0.0124639655660559
"320",956,20151031,"SKMEL5 Subclone03","C",488,"C11",256.2172,"plx",32,2,8.93073733756289,0.0821143971335481
"321",3,20151031,"SKMEL5 Subclone04","D",299,"D02",0,"plx",0,1,8.2240016741981,0
"322",63,20151031,"SKMEL5 Subclone04","D",432,"D02",16.9122,"plx",0,1,8.75488750216347,0.530885827965363
"323",123,20151031,"SKMEL5 Subclone04","D",505,"D02",25.3178,"plx",0,1,8.98013957763916,0.756137903441052
"324",183,20151031,"SKMEL5 Subclone04","D",690,"D02",39.2389,"plx",0,1,9.43045255166553,1.20645087746743
"325",243,20151031,"SKMEL5 Subclone04","D",1983,"D02",86.4383,"plx",0,1,10.9534689622288,2.72946728803074
"326",303,20151031,"SKMEL5 Subclone04","D",2218,"D02",94.5472,"plx",0,1,11.1150436501617,2.8910419759636
"327",363,20151031,"SKMEL5 Subclone04","D",3186,"D02",111.5292,"plx",0,1,11.6375305515253,3.41352887732721
"328",423,20151031,"SKMEL5 Subclone04","D",3762,"D02",119.1372,"plx",0,1,11.8772841335232,3.65328245932509
"329",483,20151031,"SKMEL5 Subclone04","D",5233,"D02",135.4592,"plx",0,1,12.3534225436147,4.12942086941661
"330",543,20151031,"SKMEL5 Subclone04","D",5795,"D02",142.0622,"plx",0,1,12.5005929458938,4.27659127169573
"331",603,20151031,"SKMEL5 Subclone04","D",8175,"D02",160.9006,"plx",0,1,12.9970030152728,4.7730013410747
"332",663,20151031,"SKMEL5 Subclone04","D",12224,"D02",184.6306,"plx",0,1,13.5774288280357,5.35342715383764
"333",723,20151031,"SKMEL5 Subclone04","D",12224,"D02",190.7478,"plx",0,1,13.5774288280357,5.35342715383764
"334",783,20151031,"SKMEL5 Subclone04","D",16098,"D02",208.5317,"plx",0,1,13.9745938399817,5.75059216578357
"335",843,20151031,"SKMEL5 Subclone04","D",19583,"D02",232.6903,"plx",0,1,14.2573141737856,6.0333124995875
"336",903,20151031,"SKMEL5 Subclone04","D",20054,"D02",256.2172,"plx",0,1,14.2916024069828,6.06760073278472
"337",4,20151031,"SKMEL5 Subclone04","E",335,"E02",0,"plx",0,2,8.38801728534514,0
"338",64,20151031,"SKMEL5 Subclone04","E",465,"E02",16.9122,"plx",0,2,8.86108690599539,0.473069620650259
"339",124,20151031,"SKMEL5 Subclone04","E",559,"E02",25.3178,"plx",0,2,9.12670447284319,0.738687187498055
"340",184,20151031,"SKMEL5 Subclone04","E",772,"E02",39.2389,"plx",0,2,9.59245703726808,1.20443975192294
"341",244,20151031,"SKMEL5 Subclone04","E",2135,"E02",86.4383,"plx",0,2,11.0600203545079,2.67200306916272
"342",304,20151031,"SKMEL5 Subclone04","E",2388,"E02",94.5472,"plx",0,2,11.2215871212648,2.83356983591967
"343",364,20151031,"SKMEL5 Subclone04","E",3325,"E02",111.5292,"plx",0,2,11.6991386252759,3.31112133993078
"344",424,20151031,"SKMEL5 Subclone04","E",3924,"E02",119.1372,"plx",0,2,11.9381093262192,3.5500920408741
"345",484,20151031,"SKMEL5 Subclone04","E",5255,"E02",135.4592,"plx",0,2,12.3594750488495,3.97145776350441
"346",544,20151031,"SKMEL5 Subclone04","E",5801,"E02",142.0622,"plx",0,2,12.5020859039859,4.11406861864077
"347",604,20151031,"SKMEL5 Subclone04","E",8026,"E02",160.9006,"plx",0,2,12.97046544078,4.58244815543486
"348",664,20151031,"SKMEL5 Subclone04","E",11220,"E02",184.6306,"plx",0,2,13.4537850554962,5.06576777015102
"349",724,20151031,"SKMEL5 Subclone04","E",11220,"E02",190.7478,"plx",0,2,13.4537850554962,5.06576777015102
"350",784,20151031,"SKMEL5 Subclone04","E",14687,"E02",208.5317,"plx",0,2,13.8422521173684,5.4542348320233
"351",844,20151031,"SKMEL5 Subclone04","E",18488,"E02",232.6903,"plx",0,2,14.1743015444676,5.7862842591225
"352",904,20151031,"SKMEL5 Subclone04","E",20246,"E02",256.2172,"plx",0,2,14.3053492825989,5.91733199725381
"353",5,20151031,"SKMEL5 Subclone08","F",238,"F02",0,"plx",0,1,7.89481776330794,0
"354",65,20151031,"SKMEL5 Subclone08","F",277,"F02",16.9122,"plx",0,1,8.11374216604919,0.218924402741245
"355",125,20151031,"SKMEL5 Subclone08","F",327,"F02",25.3178,"plx",0,1,8.35314682549808,0.458329062190139
"356",185,20151031,"SKMEL5 Subclone08","F",368,"F02",39.2389,"plx",0,1,8.52356195605701,0.628744192749068
"357",245,20151031,"SKMEL5 Subclone08","F",859,"F02",86.4383,"plx",0,1,9.74651432113846,1.85169655783052
"358",305,20151031,"SKMEL5 Subclone08","F",848,"F02",94.5472,"plx",0,1,9.7279204545632,1.83310269125526
"359",365,20151031,"SKMEL5 Subclone08","F",1150,"F02",111.5292,"plx",0,1,10.1674181458317,2.27260038252379
"360",425,20151031,"SKMEL5 Subclone08","F",1464,"F02",119.1372,"plx",0,1,10.515699838284,2.6208820749761
"361",485,20151031,"SKMEL5 Subclone08","F",1870,"F02",135.4592,"plx",0,1,10.868822554775,2.97400479146706
"362",545,20151031,"SKMEL5 Subclone08","F",2111,"F02",142.0622,"plx",0,1,11.0437108633472,3.14889310003921
"363",605,20151031,"SKMEL5 Subclone08","F",2975,"F02",160.9006,"plx",0,1,11.5386739530827,3.64385618977472
"364",665,20151031,"SKMEL5 Subclone08","F",4855,"F02",184.6306,"plx",0,1,12.2452555803066,4.35043781699861
"365",725,20151031,"SKMEL5 Subclone08","F",4855,"F02",190.7478,"plx",0,1,12.2452555803066,4.35043781699861
"366",785,20151031,"SKMEL5 Subclone08","F",7045,"F02",208.5317,"plx",0,1,12.782383991197,4.88756622788906
"367",845,20151031,"SKMEL5 Subclone08","F",10294,"F02",232.6903,"plx",0,1,13.3295160672065,5.43469830389859
"368",905,20151031,"SKMEL5 Subclone08","F",12255,"F02",256.2172,"plx",0,1,13.5810828637542,5.68626510044626
"369",6,20151031,"SKMEL5 Subclone08","G",270,"G02",0,"plx",0,2,8.07681559705083,0
"370",66,20151031,"SKMEL5 Subclone08","G",304,"G02",16.9122,"plx",0,2,8.24792751344359,0.171111916392753
"371",126,20151031,"SKMEL5 Subclone08","G",356,"G02",25.3178,"plx",0,2,8.4757334309664,0.398917833915567
"372",186,20151031,"SKMEL5 Subclone08","G",406,"G02",39.2389,"plx",0,2,8.66533591718518,0.588520320134345
"373",246,20151031,"SKMEL5 Subclone08","G",863,"G02",86.4383,"plx",0,2,9.75321674917896,1.67640115212812
"374",306,20151031,"SKMEL5 Subclone08","G",830,"G02",94.5472,"plx",0,2,9.69696752623429,1.62015192918346
"375",366,20151031,"SKMEL5 Subclone08","G",1132,"G02",111.5292,"plx",0,2,10.1446582428319,2.06784264578105
"376",426,20151031,"SKMEL5 Subclone08","G",1349,"G02",119.1372,"plx",0,2,10.3976746329483,2.32085903589744
"377",486,20151031,"SKMEL5 Subclone08","G",1747,"G02",135.4592,"plx",0,2,10.7706638929168,2.69384829586593
"378",546,20151031,"SKMEL5 Subclone08","G",2007,"G02",142.0622,"plx",0,2,10.9708249013626,2.89400930431179
"379",606,20151031,"SKMEL5 Subclone08","G",2785,"G02",160.9006,"plx",0,2,11.4434616122274,3.36664601517656
"380",666,20151031,"SKMEL5 Subclone08","G",4363,"G02",184.6306,"plx",0,2,12.0911047583765,4.01428916132567
"381",726,20151031,"SKMEL5 Subclone08","G",4363,"G02",190.7478,"plx",0,2,12.0911047583765,4.01428916132567
"382",786,20151031,"SKMEL5 Subclone08","G",6184,"G02",208.5317,"plx",0,2,12.5943246039248,4.51750900687402
"383",846,20151031,"SKMEL5 Subclone08","G",9505,"G02",232.6903,"plx",0,2,13.2144709115359,5.13765531448508
"384",906,20151031,"SKMEL5 Subclone08","G",11520,"G02",256.2172,"plx",0,2,13.4918530963297,5.41503749927884
"385",9,20151031,"SKMEL5 Subclone04","D",455,"D03",0,"plx",0.125,1,8.82972273508606,0
"386",69,20151031,"SKMEL5 Subclone04","D",667,"D03",16.9122,"plx",0.125,1,9.38154295118458,0.551820216098527
"387",129,20151031,"SKMEL5 Subclone04","D",768,"D03",25.3178,"plx",0.125,1,9.58496250072116,0.755239765635098
"388",189,20151031,"SKMEL5 Subclone04","D",986,"D03",39.2389,"plx",0.125,1,9.94544383637791,1.11572110129185
"389",249,20151031,"SKMEL5 Subclone04","D",2547,"D03",86.4383,"plx",0.125,1,11.3145832442742,2.48486050918814
"390",309,20151031,"SKMEL5 Subclone04","D",2776,"D03",94.5472,"plx",0.125,1,11.4387918525783,2.6090691174922
"391",369,20151031,"SKMEL5 Subclone04","D",3911,"D03",111.5292,"plx",0.125,1,11.9333218207329,3.10359908564689
"392",429,20151031,"SKMEL5 Subclone04","D",4666,"D03",119.1372,"plx",0.125,1,12.1879705919842,3.35824785689814
"393",489,20151031,"SKMEL5 Subclone04","D",6045,"D03",135.4592,"plx",0.125,1,12.5615266241365,3.73180388905043
"394",549,20151031,"SKMEL5 Subclone04","D",6593,"D03",142.0622,"plx",0.125,1,12.6867193660218,3.85699663093579
"395",609,20151031,"SKMEL5 Subclone04","D",9434,"D03",160.9006,"plx",0.125,1,13.2036538855296,4.37393115044354
"396",669,20151031,"SKMEL5 Subclone04","D",14618,"D03",184.6306,"plx",0.125,1,13.8354583182366,5.00573558315054
"397",729,20151031,"SKMEL5 Subclone04","D",14618,"D03",190.7478,"plx",0.125,1,13.8354583182366,5.00573558315054
"398",789,20151031,"SKMEL5 Subclone04","D",18387,"D03",208.5317,"plx",0.125,1,14.1663984901755,5.33667575508948
"399",849,20151031,"SKMEL5 Subclone04","D",21528,"D03",232.6903,"plx",0.125,1,14.3939266756404,5.56420394055436
"400",909,20151031,"SKMEL5 Subclone04","D",22015,"D03",256.2172,"plx",0.125,1,14.4261992238243,5.5964764887382
"401",10,20151031,"SKMEL5 Subclone04","E",386,"E03",0,"plx",0.125,2,8.59245703726808,0
"402",70,20151031,"SKMEL5 Subclone04","E",538,"E03",16.9122,"plx",0.125,2,9.07146236255662,0.479005325288544
"403",130,20151031,"SKMEL5 Subclone04","E",627,"E03",25.3178,"plx",0.125,2,9.29232163280204,0.69986459553396
"404",190,20151031,"SKMEL5 Subclone04","E",771,"E03",39.2389,"plx",0.125,2,9.59058704991503,0.998130012646955
"405",250,20151031,"SKMEL5 Subclone04","E",1797,"E03",86.4383,"plx",0.125,2,10.8113746935099,2.21891765624186
"406",310,20151031,"SKMEL5 Subclone04","E",2170,"E03",94.5472,"plx",0.125,2,11.0834793273318,2.49102229006376
"407",370,20151031,"SKMEL5 Subclone04","E",3021,"E03",111.5292,"plx",0.125,2,11.5608104687279,2.96835343145986
"408",430,20151031,"SKMEL5 Subclone04","E",3664,"E03",119.1372,"plx",0.125,2,11.8392037880969,3.24674675082886
"409",490,20151031,"SKMEL5 Subclone04","E",4546,"E03",135.4592,"plx",0.125,2,12.1503819688178,3.55792493154977
"410",550,20151031,"SKMEL5 Subclone04","E",5358,"E03",142.0622,"plx",0.125,2,12.3874788658424,3.7950218285743
"411",610,20151031,"SKMEL5 Subclone04","E",7385,"E03",160.9006,"plx",0.125,2,12.8503822056522,4.25792516838407
"412",670,20151031,"SKMEL5 Subclone04","E",11723,"E03",184.6306,"plx",0.125,2,13.517054192593,4.92459715532492
"413",730,20151031,"SKMEL5 Subclone04","E",11723,"E03",190.7478,"plx",0.125,2,13.517054192593,4.92459715532492
"414",790,20151031,"SKMEL5 Subclone04","E",15765,"E03",208.5317,"plx",0.125,2,13.9444375495707,5.35198051230262
"415",850,20151031,"SKMEL5 Subclone04","E",19596,"E03",232.6903,"plx",0.125,2,14.2582715762829,5.66581453901477
"416",910,20151031,"SKMEL5 Subclone04","E",21415,"E03",256.2172,"plx",0.125,2,14.3863340567784,5.79387701951032
"417",11,20151031,"SKMEL5 Subclone08","F",285,"F03",0,"plx",0.125,1,8.1548181090521,0
"418",71,20151031,"SKMEL5 Subclone08","F",347,"F03",16.9122,"plx",0.125,1,8.43879185257826,0.283973743526156
"419",131,20151031,"SKMEL5 Subclone08","F",373,"F03",25.3178,"plx",0.125,1,8.54303182025524,0.388213711203132
"420",191,20151031,"SKMEL5 Subclone08","F",490,"F03",39.2389,"plx",0.125,1,8.93663793900257,0.781819829950466
"421",251,20151031,"SKMEL5 Subclone08","F",1066,"F03",86.4383,"plx",0.125,1,10.0579917227592,1.90317361370707
"422",311,20151031,"SKMEL5 Subclone08","F",980,"F03",94.5472,"plx",0.125,1,9.93663793900257,1.78181982995047
"423",371,20151031,"SKMEL5 Subclone08","F",1383,"F03",111.5292,"plx",0.125,1,10.4335854411505,2.27876733209839
"424",431,20151031,"SKMEL5 Subclone08","F",1575,"F03",119.1372,"plx",0.125,1,10.6211361132746,2.46631800422254
"425",491,20151031,"SKMEL5 Subclone08","F",1961,"F03",135.4592,"plx",0.125,1,10.9373738201921,2.78255571114004
"426",551,20151031,"SKMEL5 Subclone08","F",2292,"F03",142.0622,"plx",0.125,1,11.1623913287569,3.0075732197048
"427",611,20151031,"SKMEL5 Subclone08","F",3213,"F03",160.9006,"plx",0.125,1,11.6497052654714,3.49488715641931
"428",671,20151031,"SKMEL5 Subclone08","F",4667,"F03",184.6306,"plx",0.125,1,12.1882797519641,4.03346164291204
"429",731,20151031,"SKMEL5 Subclone08","F",4667,"F03",190.7478,"plx",0.125,1,12.1882797519641,4.03346164291204
"430",791,20151031,"SKMEL5 Subclone08","F",6541,"F03",208.5317,"plx",0.125,1,12.6752954990941,4.52047739004196
"431",851,20151031,"SKMEL5 Subclone08","F",9879,"F03",232.6903,"plx",0.125,1,13.2701492973165,5.1153311882644
"432",911,20151031,"SKMEL5 Subclone08","F",12065,"F03",256.2172,"plx",0.125,1,13.5585402951031,5.40372218605101
"433",12,20151031,"SKMEL5 Subclone08","G",276,"G03",0,"plx",0.125,2,8.10852445677817,0
"434",72,20151031,"SKMEL5 Subclone08","G",333,"G03",16.9122,"plx",0.125,2,8.37937836707126,0.270853910293093
"435",132,20151031,"SKMEL5 Subclone08","G",362,"G03",25.3178,"plx",0.125,2,8.49984588708321,0.391321430305037
"436",192,20151031,"SKMEL5 Subclone08","G",468,"G03",39.2389,"plx",0.125,2,8.8703647195834,0.761840262805237
"437",252,20151031,"SKMEL5 Subclone08","G",1012,"G03",86.4383,"plx",0.125,2,9.98299357469431,1.87446911791614
"438",312,20151031,"SKMEL5 Subclone08","G",1008,"G03",94.5472,"plx",0.125,2,9.97727992349992,1.86875546672175
"439",372,20151031,"SKMEL5 Subclone08","G",1351,"G03",111.5292,"plx",0.125,2,10.3998119593257,2.29128750254752
"440",432,20151031,"SKMEL5 Subclone08","G",1609,"G03",119.1372,"plx",0.125,2,10.6519486107234,2.54342415394528
"441",492,20151031,"SKMEL5 Subclone08","G",2102,"G03",135.4592,"plx",0.125,2,11.0375469539622,2.92902249718401
"442",552,20151031,"SKMEL5 Subclone08","G",2372,"G03",142.0622,"plx",0.125,2,11.211888294546,3.10336383776784
"443",612,20151031,"SKMEL5 Subclone08","G",3281,"G03",160.9006,"plx",0.125,2,11.6799198785184,3.57139542174025
"444",672,20151031,"SKMEL5 Subclone08","G",4981,"G03",184.6306,"plx",0.125,2,12.2822196956726,4.17369523889442
"445",732,20151031,"SKMEL5 Subclone08","G",4981,"G03",190.7478,"plx",0.125,2,12.2822196956726,4.17369523889442
"446",792,20151031,"SKMEL5 Subclone08","G",6998,"G03",208.5317,"plx",0.125,2,12.7727269492398,4.66420249246168
"447",852,20151031,"SKMEL5 Subclone08","G",10063,"G03",232.6903,"plx",0.125,2,13.2967728477058,5.18824839092767
"448",912,20151031,"SKMEL5 Subclone08","G",13107,"G03",256.2172,"plx",0.125,2,13.6780498911654,5.56952543438721
"449",15,20151031,"SKMEL5 Subclone04","D",472,"D04",0,"plx",0.25,1,8.88264304936184,0
"450",75,20151031,"SKMEL5 Subclone04","D",728,"D04",16.9122,"plx",0.25,1,9.5077946401987,0.625151590836856
"451",135,20151031,"SKMEL5 Subclone04","D",835,"D04",25.3178,"plx",0.25,1,9.70563238736142,0.822989337999575
"452",195,20151031,"SKMEL5 Subclone04","D",1068,"D04",39.2389,"plx",0.25,1,10.0606959316876,1.17805288232571
"453",255,20151031,"SKMEL5 Subclone04","D",2569,"D04",86.4383,"plx",0.25,1,11.3269911749008,2.44434812553898
"454",315,20151031,"SKMEL5 Subclone04","D",2844,"D04",94.5472,"plx",0.25,1,11.4737057496194,2.59106270025758
"455",375,20151031,"SKMEL5 Subclone04","D",3762,"D04",111.5292,"plx",0.25,1,11.8772841335232,2.99464108416135
"456",435,20151031,"SKMEL5 Subclone04","D",4272,"D04",119.1372,"plx",0.25,1,12.0606959316876,3.17805288232571
"457",495,20151031,"SKMEL5 Subclone04","D",5220,"D04",135.4592,"plx",0.25,1,12.3498340914572,3.46719104209541
"458",555,20151031,"SKMEL5 Subclone04","D",5987,"D04",142.0622,"plx",0.25,1,12.5476175549028,3.66497450554096
