"","Slice","Count","l2","Time","day","cID","nl2","Cell","conc","drug"
"254","WellR02-C08H2B_day1",9,3.16992500144231,-124.1042,-3,22,-1.58496250072116,"SC01",8,"plx"
"255","WellR02-C08H2B_day2",13,3.70043971814109,-100.3244,-2,22,-1.05444778402238,"SC01",8,"plx"
"256","WellR02-C08H2B_day3",17,4.08746284125034,-45.9536,-1,22,-0.667424660913129,"SC01",8,"plx"
"257","WellR02-C08H2B_day4",27,4.75488750216347,0,0,22,0,"SC01",8,"plx"
"258","WellR02-C08H2B_day5",19,4.24792751344359,17.6897,1,22,-0.506959988719883,"SC01",8,"plx"
"259","WellR02-C08H2B_day6",6,2.58496250072116,49.4008,2,22,-2.16992500144231,"SC01",8,"plx"
"260","WellR02-C08H2B_day7",6,2.58496250072116,67.66,3,22,-2.16992500144231,"SC01",8,"plx"
"261","WellR02-C08H2B_day8",1,0,98.6242,4,22,-4.75488750216347,"SC01",8,"plx"
"262","WellR02-C08H2B_day9",2,1,140.8703,5,22,-3.75488750216347,"SC01",8,"plx"
"263","WellR02-C08H2B_day10",2,1,168.3842,6,22,-3.75488750216347,"SC01",8,"plx"
"264","WellR02-C08H2B_day11",1,0,235.0925,7,22,-4.75488750216347,"SC01",8,"plx"
"265","WellR02-C08H2B_day0",2,1,-169.1575,-4,23,-3.8073549220576,"SC01",8,"plx"
"266","WellR02-C08H2B_day1",8,3,-124.1042,-3,23,-1.8073549220576,"SC01",8,"plx"
"267","WellR02-C08H2B_day2",8,3,-100.3244,-2,23,-1.8073549220576,"SC01",8,"plx"
"268","WellR02-C08H2B_day3",11,3.4594316186373,-45.9536,-1,23,-1.34792330342031,"SC01",8,"plx"
"269","WellR02-C08H2B_day4",28,4.8073549220576,0,0,23,0,"SC01",8,"plx"
"270","WellR02-C08H2B_day5",13,3.70043971814109,17.6897,1,23,-1.10691520391651,"SC01",8,"plx"
"271","WellR02-C08H2B_day6",5,2.32192809488736,49.4008,2,23,-2.48542682717024,"SC01",8,"plx"
"272","WellR02-C08H2B_day7",6,2.58496250072116,67.66,3,23,-2.22239242133645,"SC01",8,"plx"
"273","WellR02-C08H2B_day8",1,0,98.6242,4,23,-4.8073549220576,"SC01",8,"plx"
"274","WellR02-C08H2B_day9",1,0,140.8703,5,23,-4.8073549220576,"SC01",8,"plx"
"275","WellR02-C08H2B_day10",1,0,168.3842,6,23,-4.8073549220576,"SC01",8,"plx"
"276","WellR02-C08H2B_day11",1,0,235.0925,7,23,-4.8073549220576,"SC01",8,"plx"
"277","WellR02-C09H2B_day0",2,1,-169.1575,-4,24,-3.32192809488736,"SC01",8,"plx"
"278","WellR02-C09H2B_day1",2,1,-124.1042,-3,24,-3.32192809488736,"SC01",8,"plx"
"279","WellR02-C09H2B_day2",5,2.32192809488736,-100.3244,-2,24,-2,"SC01",8,"plx"
"280","WellR02-C09H2B_day3",19,4.24792751344359,-45.9536,-1,24,-0.0740005814437774,"SC01",8,"plx"
"281","WellR02-C09H2B_day4",20,4.32192809488736,0,0,24,0,"SC01",8,"plx"
"282","WellR02-C09H2B_day5",9,3.16992500144231,17.6897,1,24,-1.15200309344505,"SC01",8,"plx"
"283","WellR02-C09H2B_day6",4,2,49.4008,2,24,-2.32192809488736,"SC01",8,"plx"
"284","WellR02-C09H2B_day7",2,1,67.66,3,24,-3.32192809488736,"SC01",8,"plx"
"285","WellR02-C09H2B_day8",1,0,98.6242,4,24,-4.32192809488736,"SC01",8,"plx"
"286","WellR02-C09H2B_day9",1,0,140.8703,5,24,-4.32192809488736,"SC01",8,"plx"
"287","WellR02-C09H2B_day10",1,0,168.3842,6,24,-4.32192809488736,"SC01",8,"plx"
"288","WellR02-C09H2B_day11",1,0,235.0925,7,24,-4.32192809488736,"SC01",8,"plx"
"289","WellR02-C09H2B_day0",2,1,-169.1575,-4,25,-3.58496250072116,"SC01",8,"plx"
"290","WellR02-C09H2B_day1",1,0,-124.1042,-3,25,-4.58496250072116,"SC01",8,"plx"
"291","WellR02-C09H2B_day2",3,1.58496250072116,-100.3244,-2,25,-3,"SC01",8,"plx"
"292","WellR02-C09H2B_day3",21,4.39231742277876,-45.9536,-1,25,-0.192645077942395,"SC01",8,"plx"
"293","WellR02-C09H2B_day4",24,4.58496250072116,0,0,25,0,"SC01",8,"plx"
"294","WellR02-C09H2B_day5",24,4.58496250072116,17.6897,1,25,0,"SC01",8,"plx"
"295","WellR02-C09H2B_day6",9,3.16992500144231,49.4008,2,25,-1.41503749927884,"SC01",8,"plx"
"296","WellR02-C09H2B_day7",4,2,67.66,3,25,-2.58496250072116,"SC01",8,"plx"
"297","WellR02-C09H2B_day8",4,2,98.6242,4,25,-2.58496250072116,"SC01",8,"plx"
"298","WellR02-C09H2B_day9",5,2.32192809488736,140.8703,5,25,-2.26303440583379,"SC01",8,"plx"
"299","WellR02-C09H2B_day10",4,2,168.3842,6,25,-2.58496250072116,"SC01",8,"plx"
"300","WellR02-C09H2B_day11",1,0,235.0925,7,25,-4.58496250072116,"SC01",8,"plx"
"301","WellR02-C10H2B_day0",2,1,-169.1575,-4,26,-4.83289001416474,"SC01",8,"plx"
"302","WellR02-C10H2B_day1",12,3.58496250072116,-124.1042,-3,26,-2.24792751344359,"SC01",8,"plx"
"303","WellR02-C10H2B_day2",8,3,-100.3244,-2,26,-2.83289001416474,"SC01",8,"plx"
"304","WellR02-C10H2B_day3",35,5.12928301694497,-45.9536,-1,26,-0.703606997219775,"SC01",8,"plx"
"305","WellR02-C10H2B_day4",57,5.83289001416474,0,0,26,0,"SC01",8,"plx"
"306","WellR02-C10H2B_day5",43,5.4262647547021,17.6897,1,26,-0.406625259462643,"SC01",8,"plx"
"307","WellR02-C10H2B_day6",18,4.16992500144231,49.4008,2,26,-1.66296501272243,"SC01",8,"plx"
"308","WellR02-C10H2B_day7",8,3,67.66,3,26,-2.83289001416474,"SC01",8,"plx"
"309","WellR02-C10H2B_day8",6,2.58496250072116,98.6242,4,26,-3.24792751344359,"SC01",8,"plx"
"310","WellR02-C10H2B_day9",5,2.32192809488736,140.8703,5,26,-3.51096191927738,"SC01",8,"plx"
"311","WellR02-C10H2B_day10",10,3.32192809488736,168.3842,6,26,-2.51096191927738,"SC01",8,"plx"
"312","WellR02-C10H2B_day11",2,1,235.0925,7,26,-4.83289001416474,"SC01",8,"plx"
"313","WellR02-C10H2B_day0",2,1,-169.1575,-4,27,-4.4594316186373,"SC01",8,"plx"
"314","WellR02-C10H2B_day1",10,3.32192809488736,-124.1042,-3,27,-2.13750352374994,"SC01",8,"plx"
"315","WellR02-C10H2B_day2",19,4.24792751344359,-100.3244,-2,27,-1.21150410519371,"SC01",8,"plx"
"316","WellR02-C10H2B_day3",28,4.8073549220576,-45.9536,-1,27,-0.652076696579694,"SC01",8,"plx"
"317","WellR02-C10H2B_day4",44,5.4594316186373,0,0,27,0,"SC01",8,"plx"
"318","WellR02-C10H2B_day5",20,4.32192809488736,17.6897,1,27,-1.13750352374993,"SC01",8,"plx"
"319","WellR02-C10H2B_day6",11,3.4594316186373,49.4008,2,27,-2,"SC01",8,"plx"
"320","WellR02-C10H2B_day7",5,2.32192809488736,67.66,3,27,-3.13750352374994,"SC01",8,"plx"
"321","WellR02-C10H2B_day8",1,0,98.6242,4,27,-5.4594316186373,"SC01",8,"plx"
"322","WellR02-C10H2B_day9",2,1,140.8703,5,27,-4.4594316186373,"SC01",8,"plx"
"323","WellR02-C10H2B_day10",2,1,168.3842,6,27,-4.4594316186373,"SC01",8,"plx"
"324","WellR02-C10H2B_day11",1,0,235.0925,7,27,-5.4594316186373,"SC01",8,"plx"
"325","WellR02-C11H2B_day0",1,0,-169.1575,-4,28,-5.24792751344359,"SC01",8,"plx"
"326","WellR02-C11H2B_day1",11,3.4594316186373,-124.1042,-3,28,-1.78849589480629,"SC01",8,"plx"
"327","WellR02-C11H2B_day2",12,3.58496250072116,-100.3244,-2,28,-1.66296501272243,"SC01",8,"plx"
"328","WellR02-C11H2B_day3",17,4.08746284125034,-45.9536,-1,28,-1.16046467219325,"SC01",8,"plx"
"329","WellR02-C11H2B_day4",38,5.24792751344359,0,0,28,0,"SC01",8,"plx"
"330","WellR02-C11H2B_day5",24,4.58496250072116,17.6897,1,28,-0.662965012722429,"SC01",8,"plx"
"331","WellR02-C11H2B_day6",7,2.8073549220576,49.4008,2,28,-2.44057259138598,"SC01",8,"plx"
"332","WellR02-C11H2B_day7",6,2.58496250072116,67.66,3,28,-2.66296501272243,"SC01",8,"plx"
"333","WellR02-C11H2B_day8",3,1.58496250072116,98.6242,4,28,-3.66296501272243,"SC01",8,"plx"
"334","WellR02-C11H2B_day9",3,1.58496250072116,140.8703,5,28,-3.66296501272243,"SC01",8,"plx"
"335","WellR02-C11H2B_day10",1,0,168.3842,6,28,-5.24792751344359,"SC01",8,"plx"
"336","WellR02-C11H2B_day11",1,0,235.0925,7,28,-5.24792751344359,"SC01",8,"plx"
"337","WellR03-C02H2B_day0",4,2,-169.1575,-4,29,-4.61470984411521,"SC01",8,"plx"
"338","WellR03-C02H2B_day1",13,3.70043971814109,-124.1042,-3,29,-2.91427012597412,"SC01",8,"plx"
"339","WellR03-C02H2B_day2",17,4.08746284125034,-100.3244,-2,29,-2.52724700286487,"SC01",8,"plx"
"340","WellR03-C02H2B_day3",50,5.64385618977472,-45.9536,-1,29,-0.970853654340484,"SC01",8,"plx"
"341","WellR03-C02H2B_day4",98,6.61470984411521,0,0,29,0,"SC01",8,"plx"
"342","WellR03-C02H2B_day5",160,7.32192809488736,17.6897,1,29,0.707218250772154,"SC01",8,"plx"
"343","WellR03-C02H2B_day6",98,6.61470984411521,49.4008,2,29,0,"SC01",8,"plx"
"344","WellR03-C02H2B_day7",90,6.49185309632967,67.66,3,29,-0.122856747785534,"SC01",8,"plx"
"345","WellR03-C02H2B_day8",32,5,98.6242,4,29,-1.61470984411521,"SC01",8,"plx"
"346","WellR03-C02H2B_day9",9,3.16992500144231,140.8703,5,29,-3.4447848426729,"SC01",8,"plx"
"347","WellR03-C02H2B_day10",8,3,168.3842,6,29,-3.61470984411521,"SC01",8,"plx"
"348","WellR03-C02H2B_day11",1,0,235.0925,7,29,-6.61470984411521,"SC01",8,"plx"
"349","WellR03-C02H2B_day0",2,1,-169.1575,-4,30,-4.28540221886225,"SC01",8,"plx"
"350","WellR03-C02H2B_day1",5,2.32192809488736,-124.1042,-3,30,-2.96347412397489,"SC01",8,"plx"
"351","WellR03-C02H2B_day2",6,2.58496250072116,-100.3244,-2,30,-2.70043971814109,"SC01",8,"plx"
"352","WellR03-C02H2B_day3",20,4.32192809488736,-45.9536,-1,30,-0.963474123974886,"SC01",8,"plx"
"353","WellR03-C02H2B_day4",39,5.28540221886225,0,0,30,0,"SC01",8,"plx"
"354","WellR03-C02H2B_day5",38,5.24792751344359,17.6897,1,30,-0.0374747054186635,"SC01",8,"plx"
"355","WellR03-C02H2B_day6",17,4.08746284125034,49.4008,2,30,-1.19793937761191,"SC01",8,"plx"
"356","WellR03-C02H2B_day7",13,3.70043971814109,67.66,3,30,-1.58496250072116,"SC01",8,"plx"
"357","WellR03-C02H2B_day8",9,3.16992500144231,98.6242,4,30,-2.11547721741994,"SC01",8,"plx"
"358","WellR03-C02H2B_day9",5,2.32192809488736,140.8703,5,30,-2.96347412397489,"SC01",8,"plx"
"359","WellR03-C02H2B_day10",7,2.8073549220576,168.3842,6,30,-2.47804729680464,"SC01",8,"plx"
"360","WellR03-C02H2B_day11",6,2.58496250072116,235.0925,7,30,-2.70043971814109,"SC01",8,"plx"
"361","WellR03-C02H2B_day0",1,0,-169.1575,-4,31,-4.95419631038687,"SC01",8,"plx"
"362","WellR03-C02H2B_day1",3,1.58496250072116,-124.1042,-3,31,-3.36923380966572,"SC01",8,"plx"
"363","WellR03-C02H2B_day2",3,1.58496250072116,-100.3244,-2,31,-3.36923380966572,"SC01",8,"plx"
"364","WellR03-C02H2B_day3",15,3.90689059560852,-45.9536,-1,31,-1.04730571477836,"SC01",8,"plx"
"365","WellR03-C02H2B_day4",31,4.95419631038687,0,0,31,0,"SC01",8,"plx"
"366","WellR03-C02H2B_day5",26,4.70043971814109,17.6897,1,31,-0.253756592245783,"SC01",8,"plx"
"367","WellR03-C02H2B_day6",6,2.58496250072116,49.4008,2,31,-2.36923380966572,"SC01",8,"plx"
"368","WellR03-C02H2B_day7",2,1,67.66,3,31,-3.95419631038687,"SC01",8,"plx"
"369","WellR03-C02H2B_day8",1,0,98.6242,4,31,-4.95419631038687,"SC01",8,"plx"
"370","WellR03-C02H2B_day9",1,0,140.8703,5,31,-4.95419631038687,"SC01",8,"plx"
"371","WellR03-C02H2B_day10",1,0,168.3842,6,31,-4.95419631038687,"SC01",8,"plx"
"372","WellR03-C02H2B_day11",1,0,235.0925,7,31,-4.95419631038687,"SC01",8,"plx"
"373","WellR03-C02H2B_day0",1,0,-169.1575,-4,32,-5.49185309632967,"SC01",8,"plx"
"374","WellR03-C02H2B_day1",4,2,-124.1042,-3,32,-3.49185309632967,"SC01",8,"plx"
"375","WellR03-C02H2B_day2",5,2.32192809488736,-100.3244,-2,32,-3.16992500144231,"SC01",8,"plx"
"376","WellR03-C02H2B_day3",17,4.08746284125034,-45.9536,-1,32,-1.40439025507934,"SC01",8,"plx"
"377","WellR03-C02H2B_day4",45,5.49185309632967,0,0,32,0,"SC01",8,"plx"
"378","WellR03-C02H2B_day5",31,4.95419631038687,17.6897,1,32,-0.5376567859428,"SC01",8,"plx"
"379","WellR03-C02H2B_day6",9,3.16992500144231,49.4008,2,32,-2.32192809488736,"SC01",8,"plx"
"380","WellR03-C02H2B_day7",7,2.8073549220576,67.66,3,32,-2.68449817427207,"SC01",8,"plx"
"381","WellR03-C02H2B_day8",2,1,98.6242,4,32,-4.49185309632967,"SC01",8,"plx"
"382","WellR03-C02H2B_day9",1,0,140.8703,5,32,-5.49185309632967,"SC01",8,"plx"
"383","WellR03-C02H2B_day10",1,0,168.3842,6,32,-5.49185309632967,"SC01",8,"plx"
"384","WellR03-C02H2B_day11",1,0,235.0925,7,32,-5.49185309632967,"SC01",8,"plx"
"385","WellR03-C02H2B_day0",3,1.58496250072116,-169.1575,-4,33,-3.11547721741994,"SC01",8,"plx"
"386","WellR03-C02H2B_day1",8,3,-124.1042,-3,33,-1.70043971814109,"SC01",8,"plx"
"387","WellR03-C02H2B_day2",9,3.16992500144231,-100.3244,-2,33,-1.53051471669878,"SC01",8,"plx"
"388","WellR03-C02H2B_day3",15,3.90689059560852,-45.9536,-1,33,-0.793549122532573,"SC01",8,"plx"
"389","WellR03-C02H2B_day4",26,4.70043971814109,0,0,33,0,"SC01",8,"plx"
"390","WellR03-C02H2B_day5",21,4.39231742277876,17.6897,1,33,-0.308122295362331,"SC01",8,"plx"
"391","WellR03-C02H2B_day6",13,3.70043971814109,49.4008,2,33,-1,"SC01",8,"plx"
"392","WellR03-C02H2B_day7",8,3,67.66,3,33,-1.70043971814109,"SC01",8,"plx"
"393","WellR03-C02H2B_day8",8,3,98.6242,4,33,-1.70043971814109,"SC01",8,"plx"
"394","WellR03-C02H2B_day9",6,2.58496250072116,140.8703,5,33,-2.11547721741994,"SC01",8,"plx"
"395","WellR03-C02H2B_day10",4,2,168.3842,6,33,-2.70043971814109,"SC01",8,"plx"
"396","WellR03-C02H2B_day11",2,1,235.0925,7,33,-3.70043971814109,"SC01",8,"plx"
"397","WellR03-C03H2B_day0",6,2.58496250072116,-169.1575,-4,34,-2.62449086490779,"SC01",8,"plx"
"398","WellR03-C03H2B_day1",9,3.16992500144231,-124.1042,-3,34,-2.03952836418664,"SC01",8,"plx"
"399","WellR03-C03H2B_day2",15,3.90689059560852,-100.3244,-2,34,-1.30256277002043,"SC01",8,"plx"
"400","WellR03-C03H2B_day3",12,3.58496250072116,-45.9536,-1,34,-1.62449086490779,"SC01",8,"plx"
"401","WellR03-C03H2B_day4",37,5.20945336562895,0,0,34,0,"SC01",8,"plx"
"402","WellR03-C03H2B_day5",6,2.58496250072116,17.6897,1,34,-2.62449086490779,"SC01",8,"plx"
"403","WellR03-C03H2B_day6",1,0,49.4008,2,34,-5.20945336562895,"SC01",8,"plx"
"404","WellR03-C03H2B_day7",1,0,67.66,3,34,-5.20945336562895,"SC01",8,"plx"
"405","WellR03-C03H2B_day8",1,0,98.6242,4,34,-5.20945336562895,"SC01",8,"plx"
"406","WellR03-C03H2B_day9",1,0,140.8703,5,34,-5.20945336562895,"SC01",8,"plx"
"407","WellR03-C03H2B_day10",1,0,168.3842,6,34,-5.20945336562895,"SC01",8,"plx"
"408","WellR03-C03H2B_day11",1,0,235.0925,7,34,-5.20945336562895,"SC01",8,"plx"
"409","WellR03-C03H2B_day0",1,0,-169.1575,-4,35,-5.93073733756289,"SC01",8,"plx"
"410","WellR03-C03H2B_day1",7,2.8073549220576,-124.1042,-3,35,-3.12338241550528,"SC01",8,"plx"
"411","WellR03-C03H2B_day2",10,3.32192809488736,-100.3244,-2,35,-2.60880924267552,"SC01",8,"plx"
"412","WellR03-C03H2B_day3",25,4.64385618977472,-45.9536,-1,35,-1.28688114778816,"SC01",8,"plx"
"413","WellR03-C03H2B_day4",61,5.93073733756289,0,0,35,0,"SC01",8,"plx"
"414","WellR03-C03H2B_day5",32,5,17.6897,1,35,-0.930737337562887,"SC01",8,"plx"
"415","WellR03-C03H2B_day6",14,3.8073549220576,49.4008,2,35,-2.12338241550528,"SC01",8,"plx"
"416","WellR03-C03H2B_day7",23,4.52356195605701,67.66,3,35,-1.40717538150587,"SC01",8,"plx"
"417","WellR03-C03H2B_day8",4,2,98.6242,4,35,-3.93073733756289,"SC01",8,"plx"
"418","WellR03-C03H2B_day9",2,1,140.8703,5,35,-4.93073733756289,"SC01",8,"plx"
"419","WellR03-C03H2B_day10",3,1.58496250072116,168.3842,6,35,-4.34577483684173,"SC01",8,"plx"
"420","WellR03-C03H2B_day11",1,0,235.0925,7,35,-5.93073733756289,"SC01",8,"plx"
"421","WellR03-C04H2B_day0",6,2.58496250072116,-169.1575,-4,36,-2.93859945533586,"SC01",8,"plx"
"422","WellR03-C04H2B_day1",9,3.16992500144231,-124.1042,-3,36,-2.3536369546147,"SC01",8,"plx"
"423","WellR03-C04H2B_day2",8,3,-100.3244,-2,36,-2.52356195605701,"SC01",8,"plx"
"424","WellR03-C04H2B_day3",25,4.64385618977472,-45.9536,-1,36,-0.879705766282289,"SC01",8,"plx"
"425","WellR03-C04H2B_day4",46,5.52356195605701,0,0,36,0,"SC01",8,"plx"
"426","WellR03-C04H2B_day5",48,5.58496250072116,17.6897,1,36,0.061400544664143,"SC01",8,"plx"
"427","WellR03-C04H2B_day6",20,4.32192809488736,49.4008,2,36,-1.20163386116965,"SC01",8,"plx"
"428","WellR03-C04H2B_day7",17,4.08746284125034,67.66,3,36,-1.43609911480667,"SC01",8,"plx"
"429","WellR03-C04H2B_day8",2,1,98.6242,4,36,-4.52356195605701,"SC01",8,"plx"
"430","WellR03-C04H2B_day9",1,0,140.8703,5,36,-5.52356195605701,"SC01",8,"plx"
"431","WellR03-C04H2B_day10",8,3,168.3842,6,36,-2.52356195605701,"SC01",8,"plx"
"432","WellR03-C04H2B_day11",2,1,235.0925,7,36,-4.52356195605701,"SC01",8,"plx"
"433","WellR03-C04H2B_day0",3,1.58496250072116,-169.1575,-4,37,-3.27301849440642,"SC01",8,"plx"
"434","WellR03-C04H2B_day1",2,1,-124.1042,-3,37,-3.85798099512757,"SC01",8,"plx"
"435","WellR03-C04H2B_day2",3,1.58496250072116,-100.3244,-2,37,-3.27301849440642,"SC01",8,"plx"
"436","WellR03-C04H2B_day3",8,3,-45.9536,-1,37,-1.85798099512757,"SC01",8,"plx"
"437","WellR03-C04H2B_day4",29,4.85798099512757,0,0,37,0,"SC01",8,"plx"
"438","WellR03-C04H2B_day5",8,3,17.6897,1,37,-1.85798099512757,"SC01",8,"plx"
"439","WellR03-C04H2B_day6",12,3.58496250072116,49.4008,2,37,-1.27301849440642,"SC01",8,"plx"
"440","WellR03-C04H2B_day7",5,2.32192809488736,67.66,3,37,-2.53605290024021,"SC01",8,"plx"
"441","WellR03-C04H2B_day8",3,1.58496250072116,98.6242,4,37,-3.27301849440642,"SC01",8,"plx"
"442","WellR03-C04H2B_day9",8,3,140.8703,5,37,-1.85798099512757,"SC01",8,"plx"
"443","WellR03-C04H2B_day10",6,2.58496250072116,168.3842,6,37,-2.27301849440642,"SC01",8,"plx"
"444","WellR03-C04H2B_day11",3,1.58496250072116,235.0925,7,37,-3.27301849440642,"SC01",8,"plx"
"445","WellR03-C05H2B_day0",1,0,-169.1575,-4,38,-5.28540221886225,"SC01",8,"plx"
"446","WellR03-C05H2B_day1",4,2,-124.1042,-3,38,-3.28540221886225,"SC01",8,"plx"
"447","WellR03-C05H2B_day2",9,3.16992500144231,-100.3244,-2,38,-2.11547721741994,"SC01",8,"plx"
"448","WellR03-C05H2B_day3",14,3.8073549220576,-45.9536,-1,38,-1.47804729680464,"SC01",8,"plx"
"449","WellR03-C05H2B_day4",39,5.28540221886225,0,0,38,0,"SC01",8,"plx"
"450","WellR03-C05H2B_day5",34,5.08746284125034,17.6897,1,38,-0.19793937761191,"SC01",8,"plx"
"451","WellR03-C05H2B_day6",16,4,49.4008,2,38,-1.28540221886225,"SC01",8,"plx"
"452","WellR03-C05H2B_day7",10,3.32192809488736,67.66,3,38,-1.96347412397489,"SC01",8,"plx"
"453","WellR03-C05H2B_day8",2,1,98.6242,4,38,-4.28540221886225,"SC01",8,"plx"
"454","WellR03-C05H2B_day9",1,0,140.8703,5,38,-5.28540221886225,"SC01",8,"plx"
"455","WellR03-C05H2B_day10",2,1,168.3842,6,38,-4.28540221886225,"SC01",8,"plx"
"456","WellR03-C05H2B_day11",2,1,235.0925,7,38,-4.28540221886225,"SC01",8,"plx"
"457","WellR03-C07H2B_day0",1,0,-169.1575,-4,39,-5.85798099512757,"SC01",8,"plx"
"458","WellR03-C07H2B_day1",3,1.58496250072116,-124.1042,-3,39,-4.27301849440642,"SC01",8,"plx"
"459","WellR03-C07H2B_day2",7,2.8073549220576,-100.3244,-2,39,-3.05062607306997,"SC01",8,"plx"
"460","WellR03-C07H2B_day3",25,4.64385618977472,-45.9536,-1,39,-1.21412480535285,"SC01",8,"plx"
"461","WellR03-C07H2B_day4",58,5.85798099512757,0,0,39,0,"SC01",8,"plx"
"462","WellR03-C07H2B_day5",49,5.61470984411521,17.6897,1,39,-0.243271151012364,"SC01",8,"plx"
"463","WellR03-C07H2B_day6",52,5.70043971814109,49.4008,2,39,-0.15754127698648,"SC01",8,"plx"
"464","WellR03-C07H2B_day7",39,5.28540221886225,67.66,3,39,-0.572578776265323,"SC01",8,"plx"
"465","WellR03-C07H2B_day8",39,5.28540221886225,98.6242,4,39,-0.572578776265323,"SC01",8,"plx"
"466","WellR03-C07H2B_day9",15,3.90689059560852,140.8703,5,39,-1.95109039951905,"SC01",8,"plx"
"467","WellR03-C07H2B_day10",18,4.16992500144231,168.3842,6,39,-1.68805599368526,"SC01",8,"plx"
"468","WellR03-C07H2B_day11",3,1.58496250072116,235.0925,7,39,-4.27301849440642,"SC01",8,"plx"
"469","WellR03-C07H2B_day0",2,1,-169.1575,-4,40,-5.88264304936184,"SC01",8,"plx"
"470","WellR03-C07H2B_day1",9,3.16992500144231,-124.1042,-3,40,-3.71271804791953,"SC01",8,"plx"
"471","WellR03-C07H2B_day2",10,3.32192809488736,-100.3244,-2,40,-3.56071495447448,"SC01",8,"plx"
"472","WellR03-C07H2B_day3",36,5.16992500144231,-45.9536,-1,40,-1.71271804791953,"SC01",8,"plx"
"473","WellR03-C07H2B_day4",118,6.88264304936184,0,0,40,0,"SC01",8,"plx"
"474","WellR03-C07H2B_day5",90,6.49185309632967,17.6897,1,40,-0.390789953032167,"SC01",8,"plx"
"475","WellR03-C07H2B_day6",60,5.90689059560852,49.4008,2,40,-0.975752453753323,"SC01",8,"plx"
"476","WellR03-C07H2B_day7",72,6.16992500144231,67.66,3,40,-0.712718047919529,"SC01",8,"plx"
"477","WellR03-C07H2B_day8",58,5.85798099512757,98.6242,4,40,-1.02466205423427,"SC01",8,"plx"
"478","WellR03-C07H2B_day9",79,6.3037807481771,140.8703,5,40,-0.578862301184738,"SC01",8,"plx"
"479","WellR03-C07H2B_day10",97,6.59991284218713,168.3842,6,40,-0.282730207174714,"SC01",8,"plx"
"480","WellR03-C07H2B_day11",97,6.59991284218713,235.0925,7,40,-0.282730207174714,"SC01",8,"plx"
"481","WellR03-C07H2B_day0",4,2,-169.1575,-4,41,-4.10852445677817,"SC01",8,"plx"
"482","WellR03-C07H2B_day1",15,3.90689059560852,-124.1042,-3,41,-2.20163386116965,"SC01",8,"plx"
"483","WellR03-C07H2B_day2",17,4.08746284125034,-100.3244,-2,41,-2.02106161552783,"SC01",8,"plx"
"484","WellR03-C07H2B_day3",33,5.04439411935845,-45.9536,-1,41,-1.06413033741972,"SC01",8,"plx"
"485","WellR03-C07H2B_day4",69,6.10852445677817,0,0,41,0,"SC01",8,"plx"
"486","WellR03-C07H2B_day5",40,5.32192809488736,17.6897,1,41,-0.786596361890807,"SC01",8,"plx"
"487","WellR03-C07H2B_day6",9,3.16992500144231,49.4008,2,41,-2.93859945533586,"SC01",8,"plx"
"488","WellR03-C07H2B_day7",10,3.32192809488736,67.66,3,41,-2.78659636189081,"SC01",8,"plx"
"489","WellR03-C07H2B_day8",3,1.58496250072116,98.6242,4,41,-4.52356195605701,"SC01",8,"plx"
"490","WellR03-C07H2B_day9",6,2.58496250072116,140.8703,5,41,-3.52356195605701,"SC01",8,"plx"
"491","WellR03-C07H2B_day10",4,2,168.3842,6,41,-4.10852445677817,"SC01",8,"plx"
"492","WellR03-C07H2B_day11",1,0,235.0925,7,41,-6.10852445677817,"SC01",8,"plx"
"493","WellR03-C08H2B_day0",2,1,-169.1575,-4,42,-4.88264304936184,"SC01",8,"plx"
"494","WellR03-C08H2B_day1",10,3.32192809488736,-124.1042,-3,42,-2.56071495447448,"SC01",8,"plx"
"495","WellR03-C08H2B_day2",9,3.16992500144231,-100.3244,-2,42,-2.71271804791953,"SC01",8,"plx"
"496","WellR03-C08H2B_day3",29,4.85798099512757,-45.9536,-1,42,-1.02466205423427,"SC01",8,"plx"
"497","WellR03-C08H2B_day4",59,5.88264304936184,0,0,42,0,"SC01",8,"plx"
"498","WellR03-C08H2B_day5",52,5.70043971814109,17.6897,1,42,-0.18220333122075,"SC01",8,"plx"
"499","WellR03-C08H2B_day6",21,4.39231742277876,49.4008,2,42,-1.49032562658308,"SC01",8,"plx"
"500","WellR03-C08H2B_day7",14,3.8073549220576,67.66,3,42,-2.07528812730424,"SC01",8,"plx"
"501","WellR03-C08H2B_day8",6,2.58496250072116,98.6242,4,42,-3.29768054864069,"SC01",8,"plx"
"502","WellR03-C08H2B_day9",5,2.32192809488736,140.8703,5,42,-3.56071495447448,"SC01",8,"plx"
"503","WellR03-C08H2B_day10",8,3,168.3842,6,42,-2.88264304936184,"SC01",8,"plx"
"504","WellR03-C08H2B_day11",1,0,235.0925,7,42,-5.88264304936184,"SC01",8,"plx"
"505","WellR03-C09H2B_day0",1,0,-169.1575,-4,43,-5.55458885167764,"SC01",8,"plx"
"506","WellR03-C09H2B_day1",5,2.32192809488736,-124.1042,-3,43,-3.23266075679028,"SC01",8,"plx"
"507","WellR03-C09H2B_day2",6,2.58496250072116,-100.3244,-2,43,-2.96962635095648,"SC01",8,"plx"
"508","WellR03-C09H2B_day3",16,4,-45.9536,-1,43,-1.55458885167764,"SC01",8,"plx"
"509","WellR03-C09H2B_day4",47,5.55458885167764,0,0,43,0,"SC01",8,"plx"
