"","Date","Slice","Time","Count","cID","l2","nl2","CellLine","drug","conc"
"8","20160303","Well-R06-C02H2B_day7",0,141,1,7.13955135239879,0,"WM88","PLX4720",8
"9","20160303","Well-R06-C02H2B_day8",27.4583,157,1,7.29462074889163,0.155069396492833,"WM88","PLX4720",8
"10","20160303","Well-R06-C02H2B_day9",47.4022,210,1,7.71424551766612,0.574694165267329,"WM88","PLX4720",8
"11","20160303","Well-R06-C02H2B_day10",63.2844,190,1,7.56985560833095,0.430304255932154,"WM88","PLX4720",8
"12","20160303","Well-R06-C02H2B_day11",90.4275,198,1,7.62935662007961,0.489805267680816,"WM88","PLX4720",8
"13","20160303","Well-R06-C02H2B_day12",96.8119,61,1,5.93073733756289,-1.20881401483591,"WM88","PLX4720",8
"14","20160303","Well-R06-C02H2B_day13",118.4314,48,1,5.58496250072116,-1.55458885167764,"WM88","PLX4720",8
"15","20160303","Well-R06-C02H2B_day14",145.9144,51,1,5.6724253419715,-1.4671260104273,"WM88","PLX4720",8
"16","20160303","Well-R06-C02H2B_day15",162.1647,44,1,5.4594316186373,-1.6801197337615,"WM88","PLX4720",8
"17","20160303","Well-R06-C02H2B_day16",185.4147,40,1,5.32192809488736,-1.81762325751143,"WM88","PLX4720",8
"25","20160303","Well-R06-C05H2B_day7",0,105,2,6.71424551766612,0,"WM88","PLX4720",8
"26","20160303","Well-R06-C05H2B_day8",27.4583,100,2,6.64385618977472,-0.0703893278913981,"WM88","PLX4720",8
"27","20160303","Well-R06-C05H2B_day9",47.4022,96,2,6.58496250072116,-0.129283016944966,"WM88","PLX4720",8
"28","20160303","Well-R06-C05H2B_day10",63.2844,96,2,6.58496250072116,-0.129283016944966,"WM88","PLX4720",8
"29","20160303","Well-R06-C05H2B_day11",90.4275,109,2,6.76818432477693,0.0539388071108036,"WM88","PLX4720",8
"30","20160303","Well-R06-C05H2B_day12",96.8119,75,2,6.22881869049588,-0.485426827170242,"WM88","PLX4720",8
"31","20160303","Well-R06-C05H2B_day13",118.4314,71,2,6.14974711950468,-0.56449839816144,"WM88","PLX4720",8
"32","20160303","Well-R06-C05H2B_day14",145.9144,90,2,6.49185309632967,-0.222392421336448,"WM88","PLX4720",8
"33","20160303","Well-R06-C05H2B_day15",162.1647,102,2,6.6724253419715,-0.0418201756946273,"WM88","PLX4720",8
"34","20160303","Well-R06-C05H2B_day16",185.4147,96,2,6.58496250072116,-0.129283016944966,"WM88","PLX4720",8
"42","20160303","Well-R06-C05H2B_day7",0,187,3,7.54689445988764,0,"WM88","PLX4720",8
"43","20160303","Well-R06-C05H2B_day8",27.4583,229,3,7.83920378809694,0.292309328209307,"WM88","PLX4720",8
"44","20160303","Well-R06-C05H2B_day9",47.4022,169,3,7.40087943628218,-0.146015023605452,"WM88","PLX4720",8
"45","20160303","Well-R06-C05H2B_day10",63.2844,136,3,7.08746284125034,-0.459431618637297,"WM88","PLX4720",8
"46","20160303","Well-R06-C05H2B_day11",90.4275,163,3,7.34872815423108,-0.198166305656559,"WM88","PLX4720",8
"47","20160303","Well-R06-C05H2B_day12",96.8119,138,3,7.10852445677817,-0.438370003109467,"WM88","PLX4720",8
"48","20160303","Well-R06-C05H2B_day13",118.4314,132,3,7.04439411935845,-0.502500340529183,"WM88","PLX4720",8
"49","20160303","Well-R06-C05H2B_day14",145.9144,162,3,7.33985000288462,-0.207044457003012,"WM88","PLX4720",8
"50","20160303","Well-R06-C05H2B_day15",162.1647,154,3,7.2667865406949,-0.280107919192735,"WM88","PLX4720",8
"51","20160303","Well-R06-C05H2B_day16",185.4147,163,3,7.34872815423108,-0.198166305656559,"WM88","PLX4720",8
"59","20160303","Well-R06-C06H2B_day7",0,217,4,7.76155123244448,0,"WM88","PLX4720",8
"60","20160303","Well-R06-C06H2B_day8",27.4583,246,4,7.94251450533924,0.18096327289476,"WM88","PLX4720",8
"61","20160303","Well-R06-C06H2B_day9",47.4022,206,4,7.68650052718322,-0.075050705261261,"WM88","PLX4720",8
"62","20160303","Well-R06-C06H2B_day10",63.2844,189,4,7.56224242422107,-0.199308808223407,"WM88","PLX4720",8
"63","20160303","Well-R06-C06H2B_day11",90.4275,164,4,7.35755200461808,-0.403999227826396,"WM88","PLX4720",8
"64","20160303","Well-R06-C06H2B_day12",96.8119,91,4,6.5077946401987,-1.25375659224578,"WM88","PLX4720",8
"65","20160303","Well-R06-C06H2B_day13",118.4314,104,4,6.70043971814109,-1.06111151430339,"WM88","PLX4720",8
"66","20160303","Well-R06-C06H2B_day14",145.9144,98,4,6.61470984411521,-1.14684138832927,"WM88","PLX4720",8
"67","20160303","Well-R06-C06H2B_day15",162.1647,108,4,6.75488750216347,-1.00666373028101,"WM88","PLX4720",8
"68","20160303","Well-R06-C06H2B_day16",185.4147,102,4,6.6724253419715,-1.08912589047298,"WM88","PLX4720",8
"76","20160303","Well-R06-C07H2B_day7",0,125,5,6.96578428466209,0,"WM88","PLX4720",8
"77","20160303","Well-R06-C07H2B_day8",27.4583,107,5,6.74146698640115,-0.22431729826094,"WM88","PLX4720",8
"78","20160303","Well-R06-C07H2B_day9",47.4022,63,5,5.97727992349992,-0.98850436116217,"WM88","PLX4720",8
"79","20160303","Well-R06-C07H2B_day10",63.2844,61,5,5.93073733756289,-1.0350469470992,"WM88","PLX4720",8
"80","20160303","Well-R06-C07H2B_day11",90.4275,51,5,5.6724253419715,-1.29335894269059,"WM88","PLX4720",8
"81","20160303","Well-R06-C07H2B_day12",96.8119,7,5,2.8073549220576,-4.15842936260448,"WM88","PLX4720",8
"82","20160303","Well-R06-C07H2B_day13",118.4314,6,5,2.58496250072116,-4.38082178394093,"WM88","PLX4720",8
"83","20160303","Well-R06-C07H2B_day14",145.9144,8,5,3,-3.96578428466209,"WM88","PLX4720",8
"84","20160303","Well-R06-C07H2B_day15",162.1647,11,5,3.4594316186373,-3.50635266602479,"WM88","PLX4720",8
"85","20160303","Well-R06-C07H2B_day16",185.4147,8,5,3,-3.96578428466209,"WM88","PLX4720",8
"93","20160303","Well-R06-C07H2B_day7",0,109,6,6.76818432477693,0,"WM88","PLX4720",8
"94","20160303","Well-R06-C07H2B_day8",27.4583,124,6,6.95419631038687,0.186011985609949,"WM88","PLX4720",8
"95","20160303","Well-R06-C07H2B_day9",47.4022,96,6,6.58496250072116,-0.18322182405577,"WM88","PLX4720",8
"96","20160303","Well-R06-C07H2B_day10",63.2844,91,6,6.5077946401987,-0.26038968457823,"WM88","PLX4720",8
"97","20160303","Well-R06-C07H2B_day11",90.4275,105,6,6.71424551766612,-0.0539388071108036,"WM88","PLX4720",8
"98","20160303","Well-R06-C07H2B_day12",96.8119,28,6,4.8073549220576,-1.96082940271932,"WM88","PLX4720",8
"99","20160303","Well-R06-C07H2B_day13",118.4314,49,6,5.61470984411521,-1.15347448066172,"WM88","PLX4720",8
"100","20160303","Well-R06-C07H2B_day14",145.9144,44,6,5.4594316186373,-1.30875270613963,"WM88","PLX4720",8
"101","20160303","Well-R06-C07H2B_day15",162.1647,45,6,5.49185309632967,-1.27633122844725,"WM88","PLX4720",8
"102","20160303","Well-R06-C07H2B_day16",185.4147,42,6,5.39231742277876,-1.37586690199817,"WM88","PLX4720",8
"110","20160303","Well-R06-C07H2B_day7",0,189,7,7.56224242422107,0,"WM88","PLX4720",8
"111","20160303","Well-R06-C07H2B_day8",27.4583,214,7,7.74146698640115,0.179224562180075,"WM88","PLX4720",8
"112","20160303","Well-R06-C07H2B_day9",47.4022,224,7,7.8073549220576,0.245112497836531,"WM88","PLX4720",8
"113","20160303","Well-R06-C07H2B_day10",63.2844,207,7,7.69348695749933,0.131244533278252,"WM88","PLX4720",8
"114","20160303","Well-R06-C07H2B_day11",90.4275,226,7,7.82017896241519,0.257936538194115,"WM88","PLX4720",8
"115","20160303","Well-R06-C07H2B_day12",96.8119,200,7,7.64385618977472,0.0816137655536515,"WM88","PLX4720",8
"116","20160303","Well-R06-C07H2B_day13",118.4314,211,7,7.72109918870718,0.158856764486112,"WM88","PLX4720",8
"117","20160303","Well-R06-C07H2B_day14",145.9144,207,7,7.69348695749933,0.131244533278252,"WM88","PLX4720",8
"118","20160303","Well-R06-C07H2B_day15",162.1647,173,7,7.43462822763672,-0.127614196584348,"WM88","PLX4720",8
"119","20160303","Well-R06-C07H2B_day16",185.4147,210,7,7.71424551766612,0.15200309344505,"WM88","PLX4720",8
"127","20160303","Well-R06-C08H2B_day7",0,460,8,8.84549005094438,0,"WM88","PLX4720",8
"128","20160303","Well-R06-C08H2B_day8",27.4583,596,8,9.21916852046216,0.373678469517786,"WM88","PLX4720",8
"129","20160303","Well-R06-C08H2B_day9",47.4022,436,8,8.76818432477693,-0.0773057261674488,"WM88","PLX4720",8
"130","20160303","Well-R06-C08H2B_day10",63.2844,378,8,8.56224242422107,-0.283247626723304,"WM88","PLX4720",8
"131","20160303","Well-R06-C08H2B_day11",90.4275,304,8,8.24792751344359,-0.59756253750079,"WM88","PLX4720",8
"132","20160303","Well-R06-C08H2B_day12",96.8119,100,8,6.64385618977472,-2.20163386116965,"WM88","PLX4720",8
"133","20160303","Well-R06-C08H2B_day13",118.4314,107,8,6.74146698640115,-2.10402306454323,"WM88","PLX4720",8
"134","20160303","Well-R06-C08H2B_day14",145.9144,98,8,6.61470984411521,-2.23078020682917,"WM88","PLX4720",8
"135","20160303","Well-R06-C08H2B_day15",162.1647,85,8,6.4093909361377,-2.43609911480667,"WM88","PLX4720",8
"136","20160303","Well-R06-C08H2B_day16",185.4147,89,8,6.4757334309664,-2.36975661997798,"WM88","PLX4720",8
"144","20160303","Well-R06-C08H2B_day7",0,458,9,8.83920378809694,0,"WM88","PLX4720",8
"145","20160303","Well-R06-C08H2B_day8",27.4583,556,9,9.11894107272351,0.279737284626563,"WM88","PLX4720",8
"146","20160303","Well-R06-C08H2B_day9",47.4022,358,9,8.48381577726426,-0.355388010832687,"WM88","PLX4720",8
"147","20160303","Well-R06-C08H2B_day10",63.2844,295,9,8.2045711442492,-0.634632643847739,"WM88","PLX4720",8
"148","20160303","Well-R06-C08H2B_day11",90.4275,279,9,8.12412131182919,-0.715082476267757,"WM88","PLX4720",8
"149","20160303","Well-R06-C08H2B_day12",96.8119,81,9,6.33985000288462,-2.49935378521232,"WM88","PLX4720",8
"150","20160303","Well-R06-C08H2B_day13",118.4314,83,9,6.37503943134692,-2.46416435675002,"WM88","PLX4720",8
"151","20160303","Well-R06-C08H2B_day14",145.9144,110,9,6.78135971352466,-2.05784407457228,"WM88","PLX4720",8
"152","20160303","Well-R06-C08H2B_day15",162.1647,98,9,6.61470984411521,-2.22449394398174,"WM88","PLX4720",8
"153","20160303","Well-R06-C08H2B_day16",185.4147,90,9,6.49185309632967,-2.34735069176727,"WM88","PLX4720",8
"161","20160303","Well-R06-C09H2B_day7",0,151,10,7.23840473932508,0,"WM88","PLX4720",8
"162","20160303","Well-R06-C09H2B_day8",27.4583,164,10,7.35755200461808,0.119147265293005,"WM88","PLX4720",8
"163","20160303","Well-R06-C09H2B_day9",47.4022,141,10,7.13955135239879,-0.0988533869262849,"WM88","PLX4720",8
"164","20160303","Well-R06-C09H2B_day10",63.2844,123,10,6.94251450533924,-0.295890233985839,"WM88","PLX4720",8
"165","20160303","Well-R06-C09H2B_day11",90.4275,109,10,6.76818432477693,-0.470220414548153,"WM88","PLX4720",8
"166","20160303","Well-R06-C09H2B_day12",96.8119,52,10,5.70043971814109,-1.53796502118399,"WM88","PLX4720",8
"167","20160303","Well-R06-C09H2B_day13",118.4314,63,10,5.97727992349992,-1.26112481582516,"WM88","PLX4720",8
"168","20160303","Well-R06-C09H2B_day14",145.9144,73,10,6.18982455888002,-1.04858018044506,"WM88","PLX4720",8
"169","20160303","Well-R06-C09H2B_day15",162.1647,66,10,6.04439411935845,-1.19401061996663,"WM88","PLX4720",8
"170","20160303","Well-R06-C09H2B_day16",185.4147,63,10,5.97727992349992,-1.26112481582516,"WM88","PLX4720",8
"178","20160303","Well-R06-C09H2B_day7",0,563,11,9.13699111208023,0,"WM88","PLX4720",8
"179","20160303","Well-R06-C09H2B_day8",27.4583,701,11,9.45327063401062,0.316279521930394,"WM88","PLX4720",8
"180","20160303","Well-R06-C09H2B_day9",47.4022,486,11,8.92481250360578,-0.212178608474449,"WM88","PLX4720",8
"181","20160303","Well-R06-C09H2B_day10",63.2844,483,11,8.91587937883577,-0.221111733244456,"WM88","PLX4720",8
"182","20160303","Well-R06-C09H2B_day11",90.4275,402,11,8.65105169117893,-0.485939420901301,"WM88","PLX4720",8
"183","20160303","Well-R06-C09H2B_day12",96.8119,279,11,8.12412131182919,-1.01286980025104,"WM88","PLX4720",8
"184","20160303","Well-R06-C09H2B_day13",118.4314,213,11,7.73470962022584,-1.40228149185439,"WM88","PLX4720",8
"185","20160303","Well-R06-C09H2B_day14",145.9144,247,11,7.94836723158468,-1.18862388049555,"WM88","PLX4720",8
"186","20160303","Well-R06-C09H2B_day15",162.1647,224,11,7.8073549220576,-1.32963619002263,"WM88","PLX4720",8
"187","20160303","Well-R06-C09H2B_day16",185.4147,228,11,7.83289001416474,-1.30410109791549,"WM88","PLX4720",8
"195","20160303","Well-R06-C02H2B_day7",0,340,12,8.4093909361377,0,"WM88","PLX4720",8
"196","20160303","Well-R06-C02H2B_day8",27.4583,406,12,8.66533591718518,0.255944981047474,"WM88","PLX4720",8
"197","20160303","Well-R06-C02H2B_day9",47.4022,286,12,8.15987133677839,-0.249519599359314,"WM88","PLX4720",8
"198","20160303","Well-R06-C02H2B_day10",63.2844,288,12,8.16992500144231,-0.23946593469539,"WM88","PLX4720",8
"199","20160303","Well-R06-C02H2B_day11",90.4275,257,12,8.00562454919388,-0.403766386943824,"WM88","PLX4720",8
"200","20160303","Well-R06-C02H2B_day12",96.8119,77,12,6.2667865406949,-2.1426043954428,"WM88","PLX4720",8
"201","20160303","Well-R06-C02H2B_day13",118.4314,96,12,6.58496250072116,-1.82442843541655,"WM88","PLX4720",8
"202","20160303","Well-R06-C02H2B_day14",145.9144,91,12,6.5077946401987,-1.90159629593901,"WM88","PLX4720",8
"203","20160303","Well-R06-C02H2B_day15",162.1647,96,12,6.58496250072116,-1.82442843541655,"WM88","PLX4720",8
"204","20160303","Well-R06-C02H2B_day16",185.4147,109,12,6.76818432477693,-1.64120661136078,"WM88","PLX4720",8
"212","20160303","Well-R06-C09H2B_day7",0,281,13,8.13442632022093,0,"WM88","PLX4720",8
"213","20160303","Well-R06-C09H2B_day8",27.4583,324,13,8.33985000288462,0.205423682663698,"WM88","PLX4720",8
"214","20160303","Well-R06-C09H2B_day9",47.4022,257,13,8.00562454919388,-0.128801771027048,"WM88","PLX4720",8
"215","20160303","Well-R06-C09H2B_day10",63.2844,224,13,7.8073549220576,-0.327071398163323,"WM88","PLX4720",8
"216","20160303","Well-R06-C09H2B_day11",90.4275,200,13,7.64385618977472,-0.490570130446202,"WM88","PLX4720",8
"217","20160303","Well-R06-C09H2B_day12",96.8119,134,13,7.06608919045777,-1.06833712976315,"WM88","PLX4720",8
"218","20160303","Well-R06-C09H2B_day13",118.4314,155,13,7.27612440527424,-0.858301914946689,"WM88","PLX4720",8
"219","20160303","Well-R06-C09H2B_day14",145.9144,167,13,7.38370429247405,-0.750722027746875,"WM88","PLX4720",8
"220","20160303","Well-R06-C09H2B_day15",162.1647,164,13,7.35755200461808,-0.776874315602843,"WM88","PLX4720",8
"221","20160303","Well-R06-C09H2B_day16",185.4147,160,13,7.32192809488736,-0.812498225333564,"WM88","PLX4720",8
"229","20160303","Well-R06-C09H2B_day7",0,352,14,8.4594316186373,0,"WM88","PLX4720",8
"230","20160303","Well-R06-C09H2B_day8",27.4583,509,14,8.9915218460757,0.532090227438399,"WM88","PLX4720",8
"231","20160303","Well-R06-C09H2B_day9",47.4022,467,14,8.86727873970966,0.407847121072365,"WM88","PLX4720",8
"232","20160303","Well-R06-C09H2B_day10",63.2844,466,14,8.86418614465428,0.404754526016983,"WM88","PLX4720",8
"233","20160303","Well-R06-C09H2B_day11",90.4275,401,14,8.64745842645492,0.188026807817623,"WM88","PLX4720",8
"234","20160303","Well-R06-C09H2B_day12",96.8119,143,14,7.15987133677839,-1.29956028185891,"WM88","PLX4720",8
"235","20160303","Well-R06-C09H2B_day13",118.4314,149,14,7.21916852046216,-1.24026309817514,"WM88","PLX4720",8
"236","20160303","Well-R06-C09H2B_day14",145.9144,148,14,7.20945336562895,-1.24997825300835,"WM88","PLX4720",8
"237","20160303","Well-R06-C09H2B_day15",162.1647,158,14,7.3037807481771,-1.15565087046019,"WM88","PLX4720",8
"238","20160303","Well-R06-C09H2B_day16",185.4147,161,14,7.33091687811462,-1.12851474052268,"WM88","PLX4720",8
"246","20160303","Well-R06-C10H2B_day7",0,455,15,8.82972273508606,0,"WM88","PLX4720",8
"247","20160303","Well-R06-C10H2B_day8",27.4583,498,15,8.96000193206808,0.130279196982023,"WM88","PLX4720",8
"248","20160303","Well-R06-C10H2B_day9",47.4022,376,15,8.55458885167764,-0.27513388340842,"WM88","PLX4720",8
"249","20160303","Well-R06-C10H2B_day10",63.2844,327,15,8.35314682549808,-0.476575909587975,"WM88","PLX4720",8
"250","20160303","Well-R06-C10H2B_day11",90.4275,265,15,8.04984854945056,-0.779874185635496,"WM88","PLX4720",8
"251","20160303","Well-R06-C10H2B_day12",96.8119,105,15,6.71424551766612,-2.11547721741994,"WM88","PLX4720",8
"252","20160303","Well-R06-C10H2B_day13",118.4314,133,15,7.05528243550119,-1.77444029958487,"WM88","PLX4720",8
"253","20160303","Well-R06-C10H2B_day14",145.9144,113,15,6.82017896241519,-2.00954377267087,"WM88","PLX4720",8
"254","20160303","Well-R06-C10H2B_day15",162.1647,111,15,6.79441586635011,-2.03530686873595,"WM88","PLX4720",8
"255","20160303","Well-R06-C10H2B_day16",185.4147,106,15,6.7279204545632,-2.10180228052286,"WM88","PLX4720",8
"263","20160303","Well-R06-C10H2B_day7",0,1166,16,10.1873520732005,0,"WM88","PLX4720",8
"264","20160303","Well-R06-C10H2B_day8",27.4583,1578,16,10.6238814900135,0.436529416812961,"WM88","PLX4720",8
"265","20160303","Well-R06-C10H2B_day9",47.4022,1204,16,10.2336196767597,0.0462676035592047,"WM88","PLX4720",8
"266","20160303","Well-R06-C10H2B_day10",63.2844,987,16,9.9469062744564,-0.2404457987441,"WM88","PLX4720",8
"267","20160303","Well-R06-C10H2B_day11",90.4275,684,16,9.4178525148859,-0.7694995583146,"WM88","PLX4720",8
"268","20160303","Well-R06-C10H2B_day12",96.8119,483,16,8.91587937883577,-1.27147269436472,"WM88","PLX4720",8
"269","20160303","Well-R06-C10H2B_day13",118.4314,447,16,8.80413102118332,-1.38322105201718,"WM88","PLX4720",8
"270","20160303","Well-R06-C10H2B_day14",145.9144,490,16,8.93663793900257,-1.25071413419793,"WM88","PLX4720",8
"271","20160303","Well-R06-C10H2B_day15",162.1647,434,16,8.76155123244448,-1.42580084075602,"WM88","PLX4720",8
"272","20160303","Well-R06-C10H2B_day16",185.4147,425,16,8.73131903102506,-1.45603304217543,"WM88","PLX4720",8
"280","20160303","Well-R06-C11H2B_day7",0,388,17,8.59991284218713,0,"WM88","PLX4720",8
"281","20160303","Well-R06-C11H2B_day8",27.4583,422,17,8.72109918870719,0.121186346520059,"WM88","PLX4720",8
"282","20160303","Well-R06-C11H2B_day9",47.4022,283,17,8.14465824283188,-0.455254599355245,"WM88","PLX4720",8
"283","20160303","Well-R06-C11H2B_day10",63.2844,269,17,8.07146236255662,-0.528450479630504,"WM88","PLX4720",8
"284","20160303","Well-R06-C11H2B_day11",90.4275,259,17,8.01680828768655,-0.583104554500572,"WM88","PLX4720",8
"285","20160303","Well-R06-C11H2B_day12",96.8119,38,17,5.24792751344359,-3.35198532874354,"WM88","PLX4720",8
"286","20160303","Well-R06-C11H2B_day13",118.4314,54,17,5.75488750216347,-2.84502534002366,"WM88","PLX4720",8
"287","20160303","Well-R06-C11H2B_day14",145.9144,50,17,5.64385618977472,-2.9560566524124,"WM88","PLX4720",8
"288","20160303","Well-R06-C11H2B_day15",162.1647,46,17,5.52356195605701,-3.07635088613011,"WM88","PLX4720",8
"289","20160303","Well-R06-C11H2B_day16",185.4147,46,17,5.52356195605701,-3.07635088613011,"WM88","PLX4720",8
"297","20160303","Well-R06-C11H2B_day7",0,96,18,6.58496250072116,0,"WM88","PLX4720",8
"298","20160303","Well-R06-C11H2B_day8",27.4583,198,18,7.62935662007961,1.04439411935845,"WM88","PLX4720",8
"299","20160303","Well-R06-C11H2B_day9",47.4022,97,18,6.59991284218713,0.0149503414659717,"WM88","PLX4720",8
"300","20160303","Well-R06-C11H2B_day10",63.2844,73,18,6.18982455888002,-0.395137941841138,"WM88","PLX4720",8
"301","20160303","Well-R06-C11H2B_day11",90.4275,68,18,6.08746284125034,-0.497499659470817,"WM88","PLX4720",8
"302","20160303","Well-R06-C11H2B_day12",96.8119,17,18,4.08746284125034,-2.49749965947082,"WM88","PLX4720",8
"303","20160303","Well-R06-C11H2B_day13",118.4314,12,18,3.58496250072116,-3,"WM88","PLX4720",8
"304","20160303","Well-R06-C11H2B_day14",145.9144,21,18,4.39231742277876,-2.1926450779424,"WM88","PLX4720",8
"305","20160303","Well-R06-C11H2B_day15",162.1647,12,18,3.58496250072116,-3,"WM88","PLX4720",8
"306","20160303","Well-R06-C11H2B_day16",185.4147,15,18,3.90689059560852,-2.67807190511264,"WM88","PLX4720",8
"314","20160303","Well-R06-C11H2B_day7",0,167,19,7.38370429247405,0,"WM88","PLX4720",8
"315","20160303","Well-R06-C11H2B_day8",27.4583,229,19,7.83920378809694,0.455499495622892,"WM88","PLX4720",8
"316","20160303","Well-R06-C11H2B_day9",47.4022,163,19,7.34872815423108,-0.0349761382429747,"WM88","PLX4720",8
"317","20160303","Well-R06-C11H2B_day10",63.2844,127,19,6.98868468677217,-0.395019605701886,"WM88","PLX4720",8
"318","20160303","Well-R06-C11H2B_day11",90.4275,159,19,7.31288295528436,-0.0708213371896962,"WM88","PLX4720",8
"319","20160303","Well-R06-C11H2B_day12",96.8119,134,19,7.06608919045777,-0.31761510201628,"WM88","PLX4720",8
"320","20160303","Well-R06-C11H2B_day13",118.4314,133,19,7.05528243550119,-0.328421856972862,"WM88","PLX4720",8
"321","20160303","Well-R06-C11H2B_day14",145.9144,175,19,7.45121111183233,0.0675068193582771,"WM88","PLX4720",8
"322","20160303","Well-R06-C11H2B_day15",162.1647,141,19,7.13955135239879,-0.244152940075258,"WM88","PLX4720",8
"323","20160303","Well-R06-C11H2B_day16",185.4147,137,19,7.09803208296053,-0.285672209513526,"WM88","PLX4720",8
"331","20160303","Well-R06-C11H2B_day7",0,110,20,6.78135971352466,0,"WM88","PLX4720",8
"332","20160303","Well-R06-C11H2B_day8",27.4583,172,20,7.4262647547021,0.644905041177438,"WM88","PLX4720",8
"333","20160303","Well-R06-C11H2B_day9",47.4022,103,20,6.68650052718322,-0.0948591863414414,"WM88","PLX4720",8
"334","20160303","Well-R06-C11H2B_day10",63.2844,71,20,6.14974711950468,-0.631612594019978,"WM88","PLX4720",8
"335","20160303","Well-R06-C11H2B_day11",90.4275,73,20,6.18982455888002,-0.591535154644642,"WM88","PLX4720",8
"336","20160303","Well-R06-C11H2B_day12",96.8119,36,20,5.16992500144231,-1.61143471208235,"WM88","PLX4720",8
"337","20160303","Well-R06-C11H2B_day13",118.4314,33,20,5.04439411935845,-1.73696559416621,"WM88","PLX4720",8
"338","20160303","Well-R06-C11H2B_day14",145.9144,53,20,5.7279204545632,-1.05343925896146,"WM88","PLX4720",8
"339","20160303","Well-R06-C11H2B_day15",162.1647,47,20,5.55458885167764,-1.22677086184702,"WM88","PLX4720",8
"340","20160303","Well-R06-C11H2B_day16",185.4147,48,20,5.58496250072116,-1.1963972128035,"WM88","PLX4720",8
"348","20160303","Well-R07-C02H2B_day7",0,348,21,8.44294349584873,0,"WM88","PLX4720",8
"349","20160303","Well-R07-C02H2B_day8",27.4583,361,21,8.49585502688717,0.0529115310384416,"WM88","PLX4720",8
"350","20160303","Well-R07-C02H2B_day9",47.4022,292,21,8.18982455888002,-0.253118936968711,"WM88","PLX4720",8
"351","20160303","Well-R07-C02H2B_day10",63.2844,262,21,8.03342300153745,-0.409520494311279,"WM88","PLX4720",8
"352","20160303","Well-R07-C02H2B_day11",90.4275,240,21,7.90689059560852,-0.53605290024021,"WM88","PLX4720",8
"353","20160303","Well-R07-C02H2B_day12",96.8119,162,21,7.33985000288462,-1.1030934929641,"WM88","PLX4720",8
"354","20160303","Well-R07-C02H2B_day13",118.4314,165,21,7.36632221424582,-1.07662128160291,"WM88","PLX4720",8
"355","20160303","Well-R07-C02H2B_day14",145.9144,163,21,7.34872815423108,-1.09421534161765,"WM88","PLX4720",8
"356","20160303","Well-R07-C02H2B_day15",162.1647,188,21,7.55458885167764,-0.888354644171091,"WM88","PLX4720",8
"357","20160303","Well-R07-C02H2B_day16",185.4147,167,21,7.38370429247405,-1.05923920337468,"WM88","PLX4720",8
"365","20160303","Well-R07-C03H2B_day7",0,117,22,6.8703647195834,0,"WM88","PLX4720",8
"366","20160303","Well-R07-C03H2B_day8",27.4583,156,22,7.28540221886225,0.415037499278844,"WM88","PLX4720",8
"367","20160303","Well-R07-C03H2B_day9",47.4022,88,22,6.4594316186373,-0.410933100946107,"WM88","PLX4720",8
"368","20160303","Well-R07-C03H2B_day10",63.2844,67,22,6.06608919045777,-0.804275529125633,"WM88","PLX4720",8
"369","20160303","Well-R07-C03H2B_day11",90.4275,51,22,5.6724253419715,-1.19793937761191,"WM88","PLX4720",8
"370","20160303","Well-R07-C03H2B_day12",96.8119,19,22,4.24792751344359,-2.62243720613982,"WM88","PLX4720",8
"371","20160303","Well-R07-C03H2B_day13",118.4314,40,22,5.32192809488736,-1.54843662469604,"WM88","PLX4720",8
"372","20160303","Well-R07-C03H2B_day14",145.9144,31,22,4.95419631038687,-1.91616840919653,"WM88","PLX4720",8
"373","20160303","Well-R07-C03H2B_day15",162.1647,18,22,4.16992500144231,-2.70043971814109,"WM88","PLX4720",8
"374","20160303","Well-R07-C03H2B_day16",185.4147,31,22,4.95419631038687,-1.91616840919653,"WM88","PLX4720",8
"382","20160303","Well-R06-C02H2B_day7",0,179,23,7.48381577726426,0,"WM88","PLX4720",8
"383","20160303","Well-R06-C02H2B_day8",27.4583,233,23,7.86418614465428,0.380370367390024,"WM88","PLX4720",8
"384","20160303","Well-R06-C02H2B_day9",47.4022,186,23,7.53915881110803,0.0553430338437746,"WM88","PLX4720",8
"385","20160303","Well-R06-C02H2B_day10",63.2844,146,23,7.18982455888002,-0.293991218384239,"WM88","PLX4720",8
"386","20160303","Well-R06-C02H2B_day11",90.4275,139,23,7.11894107272351,-0.364874704540749,"WM88","PLX4720",8
"387","20160303","Well-R06-C02H2B_day12",96.8119,87,23,6.44294349584873,-1.04087228141553,"WM88","PLX4720",8
"388","20160303","Well-R06-C02H2B_day13",118.4314,85,23,6.4093909361377,-1.07442484112655,"WM88","PLX4720",8
"389","20160303","Well-R06-C02H2B_day14",145.9144,89,23,6.4757334309664,-1.00808234629786,"WM88","PLX4720",8
"390","20160303","Well-R06-C02H2B_day15",162.1647,76,23,6.24792751344359,-1.23588826382067,"WM88","PLX4720",8
"391","20160303","Well-R06-C02H2B_day16",185.4147,83,23,6.37503943134692,-1.10877634591733,"WM88","PLX4720",8
"399","20160303","Well-R07-C03H2B_day7",0,178,24,7.4757334309664,0,"WM88","PLX4720",8
"400","20160303","Well-R07-C03H2B_day8",27.4583,209,24,7.70735913208088,0.231625701114485,"WM88","PLX4720",8
"401","20160303","Well-R07-C03H2B_day9",47.4022,119,24,6.89481776330794,-0.580915667658454,"WM88","PLX4720",8
