"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","cond","conc","rep","l2","nl2"
"1343",20160407,"E","E10","SKMEL5 Subclone07",109,88.9964,"Oligomycin","Postidle",4,2,6.76818432477693,-0.0897966703506397
"1344",20160407,"E","E10","SKMEL5 Subclone07",102,101.0342,"Oligomycin","Postidle",4,2,6.6724253419715,-0.18555565315607
"1345",20160407,"E","E10","SKMEL5 Subclone07",97,112.9581,"Oligomycin","Postidle",4,2,6.59991284218713,-0.25806815294044
"1346",20160407,"E","E10","SKMEL5 Subclone07",88,118.9911,"Oligomycin","Postidle",4,2,6.4594316186373,-0.39854937649027
"1347",20160407,"E","E10","SKMEL5 Subclone07",99,137.1278,"Oligomycin","Postidle",4,2,6.62935662007961,-0.22862437504796
"1348",20160407,"E","E11","SKMEL5 Subclone07",298,0,"Oligomycin","Postidle",4,3,8.21916852046216,0
"1349",20160407,"E","E11","SKMEL5 Subclone07",308,17.3386,"Oligomycin","Postidle",4,3,8.2667865406949,0.0476180202327399
"1350",20160407,"E","E11","SKMEL5 Subclone07",308,22.7569,"Oligomycin","Postidle",4,3,8.2667865406949,0.0476180202327399
"1351",20160407,"E","E11","SKMEL5 Subclone07",270,40.9197,"Oligomycin","Postidle",4,3,8.07681559705083,-0.14235292341133
"1352",20160407,"E","E11","SKMEL5 Subclone07",257,47.3308,"Oligomycin","Postidle",4,3,8.00562454919388,-0.21354397126828
"1353",20160407,"E","E11","SKMEL5 Subclone07",234,64.8319,"Oligomycin","Postidle",4,3,7.8703647195834,-0.34880380087876
"1354",20160407,"E","E11","SKMEL5 Subclone07",207,72.0406,"Oligomycin","Postidle",4,3,7.69348695749933,-0.525681562962831
"1355",20160407,"E","E11","SKMEL5 Subclone07",186,72.4986,"Oligomycin","Postidle",4,3,7.53915881110803,-0.68000970935413
"1356",20160407,"E","E11","SKMEL5 Subclone07",152,88.9964,"Oligomycin","Postidle",4,3,7.24792751344359,-0.971241007018571
"1357",20160407,"E","E11","SKMEL5 Subclone07",145,101.0342,"Oligomycin","Postidle",4,3,7.17990909001493,-1.03925943044723
"1358",20160407,"E","E11","SKMEL5 Subclone07",138,112.9581,"Oligomycin","Postidle",4,3,7.10852445677817,-1.11064406368399
"1359",20160407,"E","E11","SKMEL5 Subclone07",139,118.9911,"Oligomycin","Postidle",4,3,7.11894107272351,-1.10022744773865
"1360",20160407,"E","E11","SKMEL5 Subclone07",139,137.1278,"Oligomycin","Postidle",4,3,7.11894107272351,-1.10022744773865
"1361",20160407,"F","F02","SKMEL5 Subclone10",845,0,"Oligomycin","Untreated",0,1,9.72280753116955,0
"1362",20160407,"F","F02","SKMEL5 Subclone10",1024,17.3386,"Oligomycin","Untreated",0,1,10,0.277192468830449
"1363",20160407,"F","F02","SKMEL5 Subclone10",996,22.7569,"Oligomycin","Untreated",0,1,9.96000193206808,0.237194400898529
"1364",20160407,"F","F02","SKMEL5 Subclone10",1275,40.9197,"Oligomycin","Untreated",0,1,10.3162815317462,0.59347400057665
"1365",20160407,"F","F02","SKMEL5 Subclone10",1446,47.3308,"Oligomycin","Untreated",0,1,10.4978518369511,0.775044305781549
"1366",20160407,"F","F02","SKMEL5 Subclone10",2174,64.8319,"Oligomycin","Untreated",0,1,11.0861362250273,1.36332869385775
"1367",20160407,"F","F02","SKMEL5 Subclone10",2638,72.0406,"Oligomycin","Untreated",0,1,11.3652288492515,1.64242131808195
"1368",20160407,"F","F02","SKMEL5 Subclone10",3435,72.4986,"Oligomycin","Untreated",0,1,11.7460943837055,2.02328685253595
"1369",20160407,"F","F02","SKMEL5 Subclone10",4084,88.9964,"Oligomycin","Untreated",0,1,11.9957671508778,2.27295961970825
"1370",20160407,"F","F02","SKMEL5 Subclone10",6877,101.0342,"Oligomycin","Untreated",0,1,12.7475636302551,3.02475609908555
"1371",20160407,"F","F02","SKMEL5 Subclone10",8950,112.9581,"Oligomycin","Untreated",0,1,13.127671967039,3.40486443586945
"1372",20160407,"F","F02","SKMEL5 Subclone10",10857,118.9911,"Oligomycin","Untreated",0,1,13.4063378930937,3.68353036192415
"1373",20160407,"F","F02","SKMEL5 Subclone10",13362,137.1278,"Oligomycin","Untreated",0,1,13.7058483435089,3.98304081233935
"1374",20160407,"F","F03","SKMEL5 Subclone10",835,0,"Oligomycin","Untreated",0,2,9.70563238736142,0
"1375",20160407,"F","F03","SKMEL5 Subclone10",958,17.3386,"Oligomycin","Untreated",0,2,9.90388184573618,0.198249458374759
"1376",20160407,"F","F03","SKMEL5 Subclone10",1082,22.7569,"Oligomycin","Untreated",0,2,10.0794847838268,0.373852396465379
"1377",20160407,"F","F03","SKMEL5 Subclone10",1432,40.9197,"Oligomycin","Untreated",0,2,10.4838157772643,0.77818338990288
"1378",20160407,"F","F03","SKMEL5 Subclone10",1671,47.3308,"Oligomycin","Untreated",0,2,10.7064960180612,1.00086363069978
"1379",20160407,"F","F03","SKMEL5 Subclone10",2665,64.8319,"Oligomycin","Untreated",0,2,11.3799198176465,1.67428743028508
"1380",20160407,"F","F03","SKMEL5 Subclone10",3184,72.0406,"Oligomycin","Untreated",0,2,11.6366246205436,1.93099223318218
"1381",20160407,"F","F03","SKMEL5 Subclone10",3699,72.4986,"Oligomycin","Untreated",0,2,11.852919585124,2.14728719776258
"1382",20160407,"F","F03","SKMEL5 Subclone10",5514,88.9964,"Oligomycin","Untreated",0,2,12.4288835520102,2.72325116464878
"1383",20160407,"F","F03","SKMEL5 Subclone10",7881,101.0342,"Oligomycin","Untreated",0,2,12.9441629858548,3.23853059849338
"1384",20160407,"F","F03","SKMEL5 Subclone10",10351,112.9581,"Oligomycin","Untreated",0,2,13.3374825313658,3.63185014400438
"1385",20160407,"F","F03","SKMEL5 Subclone10",11556,118.9911,"Oligomycin","Untreated",0,2,13.4963544885646,3.79072210120318
"1386",20160407,"F","F03","SKMEL5 Subclone10",14373,137.1278,"Oligomycin","Untreated",0,2,13.8110735988535,4.10544121149208
"1387",20160407,"G","G02","SKMEL5 Subclone10",564,0,"Oligomycin","Postidle",0,1,9.13955135239879,0
"1388",20160407,"G","G02","SKMEL5 Subclone10",490,17.3386,"Oligomycin","Postidle",0,1,8.93663793900257,-0.202913413396221
"1389",20160407,"G","G02","SKMEL5 Subclone10",421,22.7569,"Oligomycin","Postidle",0,1,8.7176764230664,-0.42187492933239
"1390",20160407,"G","G02","SKMEL5 Subclone10",444,40.9197,"Oligomycin","Postidle",0,1,8.79441586635011,-0.345135486048679
"1391",20160407,"G","G02","SKMEL5 Subclone10",466,47.3308,"Oligomycin","Postidle",0,1,8.86418614465428,-0.27536520774451
"1392",20160407,"G","G02","SKMEL5 Subclone10",550,64.8319,"Oligomycin","Postidle",0,1,9.10328780841202,-0.0362635439867702
"1393",20160407,"G","G02","SKMEL5 Subclone10",507,72.0406,"Oligomycin","Postidle",0,1,8.98584193700334,-0.153709415395451
"1394",20160407,"G","G02","SKMEL5 Subclone10",637,72.4986,"Oligomycin","Postidle",0,1,9.3151495622563,0.17559820985751
"1395",20160407,"G","G02","SKMEL5 Subclone10",767,88.9964,"Oligomycin","Postidle",0,1,9.58308276750293,0.44353141510414
"1396",20160407,"G","G02","SKMEL5 Subclone10",831,101.0342,"Oligomycin","Postidle",0,1,9.69870466677034,0.559153314371549
"1397",20160407,"G","G02","SKMEL5 Subclone10",1435,112.9581,"Oligomycin","Postidle",0,1,10.4868350215631,1.34728366916431
"1398",20160407,"G","G02","SKMEL5 Subclone10",1480,118.9911,"Oligomycin","Postidle",0,1,10.5313814605163,1.39183010811751
"1399",20160407,"G","G02","SKMEL5 Subclone10",1844,137.1278,"Oligomycin","Postidle",0,1,10.8486229404293,1.70907158803051
"1400",20160407,"G","G03","SKMEL5 Subclone10",475,0,"Oligomycin","Postidle",0,2,8.89178370321831,0
"1401",20160407,"G","G03","SKMEL5 Subclone10",421,17.3386,"Oligomycin","Postidle",0,2,8.7176764230664,-0.17410728015191
"1402",20160407,"G","G03","SKMEL5 Subclone10",417,22.7569,"Oligomycin","Postidle",0,2,8.70390357344466,-0.187880129773651
"1403",20160407,"G","G03","SKMEL5 Subclone10",371,40.9197,"Oligomycin","Postidle",0,2,8.5352753766208,-0.35650832659751
"1404",20160407,"G","G03","SKMEL5 Subclone10",381,47.3308,"Oligomycin","Postidle",0,2,8.57364718749332,-0.318136515724991
"1405",20160407,"G","G03","SKMEL5 Subclone10",515,64.8319,"Oligomycin","Postidle",0,2,9.00842862207058,0.11664491885227
"1406",20160407,"G","G03","SKMEL5 Subclone10",569,72.0406,"Oligomycin","Postidle",0,2,9.15228484230658,0.260501139088269
"1407",20160407,"G","G03","SKMEL5 Subclone10",661,72.4986,"Oligomycin","Postidle",0,2,9.36850646150769,0.47672275828938
"1408",20160407,"G","G03","SKMEL5 Subclone10",810,88.9964,"Oligomycin","Postidle",0,2,9.66177809777199,0.769994394553679
"1409",20160407,"G","G03","SKMEL5 Subclone10",1066,101.0342,"Oligomycin","Postidle",0,2,10.0579917227592,1.16620801954089
"1410",20160407,"G","G03","SKMEL5 Subclone10",1205,112.9581,"Oligomycin","Postidle",0,2,10.2348174311173,1.34303372789899
"1411",20160407,"G","G03","SKMEL5 Subclone10",1651,118.9911,"Oligomycin","Postidle",0,2,10.6891244049133,1.79734070169499
"1412",20160407,"G","G03","SKMEL5 Subclone10",2236,137.1278,"Oligomycin","Postidle",0,2,11.1267044728432,2.23492076962489
"1413",20160407,"F","F04","SKMEL5 Subclone10",722,0,"Oligomycin","Untreated",0.25,1,9.49585502688717,0
"1414",20160407,"F","F04","SKMEL5 Subclone10",845,17.3386,"Oligomycin","Untreated",0.25,1,9.72280753116955,0.22695250428238
"1415",20160407,"F","F04","SKMEL5 Subclone10",872,22.7569,"Oligomycin","Untreated",0.25,1,9.76818432477693,0.27232929788976
"1416",20160407,"F","F04","SKMEL5 Subclone10",969,40.9197,"Oligomycin","Untreated",0.25,1,9.92035285541508,0.42449782852791
"1417",20160407,"F","F04","SKMEL5 Subclone10",958,47.3308,"Oligomycin","Untreated",0.25,1,9.90388184573618,0.408026818849009
"1418",20160407,"F","F04","SKMEL5 Subclone10",915,64.8319,"Oligomycin","Untreated",0.25,1,9.8376279331714,0.341772906284229
"1419",20160407,"F","F04","SKMEL5 Subclone10",883,72.0406,"Oligomycin","Untreated",0.25,1,9.78626962764847,0.2904146007613
"1420",20160407,"F","F04","SKMEL5 Subclone10",645,72.4986,"Oligomycin","Untreated",0.25,1,9.33315535031062,-0.162699676576551
"1421",20160407,"F","F04","SKMEL5 Subclone10",584,88.9964,"Oligomycin","Untreated",0.25,1,9.18982455888002,-0.306030468007151
"1422",20160407,"F","F04","SKMEL5 Subclone10",522,101.0342,"Oligomycin","Untreated",0.25,1,9.02790599656988,-0.467949030317291
"1423",20160407,"F","F04","SKMEL5 Subclone10",459,112.9581,"Oligomycin","Untreated",0.25,1,8.84235034341381,-0.65350468347336
"1424",20160407,"F","F04","SKMEL5 Subclone10",466,118.9911,"Oligomycin","Untreated",0.25,1,8.86418614465428,-0.631668882232891
"1425",20160407,"F","F04","SKMEL5 Subclone10",422,137.1278,"Oligomycin","Untreated",0.25,1,8.72109918870719,-0.774755838179981
"1426",20160407,"F","F05","SKMEL5 Subclone10",634,0,"Oligomycin","Untreated",0.25,2,9.30833903013941,0
"1427",20160407,"F","F05","SKMEL5 Subclone10",747,17.3386,"Oligomycin","Untreated",0.25,2,9.54496443278924,0.23662540264983
"1428",20160407,"F","F05","SKMEL5 Subclone10",787,22.7569,"Oligomycin","Untreated",0.25,2,9.62021982550749,0.311880795368081
"1429",20160407,"F","F05","SKMEL5 Subclone10",883,40.9197,"Oligomycin","Untreated",0.25,2,9.78626962764847,0.477930597509062
"1430",20160407,"F","F05","SKMEL5 Subclone10",884,47.3308,"Oligomycin","Untreated",0.25,2,9.78790255939143,0.479563529252021
"1431",20160407,"F","F05","SKMEL5 Subclone10",790,64.8319,"Oligomycin","Untreated",0.25,2,9.62570884306447,0.31736981292506
"1432",20160407,"F","F05","SKMEL5 Subclone10",759,72.0406,"Oligomycin","Untreated",0.25,2,9.56795607541547,0.259617045276061
"1433",20160407,"F","F05","SKMEL5 Subclone10",606,72.4986,"Oligomycin","Untreated",0.25,2,9.24317398347295,-0.0651650466664595
"1434",20160407,"F","F05","SKMEL5 Subclone10",525,88.9964,"Oligomycin","Untreated",0.25,2,9.03617361255349,-0.272165417585919
"1435",20160407,"F","F05","SKMEL5 Subclone10",471,101.0342,"Oligomycin","Untreated",0.25,2,8.87958324961278,-0.428755780526629
"1436",20160407,"F","F05","SKMEL5 Subclone10",423,112.9581,"Oligomycin","Untreated",0.25,2,8.72451385311995,-0.58382517701946
"1437",20160407,"F","F05","SKMEL5 Subclone10",394,118.9911,"Oligomycin","Untreated",0.25,2,8.62205181945638,-0.686287210683028
"1438",20160407,"F","F05","SKMEL5 Subclone10",362,137.1278,"Oligomycin","Untreated",0.25,2,8.49984588708321,-0.8084931430562
"1439",20160407,"G","G04","SKMEL5 Subclone10",484,0,"Oligomycin","Postidle",0.25,1,8.91886323727459,0
"1440",20160407,"G","G04","SKMEL5 Subclone10",495,17.3386,"Oligomycin","Postidle",0.25,1,8.95128471496697,0.032421477692381
"1441",20160407,"G","G04","SKMEL5 Subclone10",494,22.7569,"Oligomycin","Postidle",0.25,1,8.94836723158468,0.0295039943100903
"1442",20160407,"G","G04","SKMEL5 Subclone10",552,40.9197,"Oligomycin","Postidle",0.25,1,9.10852445677817,0.189661219503581
"1443",20160407,"G","G04","SKMEL5 Subclone10",493,47.3308,"Oligomycin","Postidle",0.25,1,8.94544383637791,0.0265805991033208
"1444",20160407,"G","G04","SKMEL5 Subclone10",450,64.8319,"Oligomycin","Postidle",0.25,1,8.81378119121704,-0.10508204605755
"1445",20160407,"G","G04","SKMEL5 Subclone10",428,72.0406,"Oligomycin","Postidle",0.25,1,8.74146698640115,-0.177396250873439
"1446",20160407,"G","G04","SKMEL5 Subclone10",388,72.4986,"Oligomycin","Postidle",0.25,1,8.59991284218713,-0.318950395087459
"1447",20160407,"G","G04","SKMEL5 Subclone10",307,88.9964,"Oligomycin","Postidle",0.25,1,8.26209484537018,-0.656768391904409
"1448",20160407,"G","G04","SKMEL5 Subclone10",288,101.0342,"Oligomycin","Postidle",0.25,1,8.16992500144231,-0.748938235832279
"1449",20160407,"G","G04","SKMEL5 Subclone10",260,112.9581,"Oligomycin","Postidle",0.25,1,8.02236781302845,-0.896495424246138
"1450",20160407,"G","G04","SKMEL5 Subclone10",255,118.9911,"Oligomycin","Postidle",0.25,1,7.99435343685886,-0.92450980041573
"1451",20160407,"G","G04","SKMEL5 Subclone10",254,137.1278,"Oligomycin","Postidle",0.25,1,7.98868468677217,-0.930178550502419
"1452",20160407,"G","G05","SKMEL5 Subclone10",430,0,"Oligomycin","Postidle",0.25,2,8.74819284958946,0
"1453",20160407,"G","G05","SKMEL5 Subclone10",462,17.3386,"Oligomycin","Postidle",0.25,2,8.85174904141606,0.1035561918266
"1454",20160407,"G","G05","SKMEL5 Subclone10",484,22.7569,"Oligomycin","Postidle",0.25,2,8.91886323727459,0.17067038768513
"1455",20160407,"G","G05","SKMEL5 Subclone10",455,40.9197,"Oligomycin","Postidle",0.25,2,8.82972273508606,0.0815298854966002
"1456",20160407,"G","G05","SKMEL5 Subclone10",433,47.3308,"Oligomycin","Postidle",0.25,2,8.75822321472672,0.0100303651372595
"1457",20160407,"G","G05","SKMEL5 Subclone10",388,64.8319,"Oligomycin","Postidle",0.25,2,8.59991284218713,-0.148280007402329
"1458",20160407,"G","G05","SKMEL5 Subclone10",348,72.0406,"Oligomycin","Postidle",0.25,2,8.44294349584873,-0.305249353740729
"1459",20160407,"G","G05","SKMEL5 Subclone10",376,72.4986,"Oligomycin","Postidle",0.25,2,8.55458885167764,-0.19360399791182
"1460",20160407,"G","G05","SKMEL5 Subclone10",286,88.9964,"Oligomycin","Postidle",0.25,2,8.15987133677839,-0.588321512811069
"1461",20160407,"G","G05","SKMEL5 Subclone10",257,101.0342,"Oligomycin","Postidle",0.25,2,8.00562454919388,-0.742568300395579
"1462",20160407,"G","G05","SKMEL5 Subclone10",246,112.9581,"Oligomycin","Postidle",0.25,2,7.94251450533924,-0.80567834425022
"1463",20160407,"G","G05","SKMEL5 Subclone10",249,118.9911,"Oligomycin","Postidle",0.25,2,7.96000193206808,-0.78819091752138
"1464",20160407,"G","G05","SKMEL5 Subclone10",266,137.1278,"Oligomycin","Postidle",0.25,2,8.05528243550119,-0.692910414088269
"1465",20160407,"F","F06","SKMEL5 Subclone10",726,0,"Oligomycin","Untreated",1,1,9.50382573799575,0
"1466",20160407,"F","F06","SKMEL5 Subclone10",815,17.3386,"Oligomycin","Untreated",1,1,9.67065624911844,0.16683051112269
"1467",20160407,"F","F06","SKMEL5 Subclone10",858,22.7569,"Oligomycin","Untreated",1,1,9.74483383749955,0.2410080995038
"1468",20160407,"F","F06","SKMEL5 Subclone10",950,40.9197,"Oligomycin","Untreated",1,1,9.89178370321831,0.38795796522256
"1469",20160407,"F","F06","SKMEL5 Subclone10",951,47.3308,"Oligomycin","Untreated",1,1,9.89330153086056,0.389475792864809
"1470",20160407,"F","F06","SKMEL5 Subclone10",913,64.8319,"Oligomycin","Untreated",1,1,9.83447104998422,0.330645311988469
"1471",20160407,"F","F06","SKMEL5 Subclone10",875,72.0406,"Oligomycin","Untreated",1,1,9.77313920671969,0.26931346872394
"1472",20160407,"F","F06","SKMEL5 Subclone10",638,72.4986,"Oligomycin","Untreated",1,1,9.31741261376487,-0.186413124230882
"1473",20160407,"F","F06","SKMEL5 Subclone10",598,88.9964,"Oligomycin","Untreated",1,1,9.2240016741981,-0.279824063797651
"1474",20160407,"F","F06","SKMEL5 Subclone10",539,101.0342,"Oligomycin","Untreated",1,1,9.07414146275251,-0.429684275243241
"1475",20160407,"F","F06","SKMEL5 Subclone10",502,112.9581,"Oligomycin","Untreated",1,1,8.97154355395077,-0.532282184044981
"1476",20160407,"F","F06","SKMEL5 Subclone10",493,118.9911,"Oligomycin","Untreated",1,1,8.94544383637791,-0.558381901617841
"1477",20160407,"F","F06","SKMEL5 Subclone10",452,137.1278,"Oligomycin","Untreated",1,1,8.82017896241519,-0.683646775580561
"1478",20160407,"F","F07","SKMEL5 Subclone10",585,0,"Oligomycin","Untreated",1,2,9.19229281447077,0
"1479",20160407,"F","F07","SKMEL5 Subclone10",636,17.3386,"Oligomycin","Untreated",1,2,9.31288295528435,0.120590140813579
"1480",20160407,"F","F07","SKMEL5 Subclone10",715,22.7569,"Oligomycin","Untreated",1,2,9.48179943166575,0.289506617194981
"1481",20160407,"F","F07","SKMEL5 Subclone10",824,40.9197,"Oligomycin","Untreated",1,2,9.68650052718322,0.49420771271245
"1482",20160407,"F","F07","SKMEL5 Subclone10",821,47.3308,"Oligomycin","Untreated",1,2,9.68123841177781,0.48894559730704
"1483",20160407,"F","F07","SKMEL5 Subclone10",800,64.8319,"Oligomycin","Untreated",1,2,9.64385618977473,0.451563375303961
"1484",20160407,"F","F07","SKMEL5 Subclone10",741,72.0406,"Oligomycin","Untreated",1,2,9.53332973230583,0.34103691783506
"1485",20160407,"F","F07","SKMEL5 Subclone10",668,72.4986,"Oligomycin","Untreated",1,2,9.38370429247405,0.19141147800328
"1486",20160407,"F","F07","SKMEL5 Subclone10",602,88.9964,"Oligomycin","Untreated",1,2,9.2336196767597,0.0413268622889298
"1487",20160407,"F","F07","SKMEL5 Subclone10",531,101.0342,"Oligomycin","Untreated",1,2,9.05256805080415,-0.139724763666621
"1488",20160407,"F","F07","SKMEL5 Subclone10",492,112.9581,"Oligomycin","Untreated",1,2,8.94251450533924,-0.24977830913153
"1489",20160407,"F","F07","SKMEL5 Subclone10",476,118.9911,"Oligomycin","Untreated",1,2,8.89481776330794,-0.297475051162831
"1490",20160407,"F","F07","SKMEL5 Subclone10",433,137.1278,"Oligomycin","Untreated",1,2,8.75822321472672,-0.434069599744051
"1491",20160407,"F","F08","SKMEL5 Subclone10",716,0,"Oligomycin","Untreated",1,3,9.48381577726426,0
"1492",20160407,"F","F08","SKMEL5 Subclone10",836,17.3386,"Oligomycin","Untreated",1,3,9.70735913208088,0.22354335481662
"1493",20160407,"F","F08","SKMEL5 Subclone10",872,22.7569,"Oligomycin","Untreated",1,3,9.76818432477693,0.28436854751267
"1494",20160407,"F","F08","SKMEL5 Subclone10",963,40.9197,"Oligomycin","Untreated",1,3,9.91139198784346,0.4275762105792
"1495",20160407,"F","F08","SKMEL5 Subclone10",972,47.3308,"Oligomycin","Untreated",1,3,9.92481250360578,0.44099672634152
"1496",20160407,"F","F08","SKMEL5 Subclone10",927,64.8319,"Oligomycin","Untreated",1,3,9.85642552862553,0.372609751361271
"1497",20160407,"F","F08","SKMEL5 Subclone10",868,72.0406,"Oligomycin","Untreated",1,3,9.76155123244448,0.27773545518022
"1498",20160407,"F","F08","SKMEL5 Subclone10",746,72.4986,"Oligomycin","Untreated",1,3,9.54303182025524,0.0592160429909807
"1499",20160407,"F","F08","SKMEL5 Subclone10",659,88.9964,"Oligomycin","Untreated",1,3,9.36413465500805,-0.11968112225621
"1500",20160407,"F","F08","SKMEL5 Subclone10",574,101.0342,"Oligomycin","Untreated",1,3,9.16490692667569,-0.318908850588571
"1501",20160407,"F","F08","SKMEL5 Subclone10",537,112.9581,"Oligomycin","Untreated",1,3,9.06877827798541,-0.415037499278849
"1502",20160407,"F","F08","SKMEL5 Subclone10",499,118.9911,"Oligomycin","Untreated",1,3,8.96289600533726,-0.520919771927
"1503",20160407,"F","F08","SKMEL5 Subclone10",496,137.1278,"Oligomycin","Untreated",1,3,8.95419631038687,-0.52961946687739
"1504",20160407,"G","G06","SKMEL5 Subclone10",459,0,"Oligomycin","Postidle",1,1,8.84235034341381,0
"1505",20160407,"G","G06","SKMEL5 Subclone10",388,17.3386,"Oligomycin","Postidle",1,1,8.59991284218713,-0.24243750122668
"1506",20160407,"G","G06","SKMEL5 Subclone10",439,22.7569,"Oligomycin","Postidle",1,1,8.77807712953536,-0.064273213878451
"1507",20160407,"G","G06","SKMEL5 Subclone10",488,40.9197,"Oligomycin","Postidle",1,1,8.93073733756289,0.0883869941490794
"1508",20160407,"G","G06","SKMEL5 Subclone10",444,47.3308,"Oligomycin","Postidle",1,1,8.79441586635011,-0.0479344770637002
"1509",20160407,"G","G06","SKMEL5 Subclone10",402,64.8319,"Oligomycin","Postidle",1,1,8.65105169117893,-0.191298652234881
"1510",20160407,"G","G06","SKMEL5 Subclone10",367,72.0406,"Oligomycin","Postidle",1,1,8.51963625284321,-0.322714090570601
"1511",20160407,"G","G06","SKMEL5 Subclone10",357,72.4986,"Oligomycin","Postidle",1,1,8.4797802640291,-0.36257007938471
"1512",20160407,"G","G06","SKMEL5 Subclone10",293,88.9964,"Oligomycin","Postidle",1,1,8.19475685442225,-0.647593488991561
"1513",20160407,"G","G06","SKMEL5 Subclone10",268,101.0342,"Oligomycin","Postidle",1,1,8.06608919045777,-0.776261152956041
"1514",20160407,"G","G06","SKMEL5 Subclone10",249,112.9581,"Oligomycin","Postidle",1,1,7.96000193206808,-0.882348411345731
"1515",20160407,"G","G06","SKMEL5 Subclone10",234,118.9911,"Oligomycin","Postidle",1,1,7.8703647195834,-0.971985623830411
"1516",20160407,"G","G06","SKMEL5 Subclone10",249,137.1278,"Oligomycin","Postidle",1,1,7.96000193206808,-0.882348411345731
"1517",20160407,"G","G07","SKMEL5 Subclone10",353,0,"Oligomycin","Postidle",1,2,8.46352437327118,0
"1518",20160407,"G","G07","SKMEL5 Subclone10",383,17.3386,"Oligomycin","Postidle",1,2,8.58120058192496,0.11767620865378
"1519",20160407,"G","G07","SKMEL5 Subclone10",363,22.7569,"Oligomycin","Postidle",1,2,8.50382573799575,0.04030136472457
"1520",20160407,"G","G07","SKMEL5 Subclone10",410,40.9197,"Oligomycin","Postidle",1,2,8.67948009950545,0.21595572623427
"1521",20160407,"G","G07","SKMEL5 Subclone10",381,47.3308,"Oligomycin","Postidle",1,2,8.57364718749332,0.110122814222139
"1522",20160407,"G","G07","SKMEL5 Subclone10",341,64.8319,"Oligomycin","Postidle",1,2,8.41362792902417,-0.0498964442470111
"1523",20160407,"G","G07","SKMEL5 Subclone10",339,72.0406,"Oligomycin","Postidle",1,2,8.40514146313634,-0.0583829101348403
"1524",20160407,"G","G07","SKMEL5 Subclone10",319,72.4986,"Oligomycin","Postidle",1,2,8.31741261376487,-0.146111759506312
"1525",20160407,"G","G07","SKMEL5 Subclone10",270,88.9964,"Oligomycin","Postidle",1,2,8.07681559705083,-0.386708776220351
"1526",20160407,"G","G07","SKMEL5 Subclone10",257,101.0342,"Oligomycin","Postidle",1,2,8.00562454919388,-0.4578998240773
"1527",20160407,"G","G07","SKMEL5 Subclone10",238,112.9581,"Oligomycin","Postidle",1,2,7.89481776330794,-0.568706609963241
"1528",20160407,"G","G07","SKMEL5 Subclone10",235,118.9911,"Oligomycin","Postidle",1,2,7.876516946565,-0.58700742670618
"1529",20160407,"G","G07","SKMEL5 Subclone10",226,137.1278,"Oligomycin","Postidle",1,2,7.82017896241519,-0.643345410855991
"1530",20160407,"G","G08","SKMEL5 Subclone10",484,0,"Oligomycin","Postidle",1,3,8.91886323727459,0
"1531",20160407,"G","G08","SKMEL5 Subclone10",513,17.3386,"Oligomycin","Postidle",1,3,9.00281501560705,0.0839517783324606
"1532",20160407,"G","G08","SKMEL5 Subclone10",487,22.7569,"Oligomycin","Postidle",1,3,8.92777796208234,0.00891472480775057
"1533",20160407,"G","G08","SKMEL5 Subclone10",519,40.9197,"Oligomycin","Postidle",1,3,9.01959072835788,0.10072749108329
"1534",20160407,"G","G08","SKMEL5 Subclone10",507,47.3308,"Oligomycin","Postidle",1,3,8.98584193700334,0.0669786997287503
"1535",20160407,"G","G08","SKMEL5 Subclone10",423,64.8319,"Oligomycin","Postidle",1,3,8.72451385311995,-0.19434938415464
"1536",20160407,"G","G08","SKMEL5 Subclone10",393,72.0406,"Oligomycin","Postidle",1,3,8.61838550225861,-0.30047773501598
"1537",20160407,"G","G08","SKMEL5 Subclone10",355,72.4986,"Oligomycin","Postidle",1,3,8.47167521439204,-0.44718802288255
"1538",20160407,"G","G08","SKMEL5 Subclone10",265,88.9964,"Oligomycin","Postidle",1,3,8.04984854945056,-0.869014687824029
"1539",20160407,"G","G08","SKMEL5 Subclone10",235,101.0342,"Oligomycin","Postidle",1,3,7.876516946565,-1.04234629070959
"1540",20160407,"G","G08","SKMEL5 Subclone10",232,112.9581,"Oligomycin","Postidle",1,3,7.85798099512757,-1.06088224214702
"1541",20160407,"G","G08","SKMEL5 Subclone10",213,118.9911,"Oligomycin","Postidle",1,3,7.73470962022584,-1.18415361704875
"1542",20160407,"G","G08","SKMEL5 Subclone10",224,137.1278,"Oligomycin","Postidle",1,3,7.8073549220576,-1.11150831521699
"1543",20160407,"F","F09","SKMEL5 Subclone10",746,0,"Oligomycin","Untreated",4,1,9.54303182025524,0
"1544",20160407,"F","F09","SKMEL5 Subclone10",830,17.3386,"Oligomycin","Untreated",4,1,9.69696752623429,0.15393570597905
"1545",20160407,"F","F09","SKMEL5 Subclone10",886,22.7569,"Oligomycin","Untreated",4,1,9.79116288855502,0.248131068299779
"1546",20160407,"F","F09","SKMEL5 Subclone10",954,40.9197,"Oligomycin","Untreated",4,1,9.89784545600551,0.354813635750268
"1547",20160407,"F","F09","SKMEL5 Subclone10",941,47.3308,"Oligomycin","Untreated",4,1,9.87805091272854,0.335019092473299
"1548",20160407,"F","F09","SKMEL5 Subclone10",907,64.8319,"Oligomycin","Untreated",4,1,9.82495874052852,0.28192692027328
