"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"90","20170312","Parental","G",2190,"G06",12.7883,"dabrafenib",0.125,3,11.0967151544885,0.686263802984541
"150","20170312","Parental","G",2267,"G06",21.6869,"dabrafenib",0.125,3,11.1465686757408,0.736117324236792
"210","20170312","Parental","G",2170,"G06",36.5203,"dabrafenib",0.125,3,11.0834793273318,0.673027975827848
"270","20170312","Parental","G",2165,"G06",43.1836,"dabrafenib",0.125,3,11.0801513096141,0.669699958110094
"330","20170312","Parental","G",2279,"G06",59.6397,"dabrafenib",0.125,3,11.1541852092653,0.743733857761303
"390","20170312","Parental","G",2617,"G06",83.8594,"dabrafenib",0.125,3,11.353698209048,0.943246857544041
"450","20170312","Parental","G",2749,"G06",91.7883,"dabrafenib",0.125,3,11.424691191513,1.01423984000896
"510","20170312","Parental","G",2749,"G06",92.6942,"dabrafenib",0.125,3,11.424691191513,1.01423984000896
"570","20170312","Parental","G",2923,"G06",108.1861,"dabrafenib",0.125,3,11.5132341138061,1.10278276230206
"630","20170312","Parental","G",3263,"G06",156.8072,"dabrafenib",0.125,3,11.6719832720919,1.26153192058787
"690","20170312","Parental","G",3294,"G06",180.1622,"dabrafenib",0.125,3,11.6856248397264,1.27517348822236
"750","20170312","Parental","G",3532,"G06",186.1908,"dabrafenib",0.125,3,11.7862696276485,1.37581827614447
"810","20170312","Parental","G",3532,"G06",186.9692,"dabrafenib",0.125,3,11.7862696276485,1.37581827614447
"870","20170312","Parental","G",3703,"G06",206.7036,"dabrafenib",0.125,3,11.8544788341716,1.44402748266764
"930","20170312","Parental","G",4113,"G06",227.7819,"dabrafenib",0.125,3,12.0059753565004,1.59552400499639
"990","20170312","Parental","G",4181,"G06",251.8453,"dabrafenib",0.125,3,12.0296323280441,1.61918097654014
"1050","20170312","Parental","G",3739,"G06",259.7217,"dabrafenib",0.125,3,11.8684367558582,1.45798540435417
"1110","20170312","Parental","G",4257,"G06",275.8244,"dabrafenib",0.125,3,12.0556213747817,1.64517002327771
"1170","20170312","Parental","G",4593,"G06",285.2869,"dabrafenib",0.125,3,12.1652210682209,1.75476971671695
"1230","20170312","Parental","G",4593,"G06",286.1939,"dabrafenib",0.125,3,12.1652210682209,1.75476971671695
"1290","20170312","Parental","G",4659,"G06",306.8336,"dabrafenib",0.125,3,12.1858046151085,1.77535326360446
"1350","20170312","Parental","G",4818,"G06",325.9642,"dabrafenib",0.125,3,12.2342186782385,1.82376732673448
"1410","20170312","Parental","G",4697,"G06",334.1675,"dabrafenib",0.125,3,12.1975238782578,1.78707252675379
"1470","20170312","Parental","G",5025,"G06",354.5186,"dabrafenib",0.125,3,12.2949078809537,1.88445652944966
"34","20170312","Parental","E",1341,"E07",0,"dabrafenib",0.25,1,10.3890935219045,0
"94","20170312","Parental","E",2247,"E07",12.7883,"dabrafenib",0.25,1,11.1337844091799,0.744690887275434
"154","20170312","Parental","E",2293,"E07",21.6869,"dabrafenib",0.25,1,11.1630206395808,0.773927117676319
"214","20170312","Parental","E",2031,"E07",36.5203,"dabrafenib",0.25,1,10.9879745242962,0.598881002391678
"274","20170312","Parental","E",2032,"E07",43.1836,"dabrafenib",0.25,1,10.9886846867722,0.599591164867691
"334","20170312","Parental","E",2195,"E07",59.6397,"dabrafenib",0.25,1,11.1000052244227,0.710911702518246
"394","20170312","Parental","E",2447,"E07",83.8594,"dabrafenib",0.25,1,11.2567983860794,0.867704864174916
"454","20170312","Parental","E",2454,"E07",91.7883,"dabrafenib",0.25,1,11.2609195336629,0.871826011758431
"514","20170312","Parental","E",2454,"E07",92.6942,"dabrafenib",0.25,1,11.2609195336629,0.871826011758431
"574","20170312","Parental","E",2460,"E07",108.1861,"dabrafenib",0.25,1,11.2644426002266,0.875349078322127
"634","20170312","Parental","E",2656,"E07",156.8072,"dabrafenib",0.25,1,11.3750394313469,0.985945909442451
"694","20170312","Parental","E",2766,"E07",180.1622,"dabrafenib",0.25,1,11.4335854411505,1.04449191924602
"754","20170312","Parental","E",2711,"E07",186.1908,"dabrafenib",0.25,1,11.4046093978377,1.01551587593324
"814","20170312","Parental","E",2711,"E07",186.9692,"dabrafenib",0.25,1,11.4046093978377,1.01551587593324
"874","20170312","Parental","E",3081,"E07",206.7036,"dabrafenib",0.25,1,11.5891829670394,1.20008944513488
"934","20170312","Parental","E",3067,"E07",227.7819,"dabrafenib",0.25,1,11.582612451267,1.19351892936255
"994","20170312","Parental","E",3153,"E07",251.8453,"dabrafenib",0.25,1,11.6225094546833,1.23341593277886
"1054","20170312","Parental","E",3080,"E07",259.7217,"dabrafenib",0.25,1,11.5887146355823,1.19962111367779
"1114","20170312","Parental","E",3329,"E07",275.8244,"dabrafenib",0.25,1,11.7008731551403,1.31177963323579
"1174","20170312","Parental","E",3397,"E07",285.2869,"dabrafenib",0.25,1,11.7300455028792,1.34095198097473
"1234","20170312","Parental","E",3397,"E07",286.1939,"dabrafenib",0.25,1,11.7300455028792,1.34095198097473
"1294","20170312","Parental","E",3699,"E07",306.8336,"dabrafenib",0.25,1,11.852919585124,1.46382606321952
"1354","20170312","Parental","E",3877,"E07",325.9642,"dabrafenib",0.25,1,11.9207250197512,1.53163149784671
"1414","20170312","Parental","E",3863,"E07",334.1675,"dabrafenib",0.25,1,11.9155059622319,1.52641244032746
"1474","20170312","Parental","E",3949,"E07",354.5186,"dabrafenib",0.25,1,11.9472716524603,1.55817813055587
"35","20170312","Parental","F",947,"F07",0,"dabrafenib",0.25,2,9.88722061546838,0
"95","20170312","Parental","F",1568,"F07",12.7883,"dabrafenib",0.25,2,10.6147098441152,0.727489228646823
"155","20170312","Parental","F",1585,"F07",21.6869,"dabrafenib",0.25,2,10.6302671250268,0.743046509558384
"215","20170312","Parental","F",1421,"F07",36.5203,"dabrafenib",0.25,2,10.4726908392428,0.585470223774395
"275","20170312","Parental","F",1420,"F07",43.1836,"dabrafenib",0.25,2,10.471675214392,0.58445459892366
"335","20170312","Parental","F",1538,"F07",59.6397,"dabrafenib",0.25,2,10.5868397879618,0.699619172493442
"395","20170312","Parental","F",1662,"F07",83.8594,"dabrafenib",0.25,2,10.6987046667703,0.81148405130196
"455","20170312","Parental","F",1712,"F07",91.7883,"dabrafenib",0.25,2,10.7414669864011,0.854246370932762
"515","20170312","Parental","F",1712,"F07",92.6942,"dabrafenib",0.25,2,10.7414669864011,0.854246370932762
"575","20170312","Parental","F",1744,"F07",108.1861,"dabrafenib",0.25,2,10.7681843247769,0.880963709308542
"635","20170312","Parental","F",1774,"F07",156.8072,"dabrafenib",0.25,2,10.7927902943011,0.905569678832679
"695","20170312","Parental","F",1826,"F07",180.1622,"dabrafenib",0.25,2,10.8344710499842,0.947250434515837
"755","20170312","Parental","F",1851,"F07",186.1908,"dabrafenib",0.25,2,10.8540891798706,0.966868564402189
"815","20170312","Parental","F",1851,"F07",186.9692,"dabrafenib",0.25,2,10.8540891798706,0.966868564402189
"875","20170312","Parental","F",1974,"F07",206.7036,"dabrafenib",0.25,2,10.9469062744564,1.05968565898801
"935","20170312","Parental","F",1990,"F07",227.7819,"dabrafenib",0.25,2,10.958552715431,1.07133209996263
"995","20170312","Parental","F",1918,"F07",251.8453,"dabrafenib",0.25,2,10.9053870050181,1.01816638954975
"1055","20170312","Parental","F",1916,"F07",259.7217,"dabrafenib",0.25,2,10.9038818457362,1.0166612302678
"1115","20170312","Parental","F",1920,"F07",275.8244,"dabrafenib",0.25,2,10.9068905956085,1.01966998014013
"1175","20170312","Parental","F",1965,"F07",285.2869,"dabrafenib",0.25,2,10.940313597146,1.05309298167758
"1235","20170312","Parental","F",1965,"F07",286.1939,"dabrafenib",0.25,2,10.940313597146,1.05309298167758
"1295","20170312","Parental","F",1982,"F07",306.8336,"dabrafenib",0.25,2,10.9527412471865,1.0655206317181
"1355","20170312","Parental","F",1862,"F07",325.9642,"dabrafenib",0.25,2,10.8626373575588,0.97541674209041
"1415","20170312","Parental","F",1916,"F07",334.1675,"dabrafenib",0.25,2,10.9038818457362,1.0166612302678
"1475","20170312","Parental","F",1987,"F07",354.5186,"dabrafenib",0.25,2,10.9563761572497,1.06915554178129
"36","20170312","Parental","G",1265,"G07",0,"dabrafenib",0.25,3,10.3049216695817,0
"96","20170312","Parental","G",2106,"G07",12.7883,"dabrafenib",0.25,3,11.0402897210257,0.735368051444045
"156","20170312","Parental","G",2031,"G07",21.6869,"dabrafenib",0.25,3,10.9879745242962,0.683052854714481
"216","20170312","Parental","G",1872,"G07",36.5203,"dabrafenib",0.25,3,10.8703647195834,0.565443050001733
"276","20170312","Parental","G",1889,"G07",43.1836,"dabrafenib",0.25,3,10.8834069863884,0.578485316806697
"336","20170312","Parental","G",2082,"G07",59.6397,"dabrafenib",0.25,3,11.0237543532994,0.718832683717745
"396","20170312","Parental","G",2164,"G07",83.8594,"dabrafenib",0.25,3,11.0794847838268,0.774563114245144
"456","20170312","Parental","G",2182,"G07",91.7883,"dabrafenib",0.25,3,11.0914353863236,0.786513716741934
"516","20170312","Parental","G",2182,"G07",92.6942,"dabrafenib",0.25,3,11.0914353863236,0.786513716741934
"576","20170312","Parental","G",2249,"G07",108.1861,"dabrafenib",0.25,3,11.1350679457778,0.830146276196144
"636","20170312","Parental","G",2397,"G07",156.8072,"dabrafenib",0.25,3,11.2270141936491,0.922092524067461
"696","20170312","Parental","G",2359,"G07",180.1622,"dabrafenib",0.25,3,11.2039597032395,0.89903803365779
"756","20170312","Parental","G",2474,"G07",186.1908,"dabrafenib",0.25,3,11.2726297849764,0.967708115394698
"816","20170312","Parental","G",2474,"G07",186.9692,"dabrafenib",0.25,3,11.2726297849764,0.967708115394698
"876","20170312","Parental","G",2965,"G07",206.7036,"dabrafenib",0.25,3,11.5338163894334,1.22889471985169
"936","20170312","Parental","G",3061,"G07",227.7819,"dabrafenib",0.25,3,11.579787329527,1.27486565994532
"996","20170312","Parental","G",2856,"G07",251.8453,"dabrafenib",0.25,3,11.4797802640291,1.17485859444743
"1056","20170312","Parental","G",3076,"G07",259.7217,"dabrafenib",0.25,3,11.5868397879618,1.28191811838015
"1116","20170312","Parental","G",2831,"G07",275.8244,"dabrafenib",0.25,3,11.4670960339057,1.16217436432408
"1176","20170312","Parental","G",3254,"G07",285.2869,"dabrafenib",0.25,3,11.6679985356725,1.36307686609086
"1236","20170312","Parental","G",3254,"G07",286.1939,"dabrafenib",0.25,3,11.6679985356725,1.36307686609086
"1296","20170312","Parental","G",3139,"G07",306.8336,"dabrafenib",0.25,3,11.6160893135821,1.31116764400044
"1356","20170312","Parental","G",3246,"G07",325.9642,"dabrafenib",0.25,3,11.664447284548,1.3595256149663
"1416","20170312","Parental","G",3396,"G07",334.1675,"dabrafenib",0.25,3,11.729620743553,1.42469907397137
"1476","20170312","Parental","G",3538,"G07",354.5186,"dabrafenib",0.25,3,11.7887183326905,1.48379666310879
"40","20170312","Parental","E",960,"E08",0,"dabrafenib",0.5,1,9.90689059560852,0
"100","20170312","Parental","E",1461,"E08",12.7883,"dabrafenib",0.5,1,10.5127404628035,0.60584986719498
"160","20170312","Parental","E",1511,"E08",21.6869,"dabrafenib",0.5,1,10.5612879451648,0.65439734955631
"220","20170312","Parental","E",1224,"E08",36.5203,"dabrafenib",0.5,1,10.2573878426927,0.350497247084133
"280","20170312","Parental","E",1239,"E08",43.1836,"dabrafenib",0.5,1,10.2749604721406,0.368069876532084
"340","20170312","Parental","E",1368,"E08",59.6397,"dabrafenib",0.5,1,10.4178525148859,0.51096191927738
"400","20170312","Parental","E",1432,"E08",83.8594,"dabrafenib",0.5,1,10.4838157772643,0.576925181655739
"460","20170312","Parental","E",1466,"E08",91.7883,"dabrafenib",0.5,1,10.5176693881338,0.610778792525293
"520","20170312","Parental","E",1466,"E08",92.6942,"dabrafenib",0.5,1,10.5176693881338,0.610778792525293
"580","20170312","Parental","E",1472,"E08",108.1861,"dabrafenib",0.5,1,10.523561956057,0.616671360448494
"640","20170312","Parental","E",1455,"E08",156.8072,"dabrafenib",0.5,1,10.5068034377956,0.599912842187129
"700","20170312","Parental","E",1495,"E08",180.1622,"dabrafenib",0.5,1,10.5459297690855,0.639039173476949
"760","20170312","Parental","E",1526,"E08",186.1908,"dabrafenib",0.5,1,10.5755392468345,0.668648651226013
"820","20170312","Parental","E",1526,"E08",186.9692,"dabrafenib",0.5,1,10.5755392468345,0.668648651226013
"880","20170312","Parental","E",1780,"E08",206.7036,"dabrafenib",0.5,1,10.7976615258538,0.890770930245242
"940","20170312","Parental","E",1862,"E08",227.7819,"dabrafenib",0.5,1,10.8626373575588,0.955746761950277
"1000","20170312","Parental","E",1929,"E08",251.8453,"dabrafenib",0.5,1,10.9136374280491,1.00674683244059
"1060","20170312","Parental","E",1982,"E08",259.7217,"dabrafenib",0.5,1,10.9527412471865,1.04585065157797
"1120","20170312","Parental","E",2024,"E08",275.8244,"dabrafenib",0.5,1,10.9829935746943,1.07610297908579
"1180","20170312","Parental","E",2163,"E08",285.2869,"dabrafenib",0.5,1,11.078817949962,1.17192735435346
"1240","20170312","Parental","E",2163,"E08",286.1939,"dabrafenib",0.5,1,11.078817949962,1.17192735435346
"1300","20170312","Parental","E",2412,"E08",306.8336,"dabrafenib",0.5,1,11.2360141919001,1.32912359629157
"1360","20170312","Parental","E",2504,"E08",325.9642,"dabrafenib",0.5,1,11.2900188469326,1.3831282513241
"1420","20170312","Parental","E",2368,"E08",334.1675,"dabrafenib",0.5,1,11.2094533656289,1.30256277002043
"1480","20170312","Parental","E",2788,"E08",354.5186,"dabrafenib",0.5,1,11.4450148458684,1.53812425025991
"41","20170312","Parental","F",1017,"F08",0,"dabrafenib",0.5,2,9.9901039638575,0
"101","20170312","Parental","F",1751,"F08",12.7883,"dabrafenib",0.5,2,10.7739633684336,0.783859404576058
"161","20170312","Parental","F",1721,"F08",21.6869,"dabrafenib",0.5,2,10.7490313820402,0.758927418182704
"221","20170312","Parental","F",1489,"F08",36.5203,"dabrafenib",0.5,2,10.5401280385821,0.5500240747246
"281","20170312","Parental","F",1453,"F08",43.1836,"dabrafenib",0.5,2,10.5048189876328,0.514715023775342
"341","20170312","Parental","F",1611,"F08",59.6397,"dabrafenib",0.5,2,10.6537407787066,0.663636814849069
"401","20170312","Parental","F",1684,"F08",83.8594,"dabrafenib",0.5,2,10.7176764230664,0.727572459208895
"461","20170312","Parental","F",1681,"F08",91.7883,"dabrafenib",0.5,2,10.7151040092362,0.725000045378668
"521","20170312","Parental","F",1681,"F08",92.6942,"dabrafenib",0.5,2,10.7151040092362,0.725000045378668
"581","20170312","Parental","F",1765,"F08",108.1861,"dabrafenib",0.5,2,10.7854524681585,0.795348504301042
"641","20170312","Parental","F",1746,"F08",156.8072,"dabrafenib",0.5,2,10.7698378436294,0.779733879771941
"701","20170312","Parental","F",1881,"F08",180.1622,"dabrafenib",0.5,2,10.8772841335232,0.887180169665696
"761","20170312","Parental","F",1855,"F08",186.1908,"dabrafenib",0.5,2,10.8572034715082,0.867099507650666
"821","20170312","Parental","F",1855,"F08",186.9692,"dabrafenib",0.5,2,10.8572034715082,0.867099507650666
"881","20170312","Parental","F",2010,"F08",206.7036,"dabrafenib",0.5,2,10.9729797860663,0.982875822208792
"941","20170312","Parental","F",1999,"F08",227.7819,"dabrafenib",0.5,2,10.9650627567446,0.974958792887128
"1001","20170312","Parental","F",2047,"F08",251.8453,"dabrafenib",0.5,2,10.9992953870234,1.00919142316591
"1061","20170312","Parental","F",2076,"F08",259.7217,"dabrafenib",0.5,2,11.0195907283579,1.02948676450038
"1121","20170312","Parental","F",2168,"F08",275.8244,"dabrafenib",0.5,2,11.0821490413539,1.09204507749637
"1181","20170312","Parental","F",2202,"F08",285.2869,"dabrafenib",0.5,2,11.1045987535644,1.11449478970687
"1241","20170312","Parental","F",2202,"F08",286.1939,"dabrafenib",0.5,2,11.1045987535644,1.11449478970687
"1301","20170312","Parental","F",2324,"F08",306.8336,"dabrafenib",0.5,2,11.1823943534045,1.19229038954703
"1361","20170312","Parental","F",2422,"F08",325.9642,"dabrafenib",0.5,2,11.2419831496943,1.25187918583683
"1421","20170312","Parental","F",2498,"F08",334.1675,"dabrafenib",0.5,2,11.286557761608,1.29645379775046
"1481","20170312","Parental","F",2695,"F08",354.5186,"dabrafenib",0.5,2,11.3960695576399,1.40596559378237
"42","20170312","Parental","G",1146,"G08",0,"dabrafenib",0.5,3,10.1623913287569,0
"102","20170312","Parental","G",1975,"G08",12.7883,"dabrafenib",0.5,3,10.9476369379518,0.785245609194922
"162","20170312","Parental","G",1947,"G08",21.6869,"dabrafenib",0.5,3,10.9270371687203,0.764645839963389
"222","20170312","Parental","G",1672,"G08",36.5203,"dabrafenib",0.5,3,10.7073591320809,0.544967803323978
"282","20170312","Parental","G",1581,"G08",43.1836,"dabrafenib",0.5,3,10.6266216523584,0.464230323601464
"342","20170312","Parental","G",1731,"G08",59.6397,"dabrafenib",0.5,3,10.7573900093666,0.594998680609732
"402","20170312","Parental","G",1841,"G08",83.8594,"dabrafenib",0.5,3,10.8462739113499,0.683882582593
"462","20170312","Parental","G",1855,"G08",91.7883,"dabrafenib",0.5,3,10.8572034715082,0.69481214275126
"522","20170312","Parental","G",1855,"G08",92.6942,"dabrafenib",0.5,3,10.8572034715082,0.69481214275126
"582","20170312","Parental","G",1892,"G08",108.1861,"dabrafenib",0.5,3,10.8856963733394,0.723305044582489
"642","20170312","Parental","G",1911,"G08",156.8072,"dabrafenib",0.5,3,10.9001120629775,0.737720734220551
"702","20170312","Parental","G",1993,"G08",180.1622,"dabrafenib",0.5,3,10.9607259948391,0.798334666082152
"762","20170312","Parental","G",2003,"G08",186.1908,"dabrafenib",0.5,3,10.9679467058127,0.805555377055802
"822","20170312","Parental","G",2003,"G08",186.9692,"dabrafenib",0.5,3,10.9679467058127,0.805555377055802
"882","20170312","Parental","G",2275,"G08",206.7036,"dabrafenib",0.5,3,11.1516508299734,0.989259501216516
"942","20170312","Parental","G",2333,"G08",227.7819,"dabrafenib",0.5,3,11.1879705919842,1.02557926322729
"1002","20170312","Parental","G",2484,"G08",251.8453,"dabrafenib",0.5,3,11.2784494582205,1.11605812946358
"1062","20170312","Parental","G",2445,"G08",259.7217,"dabrafenib",0.5,3,11.2556187498396,1.09322742108269
"1122","20170312","Parental","G",2478,"G08",275.8244,"dabrafenib",0.5,3,11.2749604721406,1.1125691433837
"1182","20170312","Parental","G",2590,"G08",285.2869,"dabrafenib",0.5,3,11.3387363825739,1.17634505381701
"1242","20170312","Parental","G",2590,"G08",286.1939,"dabrafenib",0.5,3,11.3387363825739,1.17634505381701
"1302","20170312","Parental","G",2692,"G08",306.8336,"dabrafenib",0.5,3,11.3944626946103,1.23207136585341
"1362","20170312","Parental","G",2766,"G08",325.9642,"dabrafenib",0.5,3,11.4335854411505,1.27119411239359
"1422","20170312","Parental","G",2817,"G08",334.1675,"dabrafenib",0.5,3,11.4599438483749,1.29755251961802
"1482","20170312","Parental","G",2970,"G08",354.5186,"dabrafenib",0.5,3,11.5362472156881,1.37385588693122
"46","20170312","Parental","E",829,"E09",0,"dabrafenib",1,1,9.69522829149575,0
"106","20170312","Parental","E",1364,"E09",12.7883,"dabrafenib",1,1,10.4136279290242,0.718399637528423
"166","20170312","Parental","E",1389,"E09",21.6869,"dabrafenib",1,1,10.4398308839814,0.744602592485641
"226","20170312","Parental","E",1210,"E09",36.5203,"dabrafenib",1,1,10.240791332162,0.545563040666206
"286","20170312","Parental","E",1121,"E09",43.1836,"dabrafenib",1,1,10.1305705628054,0.435342271309676
"346","20170312","Parental","E",1246,"E09",59.6397,"dabrafenib",1,1,10.283088353024,0.587860061528252
"406","20170312","Parental","E",1229,"E09",83.8594,"dabrafenib",1,1,10.2632692003727,0.568040908876911
"466","20170312","Parental","E",1341,"E09",91.7883,"dabrafenib",1,1,10.3890935219045,0.693865230408724
"526","20170312","Parental","E",1341,"E09",92.6942,"dabrafenib",1,1,10.3890935219045,0.693865230408724
"586","20170312","Parental","E",1876,"E09",108.1861,"dabrafenib",1,1,10.8734441125154,1.17821582101963
"646","20170312","Parental","E",1954,"E09",156.8072,"dabrafenib",1,1,10.9322147519684,1.23698646047263
"706","20170312","Parental","E",2024,"E09",180.1622,"dabrafenib",1,1,10.9829935746943,1.28776528319856
"766","20170312","Parental","E",2010,"E09",186.1908,"dabrafenib",1,1,10.9729797860663,1.27775149457054
"826","20170312","Parental","E",2010,"E09",186.9692,"dabrafenib",1,1,10.9729797860663,1.27775149457054
"886","20170312","Parental","E",2102,"E09",206.7036,"dabrafenib",1,1,11.0375469539622,1.34231866246643
"946","20170312","Parental","E",2201,"E09",227.7819,"dabrafenib",1,1,11.1039434298916,1.40871513839581
"1006","20170312","Parental","E",2270,"E09",251.8453,"dabrafenib",1,1,11.1484765821783,1.45324829068253
"1066","20170312","Parental","E",2196,"E09",259.7217,"dabrafenib",1,1,11.1006623390052,1.40543404750945
"1126","20170312","Parental","E",2311,"E09",275.8244,"dabrafenib",1,1,11.1743015444676,1.47907325297188
"1186","20170312","Parental","E",2457,"E09",285.2869,"dabrafenib",1,1,11.2626821423622,1.56745385086641
"1246","20170312","Parental","E",2457,"E09",286.1939,"dabrafenib",1,1,11.2626821423622,1.56745385086641
"1306","20170312","Parental","E",2662,"E09",306.8336,"dabrafenib",1,1,11.3782948559119,1.68306656441614
"1366","20170312","Parental","E",2757,"E09",325.9642,"dabrafenib",1,1,11.4288835520102,1.73365526051444
"1426","20170312","Parental","E",2873,"E09",334.1675,"dabrafenib",1,1,11.4883422775325,1.79311398603677
"1486","20170312","Parental","E",2980,"E09",354.5186,"dabrafenib",1,1,11.5410966153495,1.84586832385377
"47","20170312","Parental","F",1289,"F09",0,"dabrafenib",1,2,10.3320365483617,0
"107","20170312","Parental","F",2100,"F09",12.7883,"dabrafenib",1,2,11.0361736125535,0.704137064191833
"167","20170312","Parental","F",2074,"F09",21.6869,"dabrafenib",1,2,11.0182001788132,0.686163630451574
"227","20170312","Parental","F",1787,"F09",36.5203,"dabrafenib",1,2,10.8033239190415,0.471287370679839
"287","20170312","Parental","F",1747,"F09",43.1836,"dabrafenib",1,2,10.7706638929168,0.438627344555108
"347","20170312","Parental","F",1892,"F09",59.6397,"dabrafenib",1,2,10.8856963733394,0.553659824977743
"407","20170312","Parental","F",2125,"F09",83.8594,"dabrafenib",1,2,11.0532471259124,0.721210577550774
"467","20170312","Parental","F",2150,"F09",91.7883,"dabrafenib",1,2,11.0701209444768,0.738084396115172
"527","20170312","Parental","F",2150,"F09",92.6942,"dabrafenib",1,2,11.0701209444768,0.738084396115172
"587","20170312","Parental","F",2288,"F09",108.1861,"dabrafenib",1,2,11.1598713367784,0.827834788416737
"647","20170312","Parental","F",2366,"F09",156.8072,"dabrafenib",1,2,11.2082343583398,0.876197809978137
"707","20170312","Parental","F",2641,"F09",180.1622,"dabrafenib",1,2,11.3668685861671,1.03483203780544
"767","20170312","Parental","F",2585,"F09",186.1908,"dabrafenib",1,2,11.3359485652023,1.00391201684065
"827","20170312","Parental","F",2585,"F09",186.9692,"dabrafenib",1,2,11.3359485652023,1.00391201684065
"887","20170312","Parental","F",2978,"F09",206.7036,"dabrafenib",1,2,11.5401280385821,1.20809149022045
"947","20170312","Parental","F",3237,"F09",227.7819,"dabrafenib",1,2,11.6604416502092,1.32840510184752
"1007","20170312","Parental","F",3481,"F09",251.8453,"dabrafenib",1,2,11.7652860987237,1.43324955036203
"1067","20170312","Parental","F",3593,"F09",259.7217,"dabrafenib",1,2,11.8109732200022,1.47893667164051
"1127","20170312","Parental","F",3683,"F09",275.8244,"dabrafenib",1,2,11.8466656818997,1.51462913353809
"1187","20170312","Parental","F",3982,"F09",285.2869,"dabrafenib",1,2,11.9592775057205,1.62724095735885
"1247","20170312","Parental","F",3982,"F09",286.1939,"dabrafenib",1,2,11.9592775057205,1.62724095735885
"1307","20170312","Parental","F",4450,"F09",306.8336,"dabrafenib",1,2,12.1195896207411,1.78755307237947
"1367","20170312","Parental","F",4673,"F09",325.9642,"dabrafenib",1,2,12.1901333218648,1.85809677350315
"1427","20170312","Parental","F",4736,"F09",334.1675,"dabrafenib",1,2,12.2094533656289,1.8774168172673
"1487","20170312","Parental","F",5164,"F09",354.5186,"dabrafenib",1,2,12.3342732853072,2.00223673694554
"48","20170312","Parental","G",1063,"G09",0,"dabrafenib",1,3,10.0539258815311,0
"108","20170312","Parental","G",1789,"G09",12.7883,"dabrafenib",1,3,10.8049376720519,0.751011790520803
"168","20170312","Parental","G",1861,"G09",21.6869,"dabrafenib",1,3,10.8618623400592,0.807936458528046
"228","20170312","Parental","G",1523,"G09",36.5203,"dabrafenib",1,3,10.5727002264873,0.518774344956187
"288","20170312","Parental","G",1469,"G09",43.1836,"dabrafenib",1,3,10.5206186805563,0.466692799025175
"348","20170312","Parental","G",1676,"G09",59.6397,"dabrafenib",1,3,10.7108064336994,0.656880552168246
"408","20170312","Parental","G",1803,"G09",83.8594,"dabrafenib",1,3,10.8161836814323,0.762257799901237
"468","20170312","Parental","G",1762,"G09",91.7883,"dabrafenib",1,3,10.7829982089204,0.729072327389309
"528","20170312","Parental","G",1762,"G09",92.6942,"dabrafenib",1,3,10.7829982089204,0.729072327389309
"588","20170312","Parental","G",1829,"G09",108.1861,"dabrafenib",1,3,10.8368393597487,0.78291347821761
"648","20170312","Parental","G",1985,"G09",156.8072,"dabrafenib",1,3,10.9549232920303,0.900997410499215
"708","20170312","Parental","G",2012,"G09",180.1622,"dabrafenib",1,3,10.9744145898055,0.920488708274421
"768","20170312","Parental","G",2107,"G09",186.1908,"dabrafenib",1,3,11.0409745988173,0.9870487172862
"828","20170312","Parental","G",2107,"G09",186.9692,"dabrafenib",1,3,11.0409745988173,0.9870487172862
"888","20170312","Parental","G",2321,"G09",206.7036,"dabrafenib",1,3,11.1805308073445,1.12660492581338
"948","20170312","Parental","G",2572,"G09",227.7819,"dabrafenib",1,3,11.3286749273279,1.27474904579684
"1008","20170312","Parental","G",2648,"G09",251.8453,"dabrafenib",1,3,11.3706874068072,1.31676152527611
"1068","20170312","Parental","G",2907,"G09",259.7217,"dabrafenib",1,3,11.5053153561362,1.45138947460513
"1128","20170312","Parental","G",3003,"G09",275.8244,"dabrafenib",1,3,11.5521887595571,1.49826287802604
"1188","20170312","Parental","G",3130,"G09",285.2869,"dabrafenib",1,3,11.61194694182,1.55802106028887
"1248","20170312","Parental","G",3130,"G09",286.1939,"dabrafenib",1,3,11.61194694182,1.55802106028887
"1308","20170312","Parental","G",3364,"G09",306.8336,"dabrafenib",1,3,11.7159619902551,1.66203610872404
"1368","20170312","Parental","G",3838,"G09",325.9642,"dabrafenib",1,3,11.9061389961954,1.85221311466428
"1428","20170312","Parental","G",4030,"G09",334.1675,"dabrafenib",1,3,11.9765641234153,1.92263824188422
"1488","20170312","Parental","G",4283,"G09",354.5186,"dabrafenib",1,3,12.064405961891,2.01048008035994
"52","20170312","Parental","E",1125,"E10",0,"dabrafenib",2,1,10.1357092861044,0
"112","20170312","Parental","E",1896,"E10",12.7883,"dabrafenib",2,1,10.8887432488983,0.753033962793859
"172","20170312","Parental","E",1991,"E10",21.6869,"dabrafenib",2,1,10.9592775057205,0.823568219616103
"232","20170312","Parental","E",1831,"E10",36.5203,"dabrafenib",2,1,10.8384160757973,0.702706789692938
"292","20170312","Parental","E",1734,"E10",43.1836,"dabrafenib",2,1,10.7598881832218,0.624178897117435
"352","20170312","Parental","E",2016,"E10",59.6397,"dabrafenib",2,1,10.9772799234999,0.841570637395517
"412","20170312","Parental","E",2282,"E10",83.8594,"dabrafenib",2,1,11.1560830762887,1.02037379018428
"472","20170312","Parental","E",2307,"E10",91.7883,"dabrafenib",2,1,11.171802288683,1.03609300257858
