"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"943","20170301","Parental","B",2801,"B09",207.7864,"vemurafenib",8,1,11.4517262680745,1.02231952656052
"1003","20170301","Parental","B",2805,"B09",215.1181,"vemurafenib",8,1,11.4537850554962,1.02437831398217
"1063","20170301","Parental","B",3164,"B09",239.2256,"vemurafenib",8,1,11.6275338844728,1.19812714295881
"1123","20170301","Parental","B",3439,"B09",257.6178,"vemurafenib",8,1,11.7477734005268,1.31836665901281
"1183","20170301","Parental","B",3537,"B09",266.1728,"vemurafenib",8,1,11.7883105037009,1.35890376218694
"1243","20170301","Parental","B",2935,"B09",278.9728,"vemurafenib",8,1,11.5191447879974,1.08973804648343
"1303","20170301","Parental","B",3644,"B09",309.3422,"vemurafenib",8,1,11.8313072438021,1.40190050228807
"1363","20170301","Parental","B",3767,"B09",327.4333,"vemurafenib",8,1,11.8792003179474,1.44979357643341
"1423","20170301","Parental","B",4457,"B09",360.5156,"vemurafenib",8,1,12.1218572456127,1.69245050409867
"44","20170301","Parental","C",1468,"C09",0,"vemurafenib",8,2,10.5196362528432,0
"104","20170301","Parental","C",1652,"C09",15.6414,"vemurafenib",8,2,10.6899979714194,0.170361718576233
"164","20170301","Parental","C",1490,"C09",23.0633,"vemurafenib",8,2,10.5410966153495,0.0214603625063106
"224","20170301","Parental","C",1479,"C09",41.4258,"vemurafenib",8,2,10.5304063370991,0.0107700842558547
"284","20170301","Parental","C",1407,"C09",47.3786,"vemurafenib",8,2,10.4584066132365,-0.0612296396066814
"344","20170301","Parental","C",1631,"C09",66.3189,"vemurafenib",8,2,10.6715410667119,0.15190481386867
"404","20170301","Parental","C",1591,"C09",70.9425,"vemurafenib",8,2,10.635718120331,0.116081867487834
"464","20170301","Parental","C",1446,"C09",71.7192,"vemurafenib",8,2,10.4978518369511,-0.0217844158920961
"524","20170301","Parental","C",1748,"C09",90.07,"vemurafenib",8,2,10.7714894695006,0.251853216657386
"584","20170301","Parental","C",2039,"C09",112.7814,"vemurafenib",8,2,10.9936460600166,0.474009807173383
"644","20170301","Parental","C",2317,"C09",137.1572,"vemurafenib",8,2,11.1780423288648,0.658406076021608
"704","20170301","Parental","C",2355,"C09",161.1103,"vemurafenib",8,2,11.2015113445001,0.681875091656932
"764","20170301","Parental","C",2489,"C09",168.0106,"vemurafenib",8,2,11.281350514981,0.761714262137822
"824","20170301","Parental","C",2788,"C09",188.2425,"vemurafenib",8,2,11.4450148458684,0.92537859302521
"884","20170301","Parental","C",2278,"C09",189.1347,"vemurafenib",8,2,11.1535520317081,0.633915778864898
"944","20170301","Parental","C",3088,"C09",207.7864,"vemurafenib",8,2,11.5924570372681,1.07282078442487
"1004","20170301","Parental","C",3017,"C09",215.1181,"vemurafenib",8,2,11.5588989811467,1.03926272830349
"1064","20170301","Parental","C",2883,"C09",239.2256,"vemurafenib",8,2,11.4933551214949,0.973718868651693
"1124","20170301","Parental","C",3450,"C09",257.6178,"vemurafenib",8,2,11.7523806465529,1.23274439370968
"1184","20170301","Parental","C",3836,"C09",266.1728,"vemurafenib",8,2,11.9053870050181,1.38575075217492
"1244","20170301","Parental","C",2750,"C09",278.9728,"vemurafenib",8,2,11.4252159032994,0.90557965045617
"1304","20170301","Parental","C",3231,"C09",309.3422,"vemurafenib",8,2,11.6577650352654,1.13812878242215
"1364","20170301","Parental","C",3496,"C09",327.4333,"vemurafenib",8,2,11.7714894695006,1.25185321665739
"1424","20170301","Parental","C",3894,"C09",360.5156,"vemurafenib",8,2,11.9270371687203,1.40740091587708
"45","20170301","Parental","D",1428,"D09",0,"vemurafenib",8,3,10.4797802640291,0
"105","20170301","Parental","D",1472,"D09",15.6414,"vemurafenib",8,3,10.523561956057,0.0437816920279133
"165","20170301","Parental","D",1471,"D09",23.0633,"vemurafenib",8,3,10.5225815312548,0.0428012672257321
"225","20170301","Parental","D",1389,"D09",41.4258,"vemurafenib",8,3,10.4398308839814,-0.0399493800477071
"285","20170301","Parental","D",1324,"D09",47.3786,"vemurafenib",8,3,10.3706874068072,-0.109092857221881
"345","20170301","Parental","D",1306,"D09",66.3189,"vemurafenib",8,3,10.3509391815464,-0.128841082482667
"405","20170301","Parental","D",1539,"D09",70.9425,"vemurafenib",8,3,10.5877775163282,0.107997252299111
"465","20170301","Parental","D",1301,"D09",71.7192,"vemurafenib",8,3,10.3454052467178,-0.134375017311303
"525","20170301","Parental","D",1441,"D09",90.07,"vemurafenib",8,3,10.4928546201747,0.0130743561456494
"585","20170301","Parental","D",1734,"D09",112.7814,"vemurafenib",8,3,10.7598881832218,0.280107919192735
"645","20170301","Parental","D",1903,"D09",137.1572,"vemurafenib",8,3,10.894059846274,0.414279582244923
"705","20170301","Parental","D",2196,"D09",161.1103,"vemurafenib",8,3,11.1006623390052,0.6208820749761
"765","20170301","Parental","D",2209,"D09",168.0106,"vemurafenib",8,3,11.1091777033553,0.629397439326176
"825","20170301","Parental","D",2663,"D09",188.2425,"vemurafenib",8,3,11.3788367132106,0.899056449181515
"885","20170301","Parental","D",2511,"D09",189.1347,"vemurafenib",8,3,11.2940463132715,0.8142660492424
"945","20170301","Parental","D",2802,"D09",207.7864,"vemurafenib",8,3,11.4522412404308,0.972460976401718
"1005","20170301","Parental","D",2798,"D09",215.1181,"vemurafenib",8,3,11.4501802471648,0.970399983135655
"1065","20170301","Parental","D",3108,"D09",239.2256,"vemurafenib",8,3,11.6017707884077,1.12199052437861
"1125","20170301","Parental","D",3395,"D09",257.6178,"vemurafenib",8,3,11.7291958591321,1.249415595103
"1185","20170301","Parental","D",3423,"D09",266.1728,"vemurafenib",8,3,11.7410455770098,1.26126531298074
"1245","20170301","Parental","D",2225,"D09",278.9728,"vemurafenib",8,3,11.1195896207411,0.639809356712023
"1305","20170301","Parental","D",3052,"D09",309.3422,"vemurafenib",8,3,11.5755392468345,1.09575898280543
"1365","20170301","Parental","D",2624,"D09",327.4333,"vemurafenib",8,3,11.3575520046181,0.877771740588985
"1425","20170301","Parental","D",3168,"D09",360.5156,"vemurafenib",8,3,11.6293566200796,1.14957635605051
"49","20170301","Parental","B",1128,"B10",0,"vemurafenib",16,1,10.1395513523988,0
"109","20170301","Parental","B",1276,"B10",15.6414,"vemurafenib",16,1,10.3174126137649,0.177861261366075
"169","20170301","Parental","B",1256,"B10",23.0633,"vemurafenib",16,1,10.2946207488916,0.155069396492832
"229","20170301","Parental","B",1116,"B10",41.4258,"vemurafenib",16,1,10.1241213118292,-0.0154300405696066
"289","20170301","Parental","B",1107,"B10",47.3786,"vemurafenib",16,1,10.1124395067816,-0.0271118456172417
"349","20170301","Parental","B",1048,"B10",66.3189,"vemurafenib",16,1,10.0334230015375,-0.106128350861344
"409","20170301","Parental","B",1001,"B10",70.9425,"vemurafenib",16,1,9.96722625883599,-0.172325093562801
"469","20170301","Parental","B",612,"B10",71.7192,"vemurafenib",16,1,9.25738784269265,-0.882163509706142
"529","20170301","Parental","B",1211,"B10",90.07,"vemurafenib",16,1,10.2419831496943,0.102431797295536
"589","20170301","Parental","B",1237,"B10",112.7814,"vemurafenib",16,1,10.2726297849764,0.133078432577577
"649","20170301","Parental","B",1321,"B10",137.1572,"vemurafenib",16,1,10.3674147512468,0.227863398848035
"709","20170301","Parental","B",1399,"B10",161.1103,"vemurafenib",16,1,10.4501802471648,0.31062889476596
"769","20170301","Parental","B",1319,"B10",168.0106,"vemurafenib",16,1,10.3652288492515,0.22567749685275
"829","20170301","Parental","B",1256,"B10",188.2425,"vemurafenib",16,1,10.2946207488916,0.155069396492832
"889","20170301","Parental","B",843,"B10",189.1347,"vemurafenib",16,1,9.71938882094208,-0.420162531456711
"949","20170301","Parental","B",1600,"B10",207.7864,"vemurafenib",16,1,10.6438561897747,0.504304837375932
"1009","20170301","Parental","B",1700,"B10",215.1181,"vemurafenib",16,1,10.7313190310251,0.591767678626271
"1069","20170301","Parental","B",1814,"B10",239.2256,"vemurafenib",16,1,10.8249587405285,0.685407388129729
"1129","20170301","Parental","B",1524,"B10",257.6178,"vemurafenib",16,1,10.5736471874933,0.434095835094528
"1189","20170301","Parental","B",1540,"B10",266.1728,"vemurafenib",16,1,10.5887146355823,0.44916328318347
"1249","20170301","Parental","B",669,"B10",278.9728,"vemurafenib",16,1,9.38586240064146,-0.753688951757333
"1309","20170301","Parental","B",652,"B10",309.3422,"vemurafenib",16,1,9.34872815423108,-0.790823198167717
"1369","20170301","Parental","B",723,"B10",327.4333,"vemurafenib",16,1,9.49785183695112,-0.641699515447677
"1429","20170301","Parental","B",683,"B10",360.5156,"vemurafenib",16,1,9.41574176829009,-0.723809584108704
"50","20170301","Parental","C",1507,"C10",0,"vemurafenib",16,2,10.5574637015978,0
"110","20170301","Parental","C",1552,"C10",15.6414,"vemurafenib",16,2,10.5999128421871,0.0424491405893033
"170","20170301","Parental","C",1524,"C10",23.0633,"vemurafenib",16,2,10.5736471874933,0.0161834858954979
"230","20170301","Parental","C",1412,"C10",41.4258,"vemurafenib",16,2,10.4635243732712,-0.093939328326643
"290","20170301","Parental","C",1396,"C10",47.3786,"vemurafenib",16,2,10.4470832262097,-0.110380475388171
"350","20170301","Parental","C",1276,"C10",66.3189,"vemurafenib",16,2,10.3174126137649,-0.240051087832954
"410","20170301","Parental","C",1399,"C10",70.9425,"vemurafenib",16,2,10.4501802471648,-0.10728345443307
"470","20170301","Parental","C",787,"C10",71.7192,"vemurafenib",16,2,9.62021982550749,-0.937243876090337
"530","20170301","Parental","C",1507,"C10",90.07,"vemurafenib",16,2,10.5574637015978,0
"590","20170301","Parental","C",1572,"C10",112.7814,"vemurafenib",16,2,10.6183855022586,0.0609218006607826
"650","20170301","Parental","C",1808,"C10",137.1572,"vemurafenib",16,2,10.8201789624152,0.262715260817364
"710","20170301","Parental","C",1893,"C10",161.1103,"vemurafenib",16,2,10.8864586957037,0.328994994105882
"770","20170301","Parental","C",1860,"C10",168.0106,"vemurafenib",16,2,10.8610869059954,0.303623204397571
"830","20170301","Parental","C",1964,"C10",188.2425,"vemurafenib",16,2,10.9395792143147,0.382115512716869
"890","20170301","Parental","C",1338,"C10",189.1347,"vemurafenib",16,2,10.3858624006415,-0.171601300956363
"950","20170301","Parental","C",2548,"C10",207.7864,"vemurafenib",16,2,11.3151495622563,0.757685860658476
"1010","20170301","Parental","C",2537,"C10",215.1181,"vemurafenib",16,2,11.3089078040639,0.751444102466115
"1070","20170301","Parental","C",2689,"C10",239.2256,"vemurafenib",16,2,11.3928540398729,0.835390338275049
"1130","20170301","Parental","C",2611,"C10",257.6178,"vemurafenib",16,2,11.3503867423128,0.792923040715019
"1190","20170301","Parental","C",2546,"C10",266.1728,"vemurafenib",16,2,11.3140167039014,0.756553002303534
"1250","20170301","Parental","C",996,"C10",278.9728,"vemurafenib",16,2,9.96000193206808,-0.597461769529742
"1310","20170301","Parental","C",1037,"C10",309.3422,"vemurafenib",16,2,10.0182001788132,-0.539263522784598
"1370","20170301","Parental","C",971,"C10",327.4333,"vemurafenib",16,2,9.92332748541919,-0.634136216178632
"1430","20170301","Parental","C",897,"C10",360.5156,"vemurafenib",16,2,9.80896417491926,-0.748499526678563
"51","20170301","Parental","D",1881,"D10",0,"vemurafenib",16,3,10.8772841335232,0
"111","20170301","Parental","D",1933,"D10",15.6414,"vemurafenib",16,3,10.9166259222112,0.0393417886880396
"171","20170301","Parental","D",1999,"D10",23.0633,"vemurafenib",16,3,10.9650627567446,0.0877786232214319
"231","20170301","Parental","D",1756,"D10",41.4258,"vemurafenib",16,3,10.7780771295354,-0.0992070039878374
"291","20170301","Parental","D",1768,"D10",47.3786,"vemurafenib",16,3,10.7879025593914,-0.0893815741317638
"351","20170301","Parental","D",1834,"D10",66.3189,"vemurafenib",16,3,10.8407779235951,-0.0365062099281417
"411","20170301","Parental","D",1768,"D10",70.9425,"vemurafenib",16,3,10.7879025593914,-0.0893815741317638
"471","20170301","Parental","D",1336,"D10",71.7192,"vemurafenib",16,3,10.3837042924741,-0.493579841049144
"531","20170301","Parental","D",1763,"D10",90.07,"vemurafenib",16,3,10.7838167593202,-0.0934673742030139
"591","20170301","Parental","D",1822,"D10",112.7814,"vemurafenib",16,3,10.8313072438021,-0.0459768897211443
"651","20170301","Parental","D",2000,"D10",137.1572,"vemurafenib",16,3,10.9657842846621,0.0885001511388914
"711","20170301","Parental","D",2150,"D10",161.1103,"vemurafenib",16,3,11.0701209444768,0.192836810953628
"771","20170301","Parental","D",2073,"D10",168.0106,"vemurafenib",16,3,11.0175044011094,0.140220267586219
"831","20170301","Parental","D",2296,"D10",188.2425,"vemurafenib",16,3,11.1649069266757,0.287622793152492
"891","20170301","Parental","D",2414,"D10",189.1347,"vemurafenib",16,3,11.237209960755,0.359925827231827
"951","20170301","Parental","D",3189,"D10",207.7864,"vemurafenib",16,3,11.6388883822523,0.761604248729066
"1011","20170301","Parental","D",3227,"D10",215.1181,"vemurafenib",16,3,11.6559778624869,0.778693728963747
"1071","20170301","Parental","D",3347,"D10",239.2256,"vemurafenib",16,3,11.7086528356865,0.831368702163335
"1131","20170301","Parental","D",3313,"D10",257.6178,"vemurafenib",16,3,11.693922488081,0.816638354557819
"1191","20170301","Parental","D",3291,"D10",266.1728,"vemurafenib",16,3,11.6843103111243,0.807026177601154
"1251","20170301","Parental","D",1747,"D10",278.9728,"vemurafenib",16,3,10.7706638929168,-0.106620240606436
"1311","20170301","Parental","D",1905,"D10",309.3422,"vemurafenib",16,3,10.8955752823807,0.0182911488574895
"1371","20170301","Parental","D",1840,"D10",327.4333,"vemurafenib",16,3,10.8454900509444,-0.0317940825788199
"1431","20170301","Parental","D",1752,"D10",360.5156,"vemurafenib",16,3,10.7747870596012,-0.102497073922022
"55","20170301","Parental","B",1321,"B11",0,"vemurafenib",32,1,10.3674147512468,0
"115","20170301","Parental","B",1381,"B11",15.6414,"vemurafenib",32,1,10.4314976042581,0.0640828530112216
"175","20170301","Parental","B",1454,"B11",23.0633,"vemurafenib",32,1,10.5058115539196,0.138396802672766
"235","20170301","Parental","B",1603,"B11",41.4258,"vemurafenib",32,1,10.6465587101545,0.279143958907719
"295","20170301","Parental","B",1758,"B11",47.3786,"vemurafenib",32,1,10.7797193551434,0.412304603896576
"355","20170301","Parental","B",1786,"B11",66.3189,"vemurafenib",32,1,10.8025163651212,0.435101613874394
"415","20170301","Parental","B",1675,"B11",70.9425,"vemurafenib",32,1,10.7099453802325,0.342530628985669
"475","20170301","Parental","B",573,"B11",71.7192,"vemurafenib",32,1,9.16239132875691,-1.20502342248992
"535","20170301","Parental","B",1919,"B11",90.07,"vemurafenib",32,1,10.9061389961954,0.538724244948552
"595","20170301","Parental","B",2003,"B11",112.7814,"vemurafenib",32,1,10.9679467058127,0.600531954565879
"655","20170301","Parental","B",2074,"B11",137.1572,"vemurafenib",32,1,11.0182001788132,0.650785427566397
"715","20170301","Parental","B",1915,"B11",161.1103,"vemurafenib",32,1,10.9031286768123,0.53571392556549
"775","20170301","Parental","B",1958,"B11",168.0106,"vemurafenib",32,1,10.9351650496037,0.567750298356867
"835","20170301","Parental","B",2004,"B11",188.2425,"vemurafenib",32,1,10.9686667931952,0.60125204194838
"895","20170301","Parental","B",1187,"B11",189.1347,"vemurafenib",32,1,10.2131042196419,-0.154310531604922
"955","20170301","Parental","B",1736,"B11",207.7864,"vemurafenib",32,1,10.7615512324445,0.39413648119765
"1015","20170301","Parental","B",1977,"B11",215.1181,"vemurafenib",32,1,10.9490971557292,0.581682404482379
"1075","20170301","Parental","B",1978,"B11",239.2256,"vemurafenib",32,1,10.9498267107591,0.582411959512282
"1135","20170301","Parental","B",2034,"B11",257.6178,"vemurafenib",32,1,10.9901039638575,0.622689212610672
"1195","20170301","Parental","B",1971,"B11",266.1728,"vemurafenib",32,1,10.9447120610435,0.577297309796657
"1255","20170301","Parental","B",1537,"B11",278.9728,"vemurafenib",32,1,10.5859014496908,0.218486698443943
"1315","20170301","Parental","B",1280,"B11",309.3422,"vemurafenib",32,1,10.3219280948874,-0.0454866563594667
"1375","20170301","Parental","B",1597,"B11",327.4333,"vemurafenib",32,1,10.6411485974112,0.273733846164404
"1435","20170301","Parental","B",1596,"B11",360.5156,"vemurafenib",32,1,10.6402449362223,0.272830184975517
"56","20170301","Parental","C",1291,"C11",0,"vemurafenib",32,2,10.3342732853072,0
"116","20170301","Parental","C",1424,"C11",15.6414,"vemurafenib",32,2,10.4757334309664,0.141460145659208
"176","20170301","Parental","C",1394,"C11",23.0633,"vemurafenib",32,2,10.4450148458684,0.110741560561232
"236","20170301","Parental","C",1816,"C11",41.4258,"vemurafenib",32,2,10.8265484872909,0.492275201983723
"296","20170301","Parental","C",1737,"C11",47.3786,"vemurafenib",32,2,10.7623820387104,0.428108753403201
"356","20170301","Parental","C",1739,"C11",66.3189,"vemurafenib",32,2,10.7640422173066,0.429768931999396
"416","20170301","Parental","C",1775,"C11",70.9425,"vemurafenib",32,2,10.7936033092794,0.459330023972216
"476","20170301","Parental","C",807,"C11",71.7192,"vemurafenib",32,2,9.65642486327778,-0.67784842202941
"536","20170301","Parental","C",1892,"C11",90.07,"vemurafenib",32,2,10.8856963733394,0.551423088032204
"596","20170301","Parental","C",1777,"C11",112.7814,"vemurafenib",32,2,10.7952279660287,0.460954680721487
"656","20170301","Parental","C",1688,"C11",137.1572,"vemurafenib",32,2,10.7210991887072,0.386825903399995
"716","20170301","Parental","C",2039,"C11",161.1103,"vemurafenib",32,2,10.9936460600166,0.659372774709405
"776","20170301","Parental","C",1479,"C11",168.0106,"vemurafenib",32,2,10.5304063370991,0.196133051791877
"836","20170301","Parental","C",1652,"C11",188.2425,"vemurafenib",32,2,10.6899979714194,0.355724686112255
"896","20170301","Parental","C",988,"C11",189.1347,"vemurafenib",32,2,9.94836723158468,-0.385906053722513
"956","20170301","Parental","C",1886,"C11",207.7864,"vemurafenib",32,2,10.8811139606751,0.546840675367905
"1016","20170301","Parental","C",1729,"C11",215.1181,"vemurafenib",32,2,10.7557221536423,0.421448868335091
"1076","20170301","Parental","C",1609,"C11",239.2256,"vemurafenib",32,2,10.6519486107234,0.317675325416255
"1136","20170301","Parental","C",1830,"C11",257.6178,"vemurafenib",32,2,10.8376279331714,0.503354647864214
"1196","20170301","Parental","C",1918,"C11",266.1728,"vemurafenib",32,2,10.9053870050181,0.57111371971094
"1256","20170301","Parental","C",1446,"C11",278.9728,"vemurafenib",32,2,10.4978518369511,0.163578551643926
"1316","20170301","Parental","C",1600,"C11",309.3422,"vemurafenib",32,2,10.6438561897747,0.309582904467534
"1376","20170301","Parental","C",1619,"C11",327.4333,"vemurafenib",32,2,10.6608872703026,0.326613984995376
"1436","20170301","Parental","C",1272,"C11",360.5156,"vemurafenib",32,2,10.3128829552844,-0.021390330022836
"57","20170301","Parental","D",1602,"D11",0,"vemurafenib",32,3,10.6456584324087,0
"117","20170301","Parental","D",1528,"D11",15.6414,"vemurafenib",32,3,10.5774288280357,-0.0682296043729611
"177","20170301","Parental","D",1456,"D11",23.0633,"vemurafenib",32,3,10.5077946401987,-0.137863792210014
"237","20170301","Parental","D",1784,"D11",41.4258,"vemurafenib",32,3,10.8008998999203,0.155241467511594
"297","20170301","Parental","D",1889,"D11",47.3786,"vemurafenib",32,3,10.8834069863884,0.237748553979658
"357","20170301","Parental","D",1933,"D11",66.3189,"vemurafenib",32,3,10.9166259222112,0.270967489802524
"417","20170301","Parental","D",1898,"D11",70.9425,"vemurafenib",32,3,10.8902642770211,0.2446058446124
"477","20170301","Parental","D",1332,"D11",71.7192,"vemurafenib",32,3,10.3793783670713,-0.266280065337449
"537","20170301","Parental","D",2036,"D11",90.07,"vemurafenib",32,3,10.9915218460757,0.345863413666985
"597","20170301","Parental","D",2902,"D11",112.7814,"vemurafenib",32,3,11.5028318040667,0.857173371658034
"657","20170301","Parental","D",2236,"D11",137.1572,"vemurafenib",32,3,11.1267044728432,0.48104604043448
"717","20170301","Parental","D",2501,"D11",161.1103,"vemurafenib",32,3,11.288289342181,0.64263090977226
"777","20170301","Parental","D",1966,"D11",168.0106,"vemurafenib",32,3,10.9410476063406,0.29538917393187
"837","20170301","Parental","D",1956,"D11",188.2425,"vemurafenib",32,3,10.9336906549522,0.288032222543523
"897","20170301","Parental","D",1662,"D11",189.1347,"vemurafenib",32,3,10.6987046667703,0.0530462343616342
"957","20170301","Parental","D",2058,"D11",207.7864,"vemurafenib",32,3,11.007027266894,0.361368834485258
"1017","20170301","Parental","D",2655,"D11",215.1181,"vemurafenib",32,3,11.3744961456915,0.728837713282806
"1077","20170301","Parental","D",2624,"D11",239.2256,"vemurafenib",32,3,11.3575520046181,0.711893572209373
"1137","20170301","Parental","D",1607,"D11",257.6178,"vemurafenib",32,3,10.6501542136751,0.0044957812663835
"1197","20170301","Parental","D",2207,"D11",266.1728,"vemurafenib",32,3,11.1078709142796,0.462212481870903
"1257","20170301","Parental","D",2331,"D11",278.9728,"vemurafenib",32,3,11.1867332891289,0.541074856720156
"1317","20170301","Parental","D",2001,"D11",309.3422,"vemurafenib",32,3,10.9665054519057,0.32084701949703
"1377","20170301","Parental","D",1913,"D11",327.4333,"vemurafenib",32,3,10.9016211583461,0.255962725937401
"1437","20170301","Parental","D",2185,"D11",360.5156,"vemurafenib",32,3,11.093417564388,0.44775913197925
"4","20170301","Parental","E",1250,"E02",0,"dabrafenib",0,1,10.2877123795494,0
"64","20170301","Parental","E",1881,"E02",15.6414,"dabrafenib",0,1,10.8772841335232,0.589571753973747
"124","20170301","Parental","E",2172,"E02",23.0633,"dabrafenib",0,1,11.0848083878044,0.797096008254913
"184","20170301","Parental","E",3586,"E02",41.4258,"dabrafenib",0,1,11.8081597728684,1.52044739331893
"244","20170301","Parental","E",4118,"E02",47.3786,"dabrafenib",0,1,12.0077281146323,1.72001573508281
"304","20170301","Parental","E",6381,"E02",66.3189,"dabrafenib",0,1,12.6395668186818,2.35185443913238
"364","20170301","Parental","E",6973,"E02",70.9425,"dabrafenib",0,1,12.7675637662868,2.47985138673735
"424","20170301","Parental","E",6866,"E02",71.7192,"dabrafenib",0,1,12.7452541419573,2.45754176240781
"484","20170301","Parental","E",10714,"E02",90.07,"dabrafenib",0,1,13.3872095807196,3.09949720117019
"544","20170301","Parental","E",15598,"E02",112.7814,"dabrafenib",0,1,13.9290734358768,3.64136105632736
"604","20170301","Parental","E",21839,"E02",137.1572,"dabrafenib",0,1,14.4146191768296,4.12690679728017
"664","20170301","Parental","E",26665,"E02",161.1103,"dabrafenib",0,1,14.7026597075704,4.41494732802091
"724","20170301","Parental","E",25383,"E02",168.0106,"dabrafenib",0,1,14.6315749699793,4.34386259042984
"784","20170301","Parental","E",28004,"E02",188.2425,"dabrafenib",0,1,14.7733452912913,4.48563291174182
"844","20170301","Parental","E",28857,"E02",189.1347,"dabrafenib",0,1,14.8166337032839,4.52892132373449
"904","20170301","Parental","E",29706,"E02",207.7864,"dabrafenib",0,1,14.8584667346833,4.57075435513387
"964","20170301","Parental","E",29694,"E02",215.1181,"dabrafenib",0,1,14.8578838275882,4.57017144803871
"1024","20170301","Parental","E",28831,"E02",239.2256,"dabrafenib",0,1,14.8153332569657,4.52762087741627
"1084","20170301","Parental","E",25399,"E02",257.6178,"dabrafenib",0,1,14.6324840764114,4.34477169686196
"1144","20170301","Parental","E",24539,"E02",266.1728,"dabrafenib",0,1,14.5827888378234,4.29507645827399
"1204","20170301","Parental","E",22921,"E02",278.9728,"dabrafenib",0,1,14.484382367081,4.19666998753153
"1264","20170301","Parental","E",21877,"E02",309.3422,"dabrafenib",0,1,14.4171272940115,4.12941491446205
"1324","20170301","Parental","E",20627,"E02",327.4333,"dabrafenib",0,1,14.3322463898264,4.04453401027691
"1384","20170301","Parental","E",15827,"E02",360.5156,"dabrafenib",0,1,13.9501001988091,3.66238781925968
"5","20170301","Parental","F",1326,"F02",0,"dabrafenib",0,2,10.3728650601126,0
"65","20170301","Parental","F",1421,"F02",15.6414,"dabrafenib",0,2,10.4726908392428,0.0998257791301924
"125","20170301","Parental","F",2408,"F02",23.0633,"dabrafenib",0,2,11.2336196767597,0.860754616647114
"185","20170301","Parental","F",3925,"F02",41.4258,"dabrafenib",0,2,11.9384769386664,1.56561187855376
"245","20170301","Parental","F",4448,"F02",47.3786,"dabrafenib",0,2,12.1189410727235,1.74607601261092
"305","20170301","Parental","F",6697,"F02",66.3189,"dabrafenib",0,2,12.7092992527122,2.33643419259957
"365","20170301","Parental","F",6941,"F02",70.9425,"dabrafenib",0,2,12.7609278136198,2.38806275350726
"425","20170301","Parental","F",7034,"F02",71.7192,"dabrafenib",0,2,12.7801296196253,2.40726455951272
"485","20170301","Parental","F",11373,"F02",90.07,"dabrafenib",0,2,13.4733252418918,3.10046018177921
"545","20170301","Parental","F",17876,"F02",112.7814,"dabrafenib",0,2,14.125736329395,3.75287126928242
"605","20170301","Parental","F",24638,"F02",137.1572,"dabrafenib",0,2,14.5885975289593,4.21573246884671
"665","20170301","Parental","F",27303,"F02",161.1103,"dabrafenib",0,2,14.7367718599009,4.36390679978833
"725","20170301","Parental","F",30873,"F02",168.0106,"dabrafenib",0,2,14.91405805929,4.54119299917742
"785","20170301","Parental","F",30172,"F02",188.2425,"dabrafenib",0,2,14.8809227105865,4.50805765047395
"845","20170301","Parental","F",30343,"F02",189.1347,"dabrafenib",0,2,14.8890761108548,4.51621105074223
"905","20170301","Parental","F",29325,"F02",207.7864,"dabrafenib",0,2,14.8398434878032,4.46697842769064
"965","20170301","Parental","F",29925,"F02",215.1181,"dabrafenib",0,2,14.8690636267182,4.49619856660564
"1025","20170301","Parental","F",32552,"F02",239.2256,"dabrafenib",0,2,14.9904585650737,4.61759350496112
"1085","20170301","Parental","F",25685,"F02",257.6178,"dabrafenib",0,2,14.6486384532343,4.27577339312173
"1145","20170301","Parental","F",24863,"F02",266.1728,"dabrafenib",0,2,14.6017127637917,4.22884770367908
"1205","20170301","Parental","F",24729,"F02",278.9728,"dabrafenib",0,2,14.5939162802474,4.22105122013476
"1265","20170301","Parental","F",25192,"F02",309.3422,"dabrafenib",0,2,14.6206780421354,4.24781298202282
"1325","20170301","Parental","F",22952,"F02",327.4333,"dabrafenib",0,2,14.4863322527687,4.11346719265608
"1385","20170301","Parental","F",15562,"F02",360.5156,"dabrafenib",0,2,13.9257398643376,3.55287480422506
"6","20170301","Parental","G",1325,"G02",0,"dabrafenib",0,3,10.3717766443379,0
"66","20170301","Parental","G",1986,"G02",15.6414,"dabrafenib",0,3,10.9556499075284,0.58387326319045
"126","20170301","Parental","G",2326,"G02",23.0633,"dabrafenib",0,3,11.1836353814732,0.811858737135294
"186","20170301","Parental","G",3922,"G02",41.4258,"dabrafenib",0,3,11.9373738201921,1.56559717585423
"246","20170301","Parental","G",4431,"G02",47.3786,"dabrafenib",0,3,12.1134166114859,1.74163996714802
"306","20170301","Parental","G",6463,"G02",66.3189,"dabrafenib",0,3,12.6579882762779,2.28621163194001
"366","20170301","Parental","G",7060,"G02",70.9425,"dabrafenib",0,3,12.7854524681585,2.41367582382062
"426","20170301","Parental","G",6581,"G02",71.7192,"dabrafenib",0,3,12.6840911065291,2.31231446219117
"486","20170301","Parental","G",10251,"G02",90.07,"dabrafenib",0,3,13.3234770331504,2.9517003888125
"546","20170301","Parental","G",17512,"G02",112.7814,"dabrafenib",0,3,14.0960562391809,3.72427959484302
"606","20170301","Parental","G",24561,"G02",137.1572,"dabrafenib",0,3,14.5840816807165,4.21230503637853
"666","20170301","Parental","G",26152,"G02",161.1103,"dabrafenib",0,3,14.6746336617673,4.30285701742934
"726","20170301","Parental","G",29339,"G02",168.0106,"dabrafenib",0,3,14.8405320781127,4.46875543377473
